CE13	CNNHL_ENG_20030523_221118.14-CE1
CE2	CNNHL_ENG_20030523_221118.14-CE2
CE3	CNNHL_ENG_20030523_221118.14-CE3
CE4	CNNHL_ENG_20030523_221118.14-CE4
CE5	CNNHL_ENG_20030523_221118.14-CE5
CE6	CNNHL_ENG_20030523_221118.14-CE6
CE7	CNNHL_ENG_20030523_221118.14-CE7
CE8	CNNHL_ENG_20030523_221118.14-CE8
CE9	CNNHL_ENG_20030523_221118.14-CE9
CE10	CNNHL_ENG_20030523_221118.14-CE10
CE11	CNNHL_ENG_20030523_221118.14-CE11
CE1	CNNHL_ENG_20030523_221118.14-CE12
CE12	CNNHL_ENG_20030523_221118.14-CE13
E15	CNNHL_ENG_20030523_221118.14-E1
E17	CNNHL_ENG_20030523_221118.14-E2
E1	CNNHL_ENG_20030523_221118.14-E3
E2	CNNHL_ENG_20030523_221118.14-E4
E3	CNNHL_ENG_20030523_221118.14-E5
E4	CNNHL_ENG_20030523_221118.14-E6
E5	CNNHL_ENG_20030523_221118.14-E7
E6	CNNHL_ENG_20030523_221118.14-E8
E7	CNNHL_ENG_20030523_221118.14-E9
E8	CNNHL_ENG_20030523_221118.14-E10
E9	CNNHL_ENG_20030523_221118.14-E11
E10	CNNHL_ENG_20030523_221118.14-E12
E12	CNNHL_ENG_20030523_221118.14-E13
E13	CNNHL_ENG_20030523_221118.14-E14
E14	CNNHL_ENG_20030523_221118.14-E15
EM1	CNNHL_ENG_20030523_221118.14-E3-1
EM17	CNNHL_ENG_20030523_221118.14-E8-2
EM18	CNNHL_ENG_20030523_221118.14-E1-3
EM19	CNNHL_ENG_20030523_221118.14-E2-4
EM2	CNNHL_ENG_20030523_221118.14-E4-5
EM3	CNNHL_ENG_20030523_221118.14-E5-6
EM4	CNNHL_ENG_20030523_221118.14-E6-7
EM5	CNNHL_ENG_20030523_221118.14-E7-8
EM7	CNNHL_ENG_20030523_221118.14-E8-9
EM6	CNNHL_ENG_20030523_221118.14-E9-10
EM8	CNNHL_ENG_20030523_221118.14-E7-11
EM9	CNNHL_ENG_20030523_221118.14-E7-12
EM10	CNNHL_ENG_20030523_221118.14-E10-13
EM11	CNNHL_ENG_20030523_221118.14-E11-14
EM12	CNNHL_ENG_20030523_221118.14-E12-15
EM13	CNNHL_ENG_20030523_221118.14-E8-16
EM14	CNNHL_ENG_20030523_221118.14-E13-17
EM15	CNNHL_ENG_20030523_221118.14-E14-18
EM16	CNNHL_ENG_20030523_221118.14-E15-19
R1	CNNHL_ENG_20030523_221118.14-R1
R2	CNNHL_ENG_20030523_221118.14-R2
R3	CNNHL_ENG_20030523_221118.14-R3
R6	CNNHL_ENG_20030523_221118.14-R4
R7	CNNHL_ENG_20030523_221118.14-R5
R8	CNNHL_ENG_20030523_221118.14-R6
R9	CNNHL_ENG_20030523_221118.14-R7
R5	CNNHL_ENG_20030523_221118.14-R8
R4	CNNHL_ENG_20030523_221118.14-R9
RM1	CNNHL_ENG_20030523_221118.14-R1-1
RM2	CNNHL_ENG_20030523_221118.14-R2-1
RM3	CNNHL_ENG_20030523_221118.14-R3-1
RM6	CNNHL_ENG_20030523_221118.14-R4-1
RM7	CNNHL_ENG_20030523_221118.14-R5-1
RM8	CNNHL_ENG_20030523_221118.14-R6-1
RM9	CNNHL_ENG_20030523_221118.14-R7-1
RM4	CNNHL_ENG_20030523_221118.14-R9-1
RM5	CNNHL_ENG_20030523_221118.14-R8-1
V1	CNNHL_ENG_20030523_221118.14-EV1
V2	CNNHL_ENG_20030523_221118.14-EV2
VM1	CNNHL_ENG_20030523_221118.14-EV1-1
VM2	CNNHL_ENG_20030523_221118.14-EV2-1
Q1	CNNHL_ENG_20030523_221118.14-T1
