CE7	CNN_ENG_20030416_100042.7-CE1
CE11	CNN_ENG_20030416_100042.7-CE2
CE14	CNN_ENG_20030416_100042.7-CE3
CE12	CNN_ENG_20030416_100042.7-CE4
CE1	CNN_ENG_20030416_100042.7-CE5
CE2	CNN_ENG_20030416_100042.7-CE6
CE3	CNN_ENG_20030416_100042.7-CE7
CE4	CNN_ENG_20030416_100042.7-CE8
CE9	CNN_ENG_20030416_100042.7-CE9
CE6	CNN_ENG_20030416_100042.7-CE10
CE5	CNN_ENG_20030416_100042.7-CE11
CE8	CNN_ENG_20030416_100042.7-CE12
CE10	CNN_ENG_20030416_100042.7-CE13
CE13	CNN_ENG_20030416_100042.7-CE14
E24	CNN_ENG_20030416_100042.7-E1
E15	CNN_ENG_20030416_100042.7-E2
E17	CNN_ENG_20030416_100042.7-E3
E19	CNN_ENG_20030416_100042.7-E4
E1	CNN_ENG_20030416_100042.7-E5
E2	CNN_ENG_20030416_100042.7-E6
E3	CNN_ENG_20030416_100042.7-E7
E4	CNN_ENG_20030416_100042.7-E8
E5	CNN_ENG_20030416_100042.7-E9
E20	CNN_ENG_20030416_100042.7-E10
E8	CNN_ENG_20030416_100042.7-E11
E9	CNN_ENG_20030416_100042.7-E12
E21	CNN_ENG_20030416_100042.7-E13
E10	CNN_ENG_20030416_100042.7-E14
E22	CNN_ENG_20030416_100042.7-E15
E23	CNN_ENG_20030416_100042.7-E16
EM1	CNN_ENG_20030416_100042.7-E5-1
EM18	CNN_ENG_20030416_100042.7-E9-2
EM19	CNN_ENG_20030416_100042.7-E9-3
EM20	CNN_ENG_20030416_100042.7-E9-4
EM22	CNN_ENG_20030416_100042.7-E15-5
EM23	CNN_ENG_20030416_100042.7-E2-6
EM24	CNN_ENG_20030416_100042.7-E2-7
EM26	CNN_ENG_20030416_100042.7-E2-8
EM28	CNN_ENG_20030416_100042.7-E3-9
EM25	CNN_ENG_20030416_100042.7-E4-10
EM2	CNN_ENG_20030416_100042.7-E6-11
EM3	CNN_ENG_20030416_100042.7-E6-12
EM4	CNN_ENG_20030416_100042.7-E7-13
EM5	CNN_ENG_20030416_100042.7-E8-14
EM6	CNN_ENG_20030416_100042.7-E9-15
EM7	CNN_ENG_20030416_100042.7-E9-16
EM14	CNN_ENG_20030416_100042.7-E10-17
EM15	CNN_ENG_20030416_100042.7-E13-18
EM8	CNN_ENG_20030416_100042.7-E11-19
EM9	CNN_ENG_20030416_100042.7-E12-20
EM10	CNN_ENG_20030416_100042.7-E12-21
EM11	CNN_ENG_20030416_100042.7-E1-22
EM12	CNN_ENG_20030416_100042.7-E9-23
EM13	CNN_ENG_20030416_100042.7-E9-24
EM16	CNN_ENG_20030416_100042.7-E14-25
EM21	CNN_ENG_20030416_100042.7-E15-26
EM27	CNN_ENG_20030416_100042.7-E16-27
EM17	CNN_ENG_20030416_100042.7-E13-28
R5	CNN_ENG_20030416_100042.7-R1
R1	CNN_ENG_20030416_100042.7-R2
R2	CNN_ENG_20030416_100042.7-R3
R3	CNN_ENG_20030416_100042.7-R4
R4	CNN_ENG_20030416_100042.7-R5
RM5	CNN_ENG_20030416_100042.7-R1-1
RM1	CNN_ENG_20030416_100042.7-R2-1
RM2	CNN_ENG_20030416_100042.7-R3-1
RM3	CNN_ENG_20030416_100042.7-R4-1
RM4	CNN_ENG_20030416_100042.7-R5-1
V1	CNN_ENG_20030416_100042.7-EV1
V2	CNN_ENG_20030416_100042.7-EV2
V3	CNN_ENG_20030416_100042.7-EV3
VM4	CNN_ENG_20030416_100042.7-EV2-1
VM1	CNN_ENG_20030416_100042.7-EV1-1
VM2	CNN_ENG_20030416_100042.7-EV2-2
VM3	CNN_ENG_20030416_100042.7-EV3-1
Q1	CNN_ENG_20030416_100042.7-T1
Q2	CNN_ENG_20030416_100042.7-T2
Q3	CNN_ENG_20030416_100042.7-T3
Q4	CNN_ENG_20030416_100042.7-V1
Q5	CNN_ENG_20030416_100042.7-V2
Q6	CNN_ENG_20030416_100042.7-T4
QM4	CNN_ENG_20030416_100042.7-V1-1
QM5	CNN_ENG_20030416_100042.7-V2-1
