CE10	CNN_ENG_20030516_123543.8-CE1
CE12	CNN_ENG_20030516_123543.8-CE2
CE13	CNN_ENG_20030516_123543.8-CE3
CE14	CNN_ENG_20030516_123543.8-CE4
CE9	CNN_ENG_20030516_123543.8-CE5
CE15	CNN_ENG_20030516_123543.8-CE6
CE16	CNN_ENG_20030516_123543.8-CE7
CE11	CNN_ENG_20030516_123543.8-CE8
CE1	CNN_ENG_20030516_123543.8-CE9
CE3	CNN_ENG_20030516_123543.8-CE10
CE4	CNN_ENG_20030516_123543.8-CE11
CE5	CNN_ENG_20030516_123543.8-CE12
CE2	CNN_ENG_20030516_123543.8-CE13
CE6	CNN_ENG_20030516_123543.8-CE14
CE7	CNN_ENG_20030516_123543.8-CE15
CE8	CNN_ENG_20030516_123543.8-CE16
E15	CNN_ENG_20030516_123543.8-E1
E16	CNN_ENG_20030516_123543.8-E2
E17	CNN_ENG_20030516_123543.8-E3
E18	CNN_ENG_20030516_123543.8-E4
E19	CNN_ENG_20030516_123543.8-E5
E20	CNN_ENG_20030516_123543.8-E6
E21	CNN_ENG_20030516_123543.8-E7
E1	CNN_ENG_20030516_123543.8-E8
E24	CNN_ENG_20030516_123543.8-E9
E25	CNN_ENG_20030516_123543.8-E10
E27	CNN_ENG_20030516_123543.8-E11
E3	CNN_ENG_20030516_123543.8-E12
E4	CNN_ENG_20030516_123543.8-E13
E6	CNN_ENG_20030516_123543.8-E14
E7	CNN_ENG_20030516_123543.8-E15
E8	CNN_ENG_20030516_123543.8-E16
E9	CNN_ENG_20030516_123543.8-E17
E11	CNN_ENG_20030516_123543.8-E18
E13	CNN_ENG_20030516_123543.8-E19
EM1	CNN_ENG_20030516_123543.8-E8-1
EM22	CNN_ENG_20030516_123543.8-E1-2
EM23	CNN_ENG_20030516_123543.8-E2-3
EM24	CNN_ENG_20030516_123543.8-E3-4
EM25	CNN_ENG_20030516_123543.8-E4-5
EM26	CNN_ENG_20030516_123543.8-E12-6
EM27	CNN_ENG_20030516_123543.8-E3-7
EM28	CNN_ENG_20030516_123543.8-E12-8
EM31	CNN_ENG_20030516_123543.8-E6-9
EM30	CNN_ENG_20030516_123543.8-E6-10
EM32	CNN_ENG_20030516_123543.8-E12-11
EM34	CNN_ENG_20030516_123543.8-E7-12
EM35	CNN_ENG_20030516_123543.8-E7-13
EM36	CNN_ENG_20030516_123543.8-E7-14
EM20	CNN_ENG_20030516_123543.8-E9-15
EM2	CNN_ENG_20030516_123543.8-E10-16
EM16	CNN_ENG_20030516_123543.8-E16-17
EM17	CNN_ENG_20030516_123543.8-E5-18
EM29	CNN_ENG_20030516_123543.8-E16-19
EM18	CNN_ENG_20030516_123543.8-E16-20
EM33	CNN_ENG_20030516_123543.8-E16-21
EM21	CNN_ENG_20030516_123543.8-E9-22
EM6	CNN_ENG_20030516_123543.8-E11-23
EM3	CNN_ENG_20030516_123543.8-E8-24
EM4	CNN_ENG_20030516_123543.8-E12-25
EM5	CNN_ENG_20030516_123543.8-E12-26
EM7	CNN_ENG_20030516_123543.8-E13-27
EM8	CNN_ENG_20030516_123543.8-E14-28
EM9	CNN_ENG_20030516_123543.8-E15-29
EM10	CNN_ENG_20030516_123543.8-E16-30
EM11	CNN_ENG_20030516_123543.8-E17-31
EM12	CNN_ENG_20030516_123543.8-E16-32
EM13	CNN_ENG_20030516_123543.8-E12-33
EM14	CNN_ENG_20030516_123543.8-E12-34
EM15	CNN_ENG_20030516_123543.8-E18-35
EM19	CNN_ENG_20030516_123543.8-E19-36
R1	CNN_ENG_20030516_123543.8-R1
R2	CNN_ENG_20030516_123543.8-R2
R3	CNN_ENG_20030516_123543.8-R3
R4	CNN_ENG_20030516_123543.8-R4
R5	CNN_ENG_20030516_123543.8-R5
R7	CNN_ENG_20030516_123543.8-R6
R6	CNN_ENG_20030516_123543.8-R7
R8	CNN_ENG_20030516_123543.8-R8
RM1	CNN_ENG_20030516_123543.8-R1-1
RM2	CNN_ENG_20030516_123543.8-R2-1
RM3	CNN_ENG_20030516_123543.8-R3-1
RM4	CNN_ENG_20030516_123543.8-R4-1
RM5	CNN_ENG_20030516_123543.8-R5-1
RM7	CNN_ENG_20030516_123543.8-R6-1
RM6	CNN_ENG_20030516_123543.8-R7-1
RM8	CNN_ENG_20030516_123543.8-R8-1
V1	CNN_ENG_20030516_123543.8-EV1
V2	CNN_ENG_20030516_123543.8-EV2
VM1	CNN_ENG_20030516_123543.8-EV1-1
VM2	CNN_ENG_20030516_123543.8-EV2-1
Q1	CNN_ENG_20030516_123543.8-T1
Q2	CNN_ENG_20030516_123543.8-T2
Q3	CNN_ENG_20030516_123543.8-T3
Q4	CNN_ENG_20030516_123543.8-T4
Q6	CNN_ENG_20030516_123543.8-V1
Q7	CNN_ENG_20030516_123543.8-T5
Q5	CNN_ENG_20030516_123543.8-T6
QM6	CNN_ENG_20030516_123543.8-V1-1
