CE29	CNN_ENG_20030506_160524.18-CE1
CE17	CNN_ENG_20030506_160524.18-CE2
CE19	CNN_ENG_20030506_160524.18-CE3
CE20	CNN_ENG_20030506_160524.18-CE4
CE21	CNN_ENG_20030506_160524.18-CE5
CE22	CNN_ENG_20030506_160524.18-CE6
CE23	CNN_ENG_20030506_160524.18-CE7
CE24	CNN_ENG_20030506_160524.18-CE8
CE4	CNN_ENG_20030506_160524.18-CE9
CE25	CNN_ENG_20030506_160524.18-CE10
CE27	CNN_ENG_20030506_160524.18-CE11
CE1	CNN_ENG_20030506_160524.18-CE12
CE28	CNN_ENG_20030506_160524.18-CE13
CE31	CNN_ENG_20030506_160524.18-CE14
CE30	CNN_ENG_20030506_160524.18-CE15
CE32	CNN_ENG_20030506_160524.18-CE16
CE33	CNN_ENG_20030506_160524.18-CE17
CE3	CNN_ENG_20030506_160524.18-CE18
CE34	CNN_ENG_20030506_160524.18-CE19
CE35	CNN_ENG_20030506_160524.18-CE20
CE2	CNN_ENG_20030506_160524.18-CE21
CE5	CNN_ENG_20030506_160524.18-CE22
CE36	CNN_ENG_20030506_160524.18-CE23
CE37	CNN_ENG_20030506_160524.18-CE24
CE38	CNN_ENG_20030506_160524.18-CE25
CE39	CNN_ENG_20030506_160524.18-CE26
CE40	CNN_ENG_20030506_160524.18-CE27
CE41	CNN_ENG_20030506_160524.18-CE28
CE42	CNN_ENG_20030506_160524.18-CE29
CE43	CNN_ENG_20030506_160524.18-CE30
CE44	CNN_ENG_20030506_160524.18-CE31
CE45	CNN_ENG_20030506_160524.18-CE32
CE46	CNN_ENG_20030506_160524.18-CE33
CE47	CNN_ENG_20030506_160524.18-CE34
CE48	CNN_ENG_20030506_160524.18-CE35
CE49	CNN_ENG_20030506_160524.18-CE36
CE6	CNN_ENG_20030506_160524.18-CE37
CE7	CNN_ENG_20030506_160524.18-CE38
CE8	CNN_ENG_20030506_160524.18-CE39
CE9	CNN_ENG_20030506_160524.18-CE40
CE10	CNN_ENG_20030506_160524.18-CE41
CE11	CNN_ENG_20030506_160524.18-CE42
CE12	CNN_ENG_20030506_160524.18-CE43
CE14	CNN_ENG_20030506_160524.18-CE44
CE26	CNN_ENG_20030506_160524.18-CE45
CE13	CNN_ENG_20030506_160524.18-CE46
CE15	CNN_ENG_20030506_160524.18-CE47
CE16	CNN_ENG_20030506_160524.18-CE48
E17	CNN_ENG_20030506_160524.18-E1
E18	CNN_ENG_20030506_160524.18-E2
E20	CNN_ENG_20030506_160524.18-E3
E21	CNN_ENG_20030506_160524.18-E4
E22	CNN_ENG_20030506_160524.18-E5
E23	CNN_ENG_20030506_160524.18-E6
E24	CNN_ENG_20030506_160524.18-E7
E25	CNN_ENG_20030506_160524.18-E8
E27	CNN_ENG_20030506_160524.18-E9
E28	CNN_ENG_20030506_160524.18-E10
E30	CNN_ENG_20030506_160524.18-E11
E31	CNN_ENG_20030506_160524.18-E12
E32	CNN_ENG_20030506_160524.18-E13
