CE16	CNN_ENG_20030411_070039.21-CE1
CE17	CNN_ENG_20030411_070039.21-CE2
CE18	CNN_ENG_20030411_070039.21-CE3
CE19	CNN_ENG_20030411_070039.21-CE4
CE30	CNN_ENG_20030411_070039.21-CE5
CE20	CNN_ENG_20030411_070039.21-CE6
CE21	CNN_ENG_20030411_070039.21-CE7
CE22	CNN_ENG_20030411_070039.21-CE8
CE23	CNN_ENG_20030411_070039.21-CE9
CE24	CNN_ENG_20030411_070039.21-CE10
CE27	CNN_ENG_20030411_070039.21-CE11
CE25	CNN_ENG_20030411_070039.21-CE12
CE2	CNN_ENG_20030411_070039.21-CE13
CE26	CNN_ENG_20030411_070039.21-CE14
CE31	CNN_ENG_20030411_070039.21-CE15
CE11	CNN_ENG_20030411_070039.21-CE16
CE28	CNN_ENG_20030411_070039.21-CE17
CE29	CNN_ENG_20030411_070039.21-CE18
CE13	CNN_ENG_20030411_070039.21-CE19
CE32	CNN_ENG_20030411_070039.21-CE20
CE33	CNN_ENG_20030411_070039.21-CE21
CE34	CNN_ENG_20030411_070039.21-CE22
CE1	CNN_ENG_20030411_070039.21-CE23
CE35	CNN_ENG_20030411_070039.21-CE24
CE36	CNN_ENG_20030411_070039.21-CE25
CE37	CNN_ENG_20030411_070039.21-CE26
CE12	CNN_ENG_20030411_070039.21-CE27
CE3	CNN_ENG_20030411_070039.21-CE28
CE4	CNN_ENG_20030411_070039.21-CE29
CE5	CNN_ENG_20030411_070039.21-CE30
CE6	CNN_ENG_20030411_070039.21-CE31
CE7	CNN_ENG_20030411_070039.21-CE32
CE8	CNN_ENG_20030411_070039.21-CE33
CE9	CNN_ENG_20030411_070039.21-CE34
CE10	CNN_ENG_20030411_070039.21-CE35
CE14	CNN_ENG_20030411_070039.21-CE36
CE15	CNN_ENG_20030411_070039.21-CE37
E12	CNN_ENG_20030411_070039.21-E1
E38	CNN_ENG_20030411_070039.21-E2
E14	CNN_ENG_20030411_070039.21-E3
E30	CNN_ENG_20030411_070039.21-E4
E16	CNN_ENG_20030411_070039.21-E5
E17	CNN_ENG_20030411_070039.21-E6
E19	CNN_ENG_20030411_070039.21-E7
E20	CNN_ENG_20030411_070039.21-E8
E21	CNN_ENG_20030411_070039.21-E9
E22	CNN_ENG_20030411_070039.21-E10
E23	CNN_ENG_20030411_070039.21-E11
E31	CNN_ENG_20030411_070039.21-E12
E25	CNN_ENG_20030411_070039.21-E13
E27	CNN_ENG_20030411_070039.21-E14
E33	CNN_ENG_20030411_070039.21-E15
E34	CNN_ENG_20030411_070039.21-E16
E35	CNN_ENG_20030411_070039.21-E17
E36	CNN_ENG_20030411_070039.21-E18
E37	CNN_ENG_20030411_070039.21-E19
E56	CNN_ENG_20030411_070039.21-E20
E41	CNN_ENG_20030411_070039.21-E21
E42	CNN_ENG_20030411_070039.21-E22
E45	CNN_ENG_20030411_070039.21-E23
E46	CNN_ENG_20030411_070039.21-E24
E47	CNN_ENG_20030411_070039.21-E25
E49	CNN_ENG_20030411_070039.21-E26
E51	CNN_ENG_20030411_070039.21-E27
E52	CNN_ENG_20030411_070039.21-E28
E53	CNN_ENG_20030411_070039.21-E29
E54	CNN_ENG_20030411_070039.21-E30
E55	CNN_ENG_20030411_070039.21-E31
E59	CNN_ENG_20030411_070039.21-E32
E60	CNN_ENG_20030411_070039.21-E33
E62	CNN_ENG_20030411_070039.21-E34
E2	CNN_ENG_20030411_070039.21-E35
E3	CNN_ENG_20030411_070039.21-E36
E4	CNN_ENG_20030411_070039.21-E37
E5	CNN_ENG_20030411_070039.21-E38
E6	CNN_ENG_20030411_070039.21-E39
E7	CNN_ENG_20030411_070039.21-E40
E8	CNN_ENG_20030411_070039.21-E41
E10	CNN_ENG_20030411_070039.21-E42
E11	CNN_ENG_20030411_070039.21-E43
EM49	CNN_ENG_20030411_070039.21-E2-1
EM22	CNN_ENG_20030411_070039.21-E3-2
EM23	CNN_ENG_20030411_070039.21-E5-3
EM24	CNN_ENG_20030411_070039.21-E6-4
EM25	CNN_ENG_20030411_070039.21-E40-5
EM39	CNN_ENG_20030411_070039.21-E12-6
EM26	CNN_ENG_20030411_070039.21-E7-7
EM27	CNN_ENG_20030411_070039.21-E37-8
EM28	CNN_ENG_20030411_070039.21-E39-9
EM29	CNN_ENG_20030411_070039.21-E8-10
EM30	CNN_ENG_20030411_070039.21-E39-11
EM31	CNN_ENG_20030411_070039.21-E39-12
EM41	CNN_ENG_20030411_070039.21-E39-13
EM32	CNN_ENG_20030411_070039.21-E8-14
EM33	CNN_ENG_20030411_070039.21-E9-15
EM34	CNN_ENG_20030411_070039.21-E10-16
EM35	CNN_ENG_20030411_070039.21-E11-17
EM40	CNN_ENG_20030411_070039.21-E15-18
EM36	CNN_ENG_20030411_070039.21-E13-19
EM37	CNN_ENG_20030411_070039.21-E14-20
EM50	CNN_ENG_20030411_070039.21-E2-21
EM51	CNN_ENG_20030411_070039.21-E16-22
EM52	CNN_ENG_20030411_070039.21-E16-23
EM43	CNN_ENG_20030411_070039.21-E16-24
EM42	CNN_ENG_20030411_070039.21-E16-25
EM38	CNN_ENG_20030411_070039.21-E16-26
EM44	CNN_ENG_20030411_070039.21-E17-27
EM45	CNN_ENG_20030411_070039.21-E16-28
EM46	CNN_ENG_20030411_070039.21-E18-29
EM47	CNN_ENG_20030411_070039.21-E19-30
EM48	CNN_ENG_20030411_070039.21-E4-31
EM17	CNN_ENG_20030411_070039.21-E20-32
EM54	CNN_ENG_20030411_070039.21-E9-33
EM55	CNN_ENG_20030411_070039.21-E16-34
EM56	CNN_ENG_20030411_070039.21-E21-35
EM57	CNN_ENG_20030411_070039.21-E21-36
EM58	CNN_ENG_20030411_070039.21-E21-37
EM59	CNN_ENG_20030411_070039.21-E21-38
EM60	CNN_ENG_20030411_070039.21-E2-39
EM61	CNN_ENG_20030411_070039.21-E22-40
EM64	CNN_ENG_20030411_070039.21-E39-41
EM65	CNN_ENG_20030411_070039.21-E23-42
EM66	CNN_ENG_20030411_070039.21-E39-43
EM67	CNN_ENG_20030411_070039.21-E24-44
EM68	CNN_ENG_20030411_070039.21-E25-45
EM70	CNN_ENG_20030411_070039.21-E26-46
EM72	CNN_ENG_20030411_070039.21-E27-47
EM73	CNN_ENG_20030411_070039.21-E28-48
EM74	CNN_ENG_20030411_070039.21-E29-49
EM1	CNN_ENG_20030411_070039.21-E35-50
EM75	CNN_ENG_20030411_070039.21-E30-51
EM76	CNN_ENG_20030411_070039.21-E39-52
EM77	CNN_ENG_20030411_070039.21-E31-53
EM78	CNN_ENG_20030411_070039.21-E31-54
EM79	CNN_ENG_20030411_070039.21-E39-55
EM69	CNN_ENG_20030411_070039.21-E32-56
EM15	CNN_ENG_20030411_070039.21-E16-57
EM62	CNN_ENG_20030411_070039.21-E16-58
EM63	CNN_ENG_20030411_070039.21-E16-59
EM80	CNN_ENG_20030411_070039.21-E16-60
EM53	CNN_ENG_20030411_070039.21-E14-61
EM16	CNN_ENG_20030411_070039.21-E33-62
EM71	CNN_ENG_20030411_070039.21-E34-63
EM2	CNN_ENG_20030411_070039.21-E36-64
EM3	CNN_ENG_20030411_070039.21-E37-65
EM4	CNN_ENG_20030411_070039.21-E38-66
EM5	CNN_ENG_20030411_070039.21-E37-67
EM6	CNN_ENG_20030411_070039.21-E39-68
EM7	CNN_ENG_20030411_070039.21-E39-69
EM8	CNN_ENG_20030411_070039.21-E40-70
EM9	CNN_ENG_20030411_070039.21-E37-71
EM10	CNN_ENG_20030411_070039.21-E39-72
EM11	CNN_ENG_20030411_070039.21-E41-73
EM12	CNN_ENG_20030411_070039.21-E41-74
EM13	CNN_ENG_20030411_070039.21-E39-75
EM14	CNN_ENG_20030411_070039.21-E40-76
EM18	CNN_ENG_20030411_070039.21-E42-77
EM19	CNN_ENG_20030411_070039.21-E43-78
EM20	CNN_ENG_20030411_070039.21-E42-79
EM21	CNN_ENG_20030411_070039.21-E1-80
R1	CNN_ENG_20030411_070039.21-R1
R2	CNN_ENG_20030411_070039.21-R2
R3	CNN_ENG_20030411_070039.21-R3
R4	CNN_ENG_20030411_070039.21-R4
R5	CNN_ENG_20030411_070039.21-R5
