CE3	CNN_ENG_20030603_133025.7-CE1
CE4	CNN_ENG_20030603_133025.7-CE2
CE5	CNN_ENG_20030603_133025.7-CE3
CE1	CNN_ENG_20030603_133025.7-CE4
CE6	CNN_ENG_20030603_133025.7-CE5
CE2	CNN_ENG_20030603_133025.7-CE6
E1	CNN_ENG_20030603_133025.7-E1
E2	CNN_ENG_20030603_133025.7-E2
E3	CNN_ENG_20030603_133025.7-E3
E5	CNN_ENG_20030603_133025.7-E4
E6	CNN_ENG_20030603_133025.7-E5
E8	CNN_ENG_20030603_133025.7-E6
EM1	CNN_ENG_20030603_133025.7-E1-1
EM2	CNN_ENG_20030603_133025.7-E2-2
EM3	CNN_ENG_20030603_133025.7-E3-3
EM4	CNN_ENG_20030603_133025.7-E4-4
EM5	CNN_ENG_20030603_133025.7-E5-5
EM6	CNN_ENG_20030603_133025.7-E3-6
EM7	CNN_ENG_20030603_133025.7-E1-7
EM8	CNN_ENG_20030603_133025.7-E6-8
R1	CNN_ENG_20030603_133025.7-R1
R2	CNN_ENG_20030603_133025.7-R2
RM1	CNN_ENG_20030603_133025.7-R1-1
RM2	CNN_ENG_20030603_133025.7-R2-1
V1	CNN_ENG_20030603_133025.7-EV1
VM1	CNN_ENG_20030603_133025.7-EV1-1
Q1	CNN_ENG_20030603_133025.7-T1
Q2	CNN_ENG_20030603_133025.7-T2
Q3	CNN_ENG_20030603_133025.7-T3
