CE13	CNN_ENG_20030429_143706.14-CE1
CE14	CNN_ENG_20030429_143706.14-CE2
CE15	CNN_ENG_20030429_143706.14-CE3
CE16	CNN_ENG_20030429_143706.14-CE4
CE17	CNN_ENG_20030429_143706.14-CE5
CE1	CNN_ENG_20030429_143706.14-CE6
CE18	CNN_ENG_20030429_143706.14-CE7
CE19	CNN_ENG_20030429_143706.14-CE8
CE20	CNN_ENG_20030429_143706.14-CE9
CE6	CNN_ENG_20030429_143706.14-CE10
CE2	CNN_ENG_20030429_143706.14-CE11
CE3	CNN_ENG_20030429_143706.14-CE12
CE4	CNN_ENG_20030429_143706.14-CE13
CE5	CNN_ENG_20030429_143706.14-CE14
CE7	CNN_ENG_20030429_143706.14-CE15
CE8	CNN_ENG_20030429_143706.14-CE16
CE9	CNN_ENG_20030429_143706.14-CE17
CE10	CNN_ENG_20030429_143706.14-CE18
CE11	CNN_ENG_20030429_143706.14-CE19
CE12	CNN_ENG_20030429_143706.14-CE20
E12	CNN_ENG_20030429_143706.14-E1
E13	CNN_ENG_20030429_143706.14-E2
E16	CNN_ENG_20030429_143706.14-E3
E18	CNN_ENG_20030429_143706.14-E4
E19	CNN_ENG_20030429_143706.14-E5
E20	CNN_ENG_20030429_143706.14-E6
E22	CNN_ENG_20030429_143706.14-E7
E23	CNN_ENG_20030429_143706.14-E8
E24	CNN_ENG_20030429_143706.14-E9
E25	CNN_ENG_20030429_143706.14-E10
E26	CNN_ENG_20030429_143706.14-E11
E1	CNN_ENG_20030429_143706.14-E12
E27	CNN_ENG_20030429_143706.14-E13
E2	CNN_ENG_20030429_143706.14-E14
E3	CNN_ENG_20030429_143706.14-E15
E4	CNN_ENG_20030429_143706.14-E16
E5	CNN_ENG_20030429_143706.14-E17
E6	CNN_ENG_20030429_143706.14-E18
E7	CNN_ENG_20030429_143706.14-E19
E8	CNN_ENG_20030429_143706.14-E20
E9	CNN_ENG_20030429_143706.14-E21
E10	CNN_ENG_20030429_143706.14-E22
EM1	CNN_ENG_20030429_143706.14-E12-1
EM22	CNN_ENG_20030429_143706.14-E14-2
EM23	CNN_ENG_20030429_143706.14-E14-3
EM24	CNN_ENG_20030429_143706.14-E17-4
EM25	CNN_ENG_20030429_143706.14-E1-5
EM26	CNN_ENG_20030429_143706.14-E14-6
EM27	CNN_ENG_20030429_143706.14-E2-7
EM28	CNN_ENG_20030429_143706.14-E14-8
EM29	CNN_ENG_20030429_143706.14-E1-9
EM30	CNN_ENG_20030429_143706.14-E14-10
EM31	CNN_ENG_20030429_143706.14-E3-11
EM32	CNN_ENG_20030429_143706.14-E14-12
EM33	CNN_ENG_20030429_143706.14-E14-13
EM34	CNN_ENG_20030429_143706.14-E4-14
EM35	CNN_ENG_20030429_143706.14-E5-15
EM36	CNN_ENG_20030429_143706.14-E1-16
EM37	CNN_ENG_20030429_143706.14-E14-17
EM38	CNN_ENG_20030429_143706.14-E14-18
EM40	CNN_ENG_20030429_143706.14-E14-19
EM41	CNN_ENG_20030429_143706.14-E6-20
EM42	CNN_ENG_20030429_143706.14-E2-21
EM43	CNN_ENG_20030429_143706.14-E14-22
EM44	CNN_ENG_20030429_143706.14-E7-23
EM45	CNN_ENG_20030429_143706.14-E8-24
EM46	CNN_ENG_20030429_143706.14-E9-25
EM47	CNN_ENG_20030429_143706.14-E9-26
EM48	CNN_ENG_20030429_143706.14-E14-27
EM49	CNN_ENG_20030429_143706.14-E10-28
EM50	CNN_ENG_20030429_143706.14-E9-29
EM51	CNN_ENG_20030429_143706.14-E11-30
EM8	CNN_ENG_20030429_143706.14-E13-31
EM16	CNN_ENG_20030429_143706.14-E19-32
EM39	CNN_ENG_20030429_143706.14-E19-33
EM54	CNN_ENG_20030429_143706.14-E19-34
EM53	CNN_ENG_20030429_143706.14-E2-35
EM52	CNN_ENG_20030429_143706.14-E14-36
EM2	CNN_ENG_20030429_143706.14-E14-37
EM3	CNN_ENG_20030429_143706.14-E14-38
EM4	CNN_ENG_20030429_143706.14-E14-39
EM5	CNN_ENG_20030429_143706.14-E14-40
EM6	CNN_ENG_20030429_143706.14-E15-41
EM7	CNN_ENG_20030429_143706.14-E16-42
EM9	CNN_ENG_20030429_143706.14-E14-43
EM10	CNN_ENG_20030429_143706.14-E17-44
EM11	CNN_ENG_20030429_143706.14-E18-45
EM12	CNN_ENG_20030429_143706.14-E14-46
EM13	CNN_ENG_20030429_143706.14-E19-47
EM14	CNN_ENG_20030429_143706.14-E20-48
EM15	CNN_ENG_20030429_143706.14-E21-49
EM17	CNN_ENG_20030429_143706.14-E14-50
EM18	CNN_ENG_20030429_143706.14-E22-51
EM19	CNN_ENG_20030429_143706.14-E14-52
EM20	CNN_ENG_20030429_143706.14-E14-53
EM21	CNN_ENG_20030429_143706.14-E14-54
R1	CNN_ENG_20030429_143706.14-R1
R2	CNN_ENG_20030429_143706.14-R2
R3	CNN_ENG_20030429_143706.14-R3
R4	CNN_ENG_20030429_143706.14-R4
R5	CNN_ENG_20030429_143706.14-R5
R6	CNN_ENG_20030429_143706.14-R6
R7	CNN_ENG_20030429_143706.14-R7
RM1	CNN_ENG_20030429_143706.14-R1-1
RM2	CNN_ENG_20030429_143706.14-R2-1
RM3	CNN_ENG_20030429_143706.14-R3-1
RM4	CNN_ENG_20030429_143706.14-R4-1
RM5	CNN_ENG_20030429_143706.14-R5-1
RM6	CNN_ENG_20030429_143706.14-R1-2
RM7	CNN_ENG_20030429_143706.14-R7-1
V1	CNN_ENG_20030429_143706.14-EV1
V2	CNN_ENG_20030429_143706.14-EV2
V3	CNN_ENG_20030429_143706.14-EV3
V4	CNN_ENG_20030429_143706.14-EV4
V5	CNN_ENG_20030429_143706.14-EV5
VM1	CNN_ENG_20030429_143706.14-EV1-1
VM2	CNN_ENG_20030429_143706.14-EV2-1
VM3	CNN_ENG_20030429_143706.14-EV3-1
VM4	CNN_ENG_20030429_143706.14-EV4-1
VM5	CNN_ENG_20030429_143706.14-EV5-1
Q2	CNN_ENG_20030429_143706.14-T1
Q3	CNN_ENG_20030429_143706.14-T2
Q4	CNN_ENG_20030429_143706.14-T3
Q5	CNN_ENG_20030429_143706.14-T4
Q1	CNN_ENG_20030429_143706.14-T5
