CE10	CNN_ENG_20030502_080020.7-CE1
CE12	CNN_ENG_20030502_080020.7-CE2
CE16	CNN_ENG_20030502_080020.7-CE3
CE13	CNN_ENG_20030502_080020.7-CE4
CE14	CNN_ENG_20030502_080020.7-CE5
CE15	CNN_ENG_20030502_080020.7-CE6
CE26	CNN_ENG_20030502_080020.7-CE7
CE17	CNN_ENG_20030502_080020.7-CE8
CE18	CNN_ENG_20030502_080020.7-CE9
CE19	CNN_ENG_20030502_080020.7-CE10
CE20	CNN_ENG_20030502_080020.7-CE11
CE21	CNN_ENG_20030502_080020.7-CE12
CE22	CNN_ENG_20030502_080020.7-CE13
CE23	CNN_ENG_20030502_080020.7-CE14
CE11	CNN_ENG_20030502_080020.7-CE15
CE1	CNN_ENG_20030502_080020.7-CE16
CE24	CNN_ENG_20030502_080020.7-CE17
CE28	CNN_ENG_20030502_080020.7-CE18
CE27	CNN_ENG_20030502_080020.7-CE19
CE29	CNN_ENG_20030502_080020.7-CE20
CE30	CNN_ENG_20030502_080020.7-CE21
CE25	CNN_ENG_20030502_080020.7-CE22
CE3	CNN_ENG_20030502_080020.7-CE23
CE4	CNN_ENG_20030502_080020.7-CE24
CE5	CNN_ENG_20030502_080020.7-CE25
CE6	CNN_ENG_20030502_080020.7-CE26
CE7	CNN_ENG_20030502_080020.7-CE27
CE8	CNN_ENG_20030502_080020.7-CE28
CE2	CNN_ENG_20030502_080020.7-CE29
CE9	CNN_ENG_20030502_080020.7-CE30
E13	CNN_ENG_20030502_080020.7-E1
E47	CNN_ENG_20030502_080020.7-E2
E16	CNN_ENG_20030502_080020.7-E3
E18	CNN_ENG_20030502_080020.7-E4
E49	CNN_ENG_20030502_080020.7-E5
E21	CNN_ENG_20030502_080020.7-E6
E23	CNN_ENG_20030502_080020.7-E7
E25	CNN_ENG_20030502_080020.7-E8
E26	CNN_ENG_20030502_080020.7-E9
E27	CNN_ENG_20030502_080020.7-E10
E28	CNN_ENG_20030502_080020.7-E11
E29	CNN_ENG_20030502_080020.7-E12
E30	CNN_ENG_20030502_080020.7-E13
