CE13	CNN_ENG_20030325_220534.6-CE1
CE14	CNN_ENG_20030325_220534.6-CE2
CE1	CNN_ENG_20030325_220534.6-CE3
CE6	CNN_ENG_20030325_220534.6-CE4
CE15	CNN_ENG_20030325_220534.6-CE5
CE16	CNN_ENG_20030325_220534.6-CE6
CE17	CNN_ENG_20030325_220534.6-CE7
CE18	CNN_ENG_20030325_220534.6-CE8
CE19	CNN_ENG_20030325_220534.6-CE9
CE2	CNN_ENG_20030325_220534.6-CE10
CE20	CNN_ENG_20030325_220534.6-CE11
CE33	CNN_ENG_20030325_220534.6-CE12
CE21	CNN_ENG_20030325_220534.6-CE13
CE22	CNN_ENG_20030325_220534.6-CE14
CE23	CNN_ENG_20030325_220534.6-CE15
CE24	CNN_ENG_20030325_220534.6-CE16
CE25	CNN_ENG_20030325_220534.6-CE17
CE26	CNN_ENG_20030325_220534.6-CE18
CE27	CNN_ENG_20030325_220534.6-CE19
CE28	CNN_ENG_20030325_220534.6-CE20
CE29	CNN_ENG_20030325_220534.6-CE21
CE30	CNN_ENG_20030325_220534.6-CE22
CE32	CNN_ENG_20030325_220534.6-CE23
CE31	CNN_ENG_20030325_220534.6-CE24
CE4	CNN_ENG_20030325_220534.6-CE25
CE7	CNN_ENG_20030325_220534.6-CE26
CE3	CNN_ENG_20030325_220534.6-CE27
CE8	CNN_ENG_20030325_220534.6-CE28
CE5	CNN_ENG_20030325_220534.6-CE29
CE9	CNN_ENG_20030325_220534.6-CE30
CE10	CNN_ENG_20030325_220534.6-CE31
CE11	CNN_ENG_20030325_220534.6-CE32
CE12	CNN_ENG_20030325_220534.6-CE33
E15	CNN_ENG_20030325_220534.6-E1
E16	CNN_ENG_20030325_220534.6-E2
E17	CNN_ENG_20030325_220534.6-E3
E19	CNN_ENG_20030325_220534.6-E4
E20	CNN_ENG_20030325_220534.6-E5
E21	CNN_ENG_20030325_220534.6-E6
E22	CNN_ENG_20030325_220534.6-E7
E23	CNN_ENG_20030325_220534.6-E8
E24	CNN_ENG_20030325_220534.6-E9
E25	CNN_ENG_20030325_220534.6-E10
E26	CNN_ENG_20030325_220534.6-E11
E27	CNN_ENG_20030325_220534.6-E12
E29	CNN_ENG_20030325_220534.6-E13
E30	CNN_ENG_20030325_220534.6-E14
E31	CNN_ENG_20030325_220534.6-E15
E35	CNN_ENG_20030325_220534.6-E16
E37	CNN_ENG_20030325_220534.6-E17
E39	CNN_ENG_20030325_220534.6-E18
E59	CNN_ENG_20030325_220534.6-E19
E41	CNN_ENG_20030325_220534.6-E20
E42	CNN_ENG_20030325_220534.6-E21
E44	CNN_ENG_20030325_220534.6-E22
E45	CNN_ENG_20030325_220534.6-E23
E47	CNN_ENG_20030325_220534.6-E24
E48	CNN_ENG_20030325_220534.6-E25
E49	CNN_ENG_20030325_220534.6-E26
E50	CNN_ENG_20030325_220534.6-E27
E51	CNN_ENG_20030325_220534.6-E28
E52	CNN_ENG_20030325_220534.6-E29
E53	CNN_ENG_20030325_220534.6-E30
E54	CNN_ENG_20030325_220534.6-E31
E55	CNN_ENG_20030325_220534.6-E32
E56	CNN_ENG_20030325_220534.6-E33
E57	CNN_ENG_20030325_220534.6-E34
E4	CNN_ENG_20030325_220534.6-E35
E5	CNN_ENG_20030325_220534.6-E36
E7	CNN_ENG_20030325_220534.6-E37
E8	CNN_ENG_20030325_220534.6-E38
E9	CNN_ENG_20030325_220534.6-E39
E10	CNN_ENG_20030325_220534.6-E40
E11	CNN_ENG_20030325_220534.6-E41
E12	CNN_ENG_20030325_220534.6-E42
E13	CNN_ENG_20030325_220534.6-E43
