CE11	LIUYIFENG_20050127.0711-CE1
CE12	LIUYIFENG_20050127.0711-CE2
CE13	LIUYIFENG_20050127.0711-CE3
CE14	LIUYIFENG_20050127.0711-CE4
CE15	LIUYIFENG_20050127.0711-CE5
CE16	LIUYIFENG_20050127.0711-CE6
CE17	LIUYIFENG_20050127.0711-CE7
CE18	LIUYIFENG_20050127.0711-CE8
CE19	LIUYIFENG_20050127.0711-CE9
CE20	LIUYIFENG_20050127.0711-CE10
CE21	LIUYIFENG_20050127.0711-CE11
CE22	LIUYIFENG_20050127.0711-CE12
CE23	LIUYIFENG_20050127.0711-CE13
CE24	LIUYIFENG_20050127.0711-CE14
CE25	LIUYIFENG_20050127.0711-CE15
CE1	LIUYIFENG_20050127.0711-CE16
CE2	LIUYIFENG_20050127.0711-CE17
CE3	LIUYIFENG_20050127.0711-CE18
CE4	LIUYIFENG_20050127.0711-CE19
CE5	LIUYIFENG_20050127.0711-CE20
CE6	LIUYIFENG_20050127.0711-CE21
CE7	LIUYIFENG_20050127.0711-CE22
CE9	LIUYIFENG_20050127.0711-CE23
CE10	LIUYIFENG_20050127.0711-CE24
E12	LIUYIFENG_20050127.0711-E1
E13	LIUYIFENG_20050127.0711-E2
E14	LIUYIFENG_20050127.0711-E3
E15	LIUYIFENG_20050127.0711-E4
E16	LIUYIFENG_20050127.0711-E5
E17	LIUYIFENG_20050127.0711-E6
E18	LIUYIFENG_20050127.0711-E7
E19	LIUYIFENG_20050127.0711-E8
E20	LIUYIFENG_20050127.0711-E9
E21	LIUYIFENG_20050127.0711-E10
E22	LIUYIFENG_20050127.0711-E11
E23	LIUYIFENG_20050127.0711-E12
E24	LIUYIFENG_20050127.0711-E13
E25	LIUYIFENG_20050127.0711-E14
E26	LIUYIFENG_20050127.0711-E15
E27	LIUYIFENG_20050127.0711-E16
E1	LIUYIFENG_20050127.0711-E17
E2	LIUYIFENG_20050127.0711-E18
E3	LIUYIFENG_20050127.0711-E19
E4	LIUYIFENG_20050127.0711-E20
E5	LIUYIFENG_20050127.0711-E21
E6	LIUYIFENG_20050127.0711-E22
E7	LIUYIFENG_20050127.0711-E23
E9	LIUYIFENG_20050127.0711-E24
E10	LIUYIFENG_20050127.0711-E25
E11	LIUYIFENG_20050127.0711-E26
EM1	LIUYIFENG_20050127.0711-E17-1
EM20	LIUYIFENG_20050127.0711-E19-2
EM21	LIUYIFENG_20050127.0711-E19-3
EM22	LIUYIFENG_20050127.0711-E19-4
EM23	LIUYIFENG_20050127.0711-E2-5
EM24	LIUYIFENG_20050127.0711-E19-6
EM25	LIUYIFENG_20050127.0711-E3-7
EM26	LIUYIFENG_20050127.0711-E26-8
EM27	LIUYIFENG_20050127.0711-E4-9
EM28	LIUYIFENG_20050127.0711-E19-10
EM29	LIUYIFENG_20050127.0711-E19-11
EM30	LIUYIFENG_20050127.0711-E25-12
EM31	LIUYIFENG_20050127.0711-E19-13
EM32	LIUYIFENG_20050127.0711-E19-14
EM34	LIUYIFENG_20050127.0711-E6-15
EM35	LIUYIFENG_20050127.0711-E7-16
EM36	LIUYIFENG_20050127.0711-E8-17
EM37	LIUYIFENG_20050127.0711-E9-18
EM38	LIUYIFENG_20050127.0711-E20-19
EM39	LIUYIFENG_20050127.0711-E10-20
EM40	LIUYIFENG_20050127.0711-E11-21
EM41	LIUYIFENG_20050127.0711-E12-22
EM42	LIUYIFENG_20050127.0711-E13-23
EM43	LIUYIFENG_20050127.0711-E12-24
EM44	LIUYIFENG_20050127.0711-E12-25
EM45	LIUYIFENG_20050127.0711-E14-26
