CE9	DAVYZW_20050124.1829-CE1
CE10	DAVYZW_20050124.1829-CE2
CE12	DAVYZW_20050124.1829-CE3
CE13	DAVYZW_20050124.1829-CE4
CE14	DAVYZW_20050124.1829-CE5
CE15	DAVYZW_20050124.1829-CE6
CE16	DAVYZW_20050124.1829-CE7
CE17	DAVYZW_20050124.1829-CE8
CE18	DAVYZW_20050124.1829-CE9
CE19	DAVYZW_20050124.1829-CE10
CE20	DAVYZW_20050124.1829-CE11
CE21	DAVYZW_20050124.1829-CE12
CE22	DAVYZW_20050124.1829-CE13
CE23	DAVYZW_20050124.1829-CE14
CE24	DAVYZW_20050124.1829-CE15
CE25	DAVYZW_20050124.1829-CE16
CE26	DAVYZW_20050124.1829-CE17
CE27	DAVYZW_20050124.1829-CE18
CE1	DAVYZW_20050124.1829-CE19
CE28	DAVYZW_20050124.1829-CE20
CE29	DAVYZW_20050124.1829-CE21
CE30	DAVYZW_20050124.1829-CE22
CE31	DAVYZW_20050124.1829-CE23
CE2	DAVYZW_20050124.1829-CE24
CE3	DAVYZW_20050124.1829-CE25
CE4	DAVYZW_20050124.1829-CE26
CE5	DAVYZW_20050124.1829-CE27
CE6	DAVYZW_20050124.1829-CE28
CE7	DAVYZW_20050124.1829-CE29
CE8	DAVYZW_20050124.1829-CE30
E11	DAVYZW_20050124.1829-E1
E12	DAVYZW_20050124.1829-E2
E13	DAVYZW_20050124.1829-E3
E15	DAVYZW_20050124.1829-E4
E16	DAVYZW_20050124.1829-E5
E17	DAVYZW_20050124.1829-E6
E18	DAVYZW_20050124.1829-E7
E19	DAVYZW_20050124.1829-E8
E20	DAVYZW_20050124.1829-E9
E21	DAVYZW_20050124.1829-E10
E22	DAVYZW_20050124.1829-E11
E23	DAVYZW_20050124.1829-E12
E24	DAVYZW_20050124.1829-E13
E1	DAVYZW_20050124.1829-E14
E25	DAVYZW_20050124.1829-E15
E26	DAVYZW_20050124.1829-E16
E27	DAVYZW_20050124.1829-E17
E28	DAVYZW_20050124.1829-E18
E29	DAVYZW_20050124.1829-E19
E30	DAVYZW_20050124.1829-E20
E31	DAVYZW_20050124.1829-E21
E32	DAVYZW_20050124.1829-E22
E33	DAVYZW_20050124.1829-E23
E34	DAVYZW_20050124.1829-E24
E35	DAVYZW_20050124.1829-E25
E36	DAVYZW_20050124.1829-E26
E37	DAVYZW_20050124.1829-E27
E2	DAVYZW_20050124.1829-E28
E3	DAVYZW_20050124.1829-E29
E4	DAVYZW_20050124.1829-E30
E5	DAVYZW_20050124.1829-E31
E6	DAVYZW_20050124.1829-E32
E7	DAVYZW_20050124.1829-E33
E9	DAVYZW_20050124.1829-E34
E10	DAVYZW_20050124.1829-E35
EM1	DAVYZW_20050124.1829-E14-1
EM21	DAVYZW_20050124.1829-E30-2
EM22	DAVYZW_20050124.1829-E1-3
EM23	DAVYZW_20050124.1829-E1-4
EM24	DAVYZW_20050124.1829-E30-5
EM25	DAVYZW_20050124.1829-E29-6
EM26	DAVYZW_20050124.1829-E30-7
EM27	DAVYZW_20050124.1829-E2-8
EM28	DAVYZW_20050124.1829-E3-9
EM29	DAVYZW_20050124.1829-E2-10
EM30	DAVYZW_20050124.1829-E29-11
EM31	DAVYZW_20050124.1829-E2-12
EM32	DAVYZW_20050124.1829-E29-13
EM33	DAVYZW_20050124.1829-E32-14
EM34	DAVYZW_20050124.1829-E33-15
EM35	DAVYZW_20050124.1829-E4-16
EM36	DAVYZW_20050124.1829-E4-17
EM37	DAVYZW_20050124.1829-E5-18
EM38	DAVYZW_20050124.1829-E1-19
EM39	DAVYZW_20050124.1829-E32-20
EM40	DAVYZW_20050124.1829-E6-21
EM42	DAVYZW_20050124.1829-E7-22
EM43	DAVYZW_20050124.1829-E32-23
EM44	DAVYZW_20050124.1829-E1-24
EM45	DAVYZW_20050124.1829-E8-25
