CE11	DAVYZW_20050106.1344-CE1
CE13	DAVYZW_20050106.1344-CE2
CE14	DAVYZW_20050106.1344-CE3
CE15	DAVYZW_20050106.1344-CE4
CE16	DAVYZW_20050106.1344-CE5
CE17	DAVYZW_20050106.1344-CE6
CE18	DAVYZW_20050106.1344-CE7
CE19	DAVYZW_20050106.1344-CE8
CE21	DAVYZW_20050106.1344-CE9
CE22	DAVYZW_20050106.1344-CE10
CE1	DAVYZW_20050106.1344-CE11
CE2	DAVYZW_20050106.1344-CE12
CE3	DAVYZW_20050106.1344-CE13
CE4	DAVYZW_20050106.1344-CE14
CE5	DAVYZW_20050106.1344-CE15
CE6	DAVYZW_20050106.1344-CE16
CE7	DAVYZW_20050106.1344-CE17
CE8	DAVYZW_20050106.1344-CE18
CE9	DAVYZW_20050106.1344-CE19
CE10	DAVYZW_20050106.1344-CE20
E11	DAVYZW_20050106.1344-E1
E12	DAVYZW_20050106.1344-E2
E13	DAVYZW_20050106.1344-E3
E15	DAVYZW_20050106.1344-E4
E16	DAVYZW_20050106.1344-E5
E17	DAVYZW_20050106.1344-E6
E18	DAVYZW_20050106.1344-E7
E19	DAVYZW_20050106.1344-E8
E20	DAVYZW_20050106.1344-E9
E21	DAVYZW_20050106.1344-E10
E23	DAVYZW_20050106.1344-E11
E1	DAVYZW_20050106.1344-E12
E24	DAVYZW_20050106.1344-E13
E2	DAVYZW_20050106.1344-E14
E3	DAVYZW_20050106.1344-E15
E4	DAVYZW_20050106.1344-E16
E5	DAVYZW_20050106.1344-E17
E6	DAVYZW_20050106.1344-E18
E7	DAVYZW_20050106.1344-E19
E8	DAVYZW_20050106.1344-E20
E9	DAVYZW_20050106.1344-E21
E10	DAVYZW_20050106.1344-E22
EM1	DAVYZW_20050106.1344-E12-1
EM21	DAVYZW_20050106.1344-E2-2
EM22	DAVYZW_20050106.1344-E18-3
EM23	DAVYZW_20050106.1344-E18-4
EM24	DAVYZW_20050106.1344-E3-5
EM25	DAVYZW_20050106.1344-E17-6
EM26	DAVYZW_20050106.1344-E16-7
EM29	DAVYZW_20050106.1344-E4-8
EM30	DAVYZW_20050106.1344-E5-9
EM31	DAVYZW_20050106.1344-E19-10
EM32	DAVYZW_20050106.1344-E12-11
EM33	DAVYZW_20050106.1344-E20-12
EM34	DAVYZW_20050106.1344-E6-13
EM35	DAVYZW_20050106.1344-E7-14
EM36	DAVYZW_20050106.1344-E8-15
EM37	DAVYZW_20050106.1344-E12-16
EM38	DAVYZW_20050106.1344-E20-17
EM39	DAVYZW_20050106.1344-E12-18
EM40	DAVYZW_20050106.1344-E12-19
EM41	DAVYZW_20050106.1344-E21-20
EM43	DAVYZW_20050106.1344-E12-21
EM44	DAVYZW_20050106.1344-E20-22
EM45	DAVYZW_20050106.1344-E12-23
EM46	DAVYZW_20050106.1344-E20-24
EM47	DAVYZW_20050106.1344-E12-25
EM48	DAVYZW_20050106.1344-E12-26
EM49	DAVYZW_20050106.1344-E20-27
EM50	DAVYZW_20050106.1344-E21-28
EM51	DAVYZW_20050106.1344-E12-29
EM52	DAVYZW_20050106.1344-E15-30
EM53	DAVYZW_20050106.1344-E14-31
EM54	DAVYZW_20050106.1344-E16-32
EM55	DAVYZW_20050106.1344-E18-33
EM56	DAVYZW_20050106.1344-E17-34
EM57	DAVYZW_20050106.1344-E19-35
EM58	DAVYZW_20050106.1344-E20-36
EM59	DAVYZW_20050106.1344-E12-37
EM60	DAVYZW_20050106.1344-E20-38
EM61	DAVYZW_20050106.1344-E9-39
EM62	DAVYZW_20050106.1344-E10-40
EM63	DAVYZW_20050106.1344-E9-41
EM64	DAVYZW_20050106.1344-E9-42
EM66	DAVYZW_20050106.1344-E11-43
EM67	DAVYZW_20050106.1344-E20-44
EM68	DAVYZW_20050106.1344-E20-45
EM69	DAVYZW_20050106.1344-E18-46
EM70	DAVYZW_20050106.1344-E16-47
EM71	DAVYZW_20050106.1344-E20-48
EM72	DAVYZW_20050106.1344-E18-49
EM73	DAVYZW_20050106.1344-E18-50
EM74	DAVYZW_20050106.1344-E13-51
EM75	DAVYZW_20050106.1344-E12-52
EM76	DAVYZW_20050106.1344-E18-53
EM2	DAVYZW_20050106.1344-E14-54
EM78	DAVYZW_20050106.1344-E18-55
EM65	DAVYZW_20050106.1344-E11-56
EM77	DAVYZW_20050106.1344-E21-57
EM3	DAVYZW_20050106.1344-E15-58
EM4	DAVYZW_20050106.1344-E16-59
EM5	DAVYZW_20050106.1344-E17-60
EM7	DAVYZW_20050106.1344-E19-61
EM8	DAVYZW_20050106.1344-E20-62
EM9	DAVYZW_20050106.1344-E12-63
EM10	DAVYZW_20050106.1344-E12-64
EM11	DAVYZW_20050106.1344-E20-65
EM12	DAVYZW_20050106.1344-E12-66
EM13	DAVYZW_20050106.1344-E20-67
EM14	DAVYZW_20050106.1344-E12-68
EM15	DAVYZW_20050106.1344-E12-69
EM16	DAVYZW_20050106.1344-E20-70
EM17	DAVYZW_20050106.1344-E21-71
EM18	DAVYZW_20050106.1344-E22-72
EM19	DAVYZW_20050106.1344-E22-73
EM20	DAVYZW_20050106.1344-E1-74
R3	DAVYZW_20050106.1344-R1
R5	DAVYZW_20050106.1344-R2
R9	DAVYZW_20050106.1344-R3
R10	DAVYZW_20050106.1344-R4
R11	DAVYZW_20050106.1344-R5
R12	DAVYZW_20050106.1344-R6
R13	DAVYZW_20050106.1344-R7
R14	DAVYZW_20050106.1344-R8
R15	DAVYZW_20050106.1344-R9
R16	DAVYZW_20050106.1344-R10
R18	DAVYZW_20050106.1344-R11
R19	DAVYZW_20050106.1344-R12
R20	DAVYZW_20050106.1344-R13
R21	DAVYZW_20050106.1344-R14
R22	DAVYZW_20050106.1344-R15
R23	DAVYZW_20050106.1344-R16
R24	DAVYZW_20050106.1344-R17
R25	DAVYZW_20050106.1344-R18
R26	DAVYZW_20050106.1344-R19
R28	DAVYZW_20050106.1344-R20
R30	DAVYZW_20050106.1344-R21
R31	DAVYZW_20050106.1344-R22
R32	DAVYZW_20050106.1344-R23
R33	DAVYZW_20050106.1344-R24
RM3	DAVYZW_20050106.1344-R1-1
RM5	DAVYZW_20050106.1344-R2-1
RM9	DAVYZW_20050106.1344-R3-1
RM10	DAVYZW_20050106.1344-R4-1
RM11	DAVYZW_20050106.1344-R5-1
RM12	DAVYZW_20050106.1344-R6-1
RM13	DAVYZW_20050106.1344-R7-1
RM14	DAVYZW_20050106.1344-R8-1
RM15	DAVYZW_20050106.1344-R9-1
RM16	DAVYZW_20050106.1344-R10-1
RM18	DAVYZW_20050106.1344-R3-2
RM19	DAVYZW_20050106.1344-R1-2
RM20	DAVYZW_20050106.1344-R13-1
RM21	DAVYZW_20050106.1344-R2-2
RM22	DAVYZW_20050106.1344-R15-1
RM23	DAVYZW_20050106.1344-R16-1
RM24	DAVYZW_20050106.1344-R15-2
RM25	DAVYZW_20050106.1344-R16-2
RM26	DAVYZW_20050106.1344-R1-3
RM28	DAVYZW_20050106.1344-R20-1
RM30	DAVYZW_20050106.1344-R21-1
RM31	DAVYZW_20050106.1344-R22-1
RM32	DAVYZW_20050106.1344-R22-2
RM33	DAVYZW_20050106.1344-R22-3
Q1	DAVYZW_20050106.1344-T1
Q2	DAVYZW_20050106.1344-T2
Q3	DAVYZW_20050106.1344-T3
Q4	DAVYZW_20050106.1344-V1
Q5	DAVYZW_20050106.1344-T4
Q6	DAVYZW_20050106.1344-V2
Q7	DAVYZW_20050106.1344-T5
Q8	DAVYZW_20050106.1344-V3
Q9	DAVYZW_20050106.1344-T6
Q10	DAVYZW_20050106.1344-V4
Q11	DAVYZW_20050106.1344-T7
Q12	DAVYZW_20050106.1344-V5
Q13	DAVYZW_20050106.1344-T8
Q14	DAVYZW_20050106.1344-T9
Q15	DAVYZW_20050106.1344-T10
Q16	DAVYZW_20050106.1344-T11
Q17	DAVYZW_20050106.1344-T12
Q18	DAVYZW_20050106.1344-T13
Q19	DAVYZW_20050106.1344-V6
Q20	DAVYZW_20050106.1344-V7
Q21	DAVYZW_20050106.1344-V8
QM4	DAVYZW_20050106.1344-V1-1
QM6	DAVYZW_20050106.1344-V2-1
QM8	DAVYZW_20050106.1344-V3-1
QM10	DAVYZW_20050106.1344-V4-1
QM12	DAVYZW_20050106.1344-V5-1
QM19	DAVYZW_20050106.1344-V6-1
QM20	DAVYZW_20050106.1344-V7-1
QM21	DAVYZW_20050106.1344-V8-1
