CE13	DAVYZW_20050124.1833-CE1
CE14	DAVYZW_20050124.1833-CE2
CE15	DAVYZW_20050124.1833-CE3
CE17	DAVYZW_20050124.1833-CE4
CE18	DAVYZW_20050124.1833-CE5
CE19	DAVYZW_20050124.1833-CE6
CE20	DAVYZW_20050124.1833-CE7
CE21	DAVYZW_20050124.1833-CE8
CE22	DAVYZW_20050124.1833-CE9
CE23	DAVYZW_20050124.1833-CE10
CE24	DAVYZW_20050124.1833-CE11
CE25	DAVYZW_20050124.1833-CE12
CE26	DAVYZW_20050124.1833-CE13
CE27	DAVYZW_20050124.1833-CE14
CE28	DAVYZW_20050124.1833-CE15
CE29	DAVYZW_20050124.1833-CE16
CE30	DAVYZW_20050124.1833-CE17
CE32	DAVYZW_20050124.1833-CE18
CE33	DAVYZW_20050124.1833-CE19
CE34	DAVYZW_20050124.1833-CE20
CE35	DAVYZW_20050124.1833-CE21
CE36	DAVYZW_20050124.1833-CE22
CE37	DAVYZW_20050124.1833-CE23
CE38	DAVYZW_20050124.1833-CE24
CE1	DAVYZW_20050124.1833-CE25
CE39	DAVYZW_20050124.1833-CE26
CE40	DAVYZW_20050124.1833-CE27
CE41	DAVYZW_20050124.1833-CE28
CE42	DAVYZW_20050124.1833-CE29
CE2	DAVYZW_20050124.1833-CE30
CE3	DAVYZW_20050124.1833-CE31
CE4	DAVYZW_20050124.1833-CE32
CE5	DAVYZW_20050124.1833-CE33
CE6	DAVYZW_20050124.1833-CE34
CE7	DAVYZW_20050124.1833-CE35
CE8	DAVYZW_20050124.1833-CE36
CE9	DAVYZW_20050124.1833-CE37
CE10	DAVYZW_20050124.1833-CE38
CE11	DAVYZW_20050124.1833-CE39
CE12	DAVYZW_20050124.1833-CE40
E14	DAVYZW_20050124.1833-E1
E15	DAVYZW_20050124.1833-E2
E17	DAVYZW_20050124.1833-E3
E18	DAVYZW_20050124.1833-E4
E19	DAVYZW_20050124.1833-E5
E20	DAVYZW_20050124.1833-E6
