CE12	DAVYZW_20050121.1237-CE1
CE13	DAVYZW_20050121.1237-CE2
CE14	DAVYZW_20050121.1237-CE3
CE15	DAVYZW_20050121.1237-CE4
CE16	DAVYZW_20050121.1237-CE5
CE17	DAVYZW_20050121.1237-CE6
CE18	DAVYZW_20050121.1237-CE7
CE19	DAVYZW_20050121.1237-CE8
CE20	DAVYZW_20050121.1237-CE9
CE21	DAVYZW_20050121.1237-CE10
CE22	DAVYZW_20050121.1237-CE11
CE23	DAVYZW_20050121.1237-CE12
CE24	DAVYZW_20050121.1237-CE13
CE25	DAVYZW_20050121.1237-CE14
CE26	DAVYZW_20050121.1237-CE15
CE27	DAVYZW_20050121.1237-CE16
CE28	DAVYZW_20050121.1237-CE17
CE44	DAVYZW_20050121.1237-CE18
CE30	DAVYZW_20050121.1237-CE19
CE31	DAVYZW_20050121.1237-CE20
CE32	DAVYZW_20050121.1237-CE21
CE33	DAVYZW_20050121.1237-CE22
CE34	DAVYZW_20050121.1237-CE23
CE35	DAVYZW_20050121.1237-CE24
CE1	DAVYZW_20050121.1237-CE25
CE36	DAVYZW_20050121.1237-CE26
CE37	DAVYZW_20050121.1237-CE27
CE38	DAVYZW_20050121.1237-CE28
CE39	DAVYZW_20050121.1237-CE29
CE40	DAVYZW_20050121.1237-CE30
CE41	DAVYZW_20050121.1237-CE31
CE42	DAVYZW_20050121.1237-CE32
CE43	DAVYZW_20050121.1237-CE33
CE45	DAVYZW_20050121.1237-CE34
CE46	DAVYZW_20050121.1237-CE35
CE47	DAVYZW_20050121.1237-CE36
CE48	DAVYZW_20050121.1237-CE37
CE49	DAVYZW_20050121.1237-CE38
CE50	DAVYZW_20050121.1237-CE39
CE51	DAVYZW_20050121.1237-CE40
CE52	DAVYZW_20050121.1237-CE41
CE53	DAVYZW_20050121.1237-CE42
CE54	DAVYZW_20050121.1237-CE43
CE55	DAVYZW_20050121.1237-CE44
CE56	DAVYZW_20050121.1237-CE45
CE58	DAVYZW_20050121.1237-CE46
CE59	DAVYZW_20050121.1237-CE47
CE61	DAVYZW_20050121.1237-CE48
CE62	DAVYZW_20050121.1237-CE49
CE63	DAVYZW_20050121.1237-CE50
CE2	DAVYZW_20050121.1237-CE51
CE64	DAVYZW_20050121.1237-CE52
CE65	DAVYZW_20050121.1237-CE53
CE3	DAVYZW_20050121.1237-CE54
CE4	DAVYZW_20050121.1237-CE55
CE5	DAVYZW_20050121.1237-CE56
CE6	DAVYZW_20050121.1237-CE57
CE7	DAVYZW_20050121.1237-CE58
CE8	DAVYZW_20050121.1237-CE59
CE9	DAVYZW_20050121.1237-CE60
CE10	DAVYZW_20050121.1237-CE61
CE11	DAVYZW_20050121.1237-CE62
E12	DAVYZW_20050121.1237-E1
E13	DAVYZW_20050121.1237-E2
E14	DAVYZW_20050121.1237-E3
E15	DAVYZW_20050121.1237-E4
E16	DAVYZW_20050121.1237-E5
E17	DAVYZW_20050121.1237-E6
E18	DAVYZW_20050121.1237-E7
E19	DAVYZW_20050121.1237-E8
E56	DAVYZW_20050121.1237-E9
E24	DAVYZW_20050121.1237-E10
E25	DAVYZW_20050121.1237-E11
E26	DAVYZW_20050121.1237-E12
E27	DAVYZW_20050121.1237-E13
E28	DAVYZW_20050121.1237-E14
E29	DAVYZW_20050121.1237-E15
E30	DAVYZW_20050121.1237-E16
E31	DAVYZW_20050121.1237-E17
E32	DAVYZW_20050121.1237-E18
E33	DAVYZW_20050121.1237-E19
E1	DAVYZW_20050121.1237-E20
E34	DAVYZW_20050121.1237-E21
E57	DAVYZW_20050121.1237-E22
E36	DAVYZW_20050121.1237-E23
E37	DAVYZW_20050121.1237-E24
E38	DAVYZW_20050121.1237-E25
