CE9	DAVYZW_20050104.1048-CE1
CE10	DAVYZW_20050104.1048-CE2
CE11	DAVYZW_20050104.1048-CE3
CE12	DAVYZW_20050104.1048-CE4
CE13	DAVYZW_20050104.1048-CE5
CE14	DAVYZW_20050104.1048-CE6
CE15	DAVYZW_20050104.1048-CE7
CE16	DAVYZW_20050104.1048-CE8
CE17	DAVYZW_20050104.1048-CE9
CE18	DAVYZW_20050104.1048-CE10
CE19	DAVYZW_20050104.1048-CE11
CE20	DAVYZW_20050104.1048-CE12
CE21	DAVYZW_20050104.1048-CE13
CE1	DAVYZW_20050104.1048-CE14
CE2	DAVYZW_20050104.1048-CE15
CE3	DAVYZW_20050104.1048-CE16
CE4	DAVYZW_20050104.1048-CE17
CE5	DAVYZW_20050104.1048-CE18
CE6	DAVYZW_20050104.1048-CE19
CE7	DAVYZW_20050104.1048-CE20
CE8	DAVYZW_20050104.1048-CE21
E11	DAVYZW_20050104.1048-E1
E13	DAVYZW_20050104.1048-E2
E14	DAVYZW_20050104.1048-E3
E15	DAVYZW_20050104.1048-E4
E16	DAVYZW_20050104.1048-E5
E17	DAVYZW_20050104.1048-E6
E18	DAVYZW_20050104.1048-E7
E19	DAVYZW_20050104.1048-E8
E20	DAVYZW_20050104.1048-E9
E22	DAVYZW_20050104.1048-E10
E23	DAVYZW_20050104.1048-E11
E24	DAVYZW_20050104.1048-E12
E1	DAVYZW_20050104.1048-E13
E25	DAVYZW_20050104.1048-E14
E26	DAVYZW_20050104.1048-E15
E27	DAVYZW_20050104.1048-E16
E28	DAVYZW_20050104.1048-E17
E29	DAVYZW_20050104.1048-E18
E30	DAVYZW_20050104.1048-E19
E2	DAVYZW_20050104.1048-E20
E3	DAVYZW_20050104.1048-E21
E4	DAVYZW_20050104.1048-E22
E5	DAVYZW_20050104.1048-E23
E6	DAVYZW_20050104.1048-E24
E7	DAVYZW_20050104.1048-E25
E8	DAVYZW_20050104.1048-E26
E9	DAVYZW_20050104.1048-E27
E10	DAVYZW_20050104.1048-E28
EM1	DAVYZW_20050104.1048-E13-1
EM22	DAVYZW_20050104.1048-E1-2
EM24	DAVYZW_20050104.1048-E2-3
EM25	DAVYZW_20050104.1048-E22-4
EM26	DAVYZW_20050104.1048-E20-5
EM27	DAVYZW_20050104.1048-E20-6
EM28	DAVYZW_20050104.1048-E20-7
EM29	DAVYZW_20050104.1048-E26-8
EM30	DAVYZW_20050104.1048-E26-9
EM31	DAVYZW_20050104.1048-E20-10
EM32	DAVYZW_20050104.1048-E3-11
EM33	DAVYZW_20050104.1048-E3-12
EM34	DAVYZW_20050104.1048-E20-13
EM35	DAVYZW_20050104.1048-E20-14
EM36	DAVYZW_20050104.1048-E26-15
EM37	DAVYZW_20050104.1048-E23-16
EM38	DAVYZW_20050104.1048-E25-17
EM39	DAVYZW_20050104.1048-E20-18
EM40	DAVYZW_20050104.1048-E4-19
EM41	DAVYZW_20050104.1048-E23-20
EM42	DAVYZW_20050104.1048-E20-21
EM43	DAVYZW_20050104.1048-E23-22
EM44	DAVYZW_20050104.1048-E23-23
EM45	DAVYZW_20050104.1048-E23-24
EM46	DAVYZW_20050104.1048-E5-25
EM47	DAVYZW_20050104.1048-E23-26
EM48	DAVYZW_20050104.1048-E20-27
EM49	DAVYZW_20050104.1048-E20-28
EM50	DAVYZW_20050104.1048-E6-29
EM51	DAVYZW_20050104.1048-E23-30
