CE12	DAVYZW_20050125.1704-CE1
CE13	DAVYZW_20050125.1704-CE2
CE14	DAVYZW_20050125.1704-CE3
CE15	DAVYZW_20050125.1704-CE4
CE16	DAVYZW_20050125.1704-CE5
CE17	DAVYZW_20050125.1704-CE6
CE18	DAVYZW_20050125.1704-CE7
CE19	DAVYZW_20050125.1704-CE8
CE20	DAVYZW_20050125.1704-CE9
CE21	DAVYZW_20050125.1704-CE10
CE22	DAVYZW_20050125.1704-CE11
CE1	DAVYZW_20050125.1704-CE12
CE2	DAVYZW_20050125.1704-CE13
CE3	DAVYZW_20050125.1704-CE14
CE4	DAVYZW_20050125.1704-CE15
CE5	DAVYZW_20050125.1704-CE16
CE6	DAVYZW_20050125.1704-CE17
CE7	DAVYZW_20050125.1704-CE18
CE9	DAVYZW_20050125.1704-CE19
CE10	DAVYZW_20050125.1704-CE20
E13	DAVYZW_20050125.1704-E1
E14	DAVYZW_20050125.1704-E2
E15	DAVYZW_20050125.1704-E3
E16	DAVYZW_20050125.1704-E4
E17	DAVYZW_20050125.1704-E5
E18	DAVYZW_20050125.1704-E6
E19	DAVYZW_20050125.1704-E7
E20	DAVYZW_20050125.1704-E8
E21	DAVYZW_20050125.1704-E9
E22	DAVYZW_20050125.1704-E10
E23	DAVYZW_20050125.1704-E11
E24	DAVYZW_20050125.1704-E12
E1	DAVYZW_20050125.1704-E13
E2	DAVYZW_20050125.1704-E14
E3	DAVYZW_20050125.1704-E15
E4	DAVYZW_20050125.1704-E16
E5	DAVYZW_20050125.1704-E17
E6	DAVYZW_20050125.1704-E18
E7	DAVYZW_20050125.1704-E19
E8	DAVYZW_20050125.1704-E20
E10	DAVYZW_20050125.1704-E21
E11	DAVYZW_20050125.1704-E22
EM1	DAVYZW_20050125.1704-E13-1
EM21	DAVYZW_20050125.1704-E1-2
EM22	DAVYZW_20050125.1704-E16-3
EM23	DAVYZW_20050125.1704-E21-4
EM24	DAVYZW_20050125.1704-E16-5
EM25	DAVYZW_20050125.1704-E16-6
EM26	DAVYZW_20050125.1704-E2-7
EM27	DAVYZW_20050125.1704-E18-8
EM28	DAVYZW_20050125.1704-E3-9
EM29	DAVYZW_20050125.1704-E21-10
EM30	DAVYZW_20050125.1704-E16-11
EM31	DAVYZW_20050125.1704-E21-12
EM32	DAVYZW_20050125.1704-E16-13
EM33	DAVYZW_20050125.1704-E21-14
EM34	DAVYZW_20050125.1704-E4-15
EM35	DAVYZW_20050125.1704-E14-16
EM36	DAVYZW_20050125.1704-E15-17
EM37	DAVYZW_20050125.1704-E16-18
EM38	DAVYZW_20050125.1704-E16-19
EM39	DAVYZW_20050125.1704-E14-20
EM40	DAVYZW_20050125.1704-E15-21
EM41	DAVYZW_20050125.1704-E21-22
EM42	DAVYZW_20050125.1704-E15-23
EM43	DAVYZW_20050125.1704-E5-24
EM44	DAVYZW_20050125.1704-E6-25
EM45	DAVYZW_20050125.1704-E15-26
EM46	DAVYZW_20050125.1704-E18-27
EM47	DAVYZW_20050125.1704-E7-28
EM48	DAVYZW_20050125.1704-E21-29
EM49	DAVYZW_20050125.1704-E8-30
EM50	DAVYZW_20050125.1704-E15-31
EM51	DAVYZW_20050125.1704-E15-32
EM52	DAVYZW_20050125.1704-E9-33
EM53	DAVYZW_20050125.1704-E10-34
EM54	DAVYZW_20050125.1704-E11-35
EM55	DAVYZW_20050125.1704-E12-36
EM56	DAVYZW_20050125.1704-E11-37
EM57	DAVYZW_20050125.1704-E11-38
EM58	DAVYZW_20050125.1704-E18-39
EM59	DAVYZW_20050125.1704-E11-40
EM60	DAVYZW_20050125.1704-E11-41
EM61	DAVYZW_20050125.1704-E16-42
EM62	DAVYZW_20050125.1704-E18-43
EM2	DAVYZW_20050125.1704-E14-44
EM3	DAVYZW_20050125.1704-E15-45
EM4	DAVYZW_20050125.1704-E16-46
EM5	DAVYZW_20050125.1704-E17-47
EM6	DAVYZW_20050125.1704-E16-48
EM7	DAVYZW_20050125.1704-E18-49
EM8	DAVYZW_20050125.1704-E19-50
EM9	DAVYZW_20050125.1704-E20-51
EM10	DAVYZW_20050125.1704-E20-52
EM11	DAVYZW_20050125.1704-E16-53
EM12	DAVYZW_20050125.1704-E15-54
EM13	DAVYZW_20050125.1704-E21-55
EM14	DAVYZW_20050125.1704-E22-56
EM15	DAVYZW_20050125.1704-E22-57
EM16	DAVYZW_20050125.1704-E16-58
EM17	DAVYZW_20050125.1704-E16-59
EM18	DAVYZW_20050125.1704-E15-60
EM19	DAVYZW_20050125.1704-E21-61
R1	DAVYZW_20050125.1704-R1
R3	DAVYZW_20050125.1704-R2
R4	DAVYZW_20050125.1704-R3
R5	DAVYZW_20050125.1704-R4
R6	DAVYZW_20050125.1704-R5
R7	DAVYZW_20050125.1704-R6
RM1	DAVYZW_20050125.1704-R1-1
RM3	DAVYZW_20050125.1704-R2-1
RM4	DAVYZW_20050125.1704-R3-1
RM5	DAVYZW_20050125.1704-R4-1
RM6	DAVYZW_20050125.1704-R5-1
RM7	DAVYZW_20050125.1704-R6-1
V1	DAVYZW_20050125.1704-EV1
V3	DAVYZW_20050125.1704-EV2
V4	DAVYZW_20050125.1704-EV3
V5	DAVYZW_20050125.1704-EV4
VM1	DAVYZW_20050125.1704-EV1-1
VM3	DAVYZW_20050125.1704-EV2-1
VM4	DAVYZW_20050125.1704-EV3-1
VM5	DAVYZW_20050125.1704-EV1-2
VM6	DAVYZW_20050125.1704-EV4-1
Q1	DAVYZW_20050125.1704-T1
Q2	DAVYZW_20050125.1704-T2
Q3	DAVYZW_20050125.1704-T3
Q4	DAVYZW_20050125.1704-T4
Q5	DAVYZW_20050125.1704-T5
Q6	DAVYZW_20050125.1704-V1
Q7	DAVYZW_20050125.1704-T6
Q8	DAVYZW_20050125.1704-T7
Q9	DAVYZW_20050125.1704-V2
Q10	DAVYZW_20050125.1704-T8
Q11	DAVYZW_20050125.1704-V3
Q12	DAVYZW_20050125.1704-V4
Q13	DAVYZW_20050125.1704-T9
Q14	DAVYZW_20050125.1704-T10
Q15	DAVYZW_20050125.1704-V5
Q16	DAVYZW_20050125.1704-V6
Q17	DAVYZW_20050125.1704-V7
Q18	DAVYZW_20050125.1704-T11
Q19	DAVYZW_20050125.1704-V8
QM6	DAVYZW_20050125.1704-V1-1
QM9	DAVYZW_20050125.1704-V2-1
QM11	DAVYZW_20050125.1704-V3-1
QM12	DAVYZW_20050125.1704-V4-1
QM15	DAVYZW_20050125.1704-V5-1
QM16	DAVYZW_20050125.1704-V6-1
QM17	DAVYZW_20050125.1704-V7-1
QM19	DAVYZW_20050125.1704-V8-1
