CE14	DAVYZW_20050201.1538-CE1
CE15	DAVYZW_20050201.1538-CE2
CE16	DAVYZW_20050201.1538-CE3
CE17	DAVYZW_20050201.1538-CE4
CE18	DAVYZW_20050201.1538-CE5
CE19	DAVYZW_20050201.1538-CE6
CE20	DAVYZW_20050201.1538-CE7
CE21	DAVYZW_20050201.1538-CE8
CE22	DAVYZW_20050201.1538-CE9
CE23	DAVYZW_20050201.1538-CE10
CE24	DAVYZW_20050201.1538-CE11
CE25	DAVYZW_20050201.1538-CE12
CE1	DAVYZW_20050201.1538-CE13
CE2	DAVYZW_20050201.1538-CE14
CE3	DAVYZW_20050201.1538-CE15
CE4	DAVYZW_20050201.1538-CE16
CE6	DAVYZW_20050201.1538-CE17
CE7	DAVYZW_20050201.1538-CE18
CE8	DAVYZW_20050201.1538-CE19
CE9	DAVYZW_20050201.1538-CE20
CE10	DAVYZW_20050201.1538-CE21
CE11	DAVYZW_20050201.1538-CE22
CE12	DAVYZW_20050201.1538-CE23
CE13	DAVYZW_20050201.1538-CE24
E15	DAVYZW_20050201.1538-E1
E16	DAVYZW_20050201.1538-E2
E18	DAVYZW_20050201.1538-E3
E19	DAVYZW_20050201.1538-E4
E20	DAVYZW_20050201.1538-E5
E21	DAVYZW_20050201.1538-E6
E22	DAVYZW_20050201.1538-E7
E23	DAVYZW_20050201.1538-E8
E24	DAVYZW_20050201.1538-E9
E25	DAVYZW_20050201.1538-E10
E26	DAVYZW_20050201.1538-E11
E27	DAVYZW_20050201.1538-E12
E28	DAVYZW_20050201.1538-E13
E29	DAVYZW_20050201.1538-E14
E1	DAVYZW_20050201.1538-E15
E30	DAVYZW_20050201.1538-E16
E31	DAVYZW_20050201.1538-E17
E2	DAVYZW_20050201.1538-E18
E3	DAVYZW_20050201.1538-E19
E4	DAVYZW_20050201.1538-E20
E6	DAVYZW_20050201.1538-E21
E7	DAVYZW_20050201.1538-E22
E8	DAVYZW_20050201.1538-E23
E9	DAVYZW_20050201.1538-E24
E10	DAVYZW_20050201.1538-E25
E11	DAVYZW_20050201.1538-E26
E12	DAVYZW_20050201.1538-E27
E13	DAVYZW_20050201.1538-E28
E14	DAVYZW_20050201.1538-E29
EM1	DAVYZW_20050201.1538-E15-1
EM18	DAVYZW_20050201.1538-E15-2
EM19	DAVYZW_20050201.1538-E15-3
EM20	DAVYZW_20050201.1538-E1-4
EM21	DAVYZW_20050201.1538-E20-5
EM22	DAVYZW_20050201.1538-E19-6
EM23	DAVYZW_20050201.1538-E2-7
EM24	DAVYZW_20050201.1538-E15-8
EM25	DAVYZW_20050201.1538-E19-9
EM26	DAVYZW_20050201.1538-E18-10
EM28	DAVYZW_20050201.1538-E15-11
EM27	DAVYZW_20050201.1538-E3-12
EM29	DAVYZW_20050201.1538-E4-13
EM30	DAVYZW_20050201.1538-E4-14
EM31	DAVYZW_20050201.1538-E23-15
EM32	DAVYZW_20050201.1538-E5-16
EM33	DAVYZW_20050201.1538-E5-17
EM34	DAVYZW_20050201.1538-E6-18
EM35	DAVYZW_20050201.1538-E5-19
EM36	DAVYZW_20050201.1538-E7-20
EM37	DAVYZW_20050201.1538-E7-21
EM38	DAVYZW_20050201.1538-E8-22
EM39	DAVYZW_20050201.1538-E20-23
EM40	DAVYZW_20050201.1538-E9-24
EM41	DAVYZW_20050201.1538-E10-25
EM42	DAVYZW_20050201.1538-E10-26
EM43	DAVYZW_20050201.1538-E15-27
EM44	DAVYZW_20050201.1538-E20-28
EM45	DAVYZW_20050201.1538-E11-29
EM46	DAVYZW_20050201.1538-E15-30
EM47	DAVYZW_20050201.1538-E12-31
EM49	DAVYZW_20050201.1538-E5-32
EM50	DAVYZW_20050201.1538-E5-33
EM51	DAVYZW_20050201.1538-E15-34
EM52	DAVYZW_20050201.1538-E13-35
EM53	DAVYZW_20050201.1538-E14-36
EM54	DAVYZW_20050201.1538-E15-37
EM55	DAVYZW_20050201.1538-E28-38
EM56	DAVYZW_20050201.1538-E5-39
EM57	DAVYZW_20050201.1538-E5-40
EM58	DAVYZW_20050201.1538-E19-41
EM59	DAVYZW_20050201.1538-E5-42
EM61	DAVYZW_20050201.1538-E19-43
EM62	DAVYZW_20050201.1538-E19-44
EM63	DAVYZW_20050201.1538-E15-45
