CE12	LIUYIFENG_20050126.0833-CE1
CE13	LIUYIFENG_20050126.0833-CE2
CE14	LIUYIFENG_20050126.0833-CE3
CE16	LIUYIFENG_20050126.0833-CE4
CE17	LIUYIFENG_20050126.0833-CE5
CE1	LIUYIFENG_20050126.0833-CE6
CE2	LIUYIFENG_20050126.0833-CE7
CE3	LIUYIFENG_20050126.0833-CE8
CE4	LIUYIFENG_20050126.0833-CE9
CE5	LIUYIFENG_20050126.0833-CE10
CE6	LIUYIFENG_20050126.0833-CE11
CE7	LIUYIFENG_20050126.0833-CE12
CE8	LIUYIFENG_20050126.0833-CE13
CE10	LIUYIFENG_20050126.0833-CE14
CE11	LIUYIFENG_20050126.0833-CE15
E12	LIUYIFENG_20050126.0833-E1
E13	LIUYIFENG_20050126.0833-E2
E14	LIUYIFENG_20050126.0833-E3
E16	LIUYIFENG_20050126.0833-E4
E17	LIUYIFENG_20050126.0833-E5
E1	LIUYIFENG_20050126.0833-E6
E2	LIUYIFENG_20050126.0833-E7
E3	LIUYIFENG_20050126.0833-E8
E4	LIUYIFENG_20050126.0833-E9
E5	LIUYIFENG_20050126.0833-E10
E6	LIUYIFENG_20050126.0833-E11
E7	LIUYIFENG_20050126.0833-E12
E8	LIUYIFENG_20050126.0833-E13
E10	LIUYIFENG_20050126.0833-E14
E11	LIUYIFENG_20050126.0833-E15
EM1	LIUYIFENG_20050126.0833-E6-1
EM21	LIUYIFENG_20050126.0833-E1-2
EM22	LIUYIFENG_20050126.0833-E8-3
EM23	LIUYIFENG_20050126.0833-E9-4
EM24	LIUYIFENG_20050126.0833-E10-5
EM25	LIUYIFENG_20050126.0833-E2-6
EM26	LIUYIFENG_20050126.0833-E3-7
EM27	LIUYIFENG_20050126.0833-E10-8
EM29	LIUYIFENG_20050126.0833-E8-9
EM30	LIUYIFENG_20050126.0833-E9-10
EM31	LIUYIFENG_20050126.0833-E10-11
EM32	LIUYIFENG_20050126.0833-E8-12
EM33	LIUYIFENG_20050126.0833-E9-13
EM34	LIUYIFENG_20050126.0833-E15-14
EM35	LIUYIFENG_20050126.0833-E4-15
EM36	LIUYIFENG_20050126.0833-E7-16
EM37	LIUYIFENG_20050126.0833-E5-17
EM38	LIUYIFENG_20050126.0833-E8-18
EM39	LIUYIFENG_20050126.0833-E7-19
EM40	LIUYIFENG_20050126.0833-E8-20
EM41	LIUYIFENG_20050126.0833-E9-21
EM42	LIUYIFENG_20050126.0833-E10-22
EM43	LIUYIFENG_20050126.0833-E3-23
EM44	LIUYIFENG_20050126.0833-E10-24
EM2	LIUYIFENG_20050126.0833-E7-25
EM3	LIUYIFENG_20050126.0833-E7-26
EM4	LIUYIFENG_20050126.0833-E8-27
EM5	LIUYIFENG_20050126.0833-E9-28
EM7	LIUYIFENG_20050126.0833-E8-29
EM8	LIUYIFENG_20050126.0833-E9-30
EM9	LIUYIFENG_20050126.0833-E10-31
EM10	LIUYIFENG_20050126.0833-E11-32
EM11	LIUYIFENG_20050126.0833-E12-33
EM12	LIUYIFENG_20050126.0833-E10-34
EM13	LIUYIFENG_20050126.0833-E10-35
EM14	LIUYIFENG_20050126.0833-E13-36
EM19	LIUYIFENG_20050126.0833-E14-37
EM20	LIUYIFENG_20050126.0833-E15-38
R1	LIUYIFENG_20050126.0833-R1
R2	LIUYIFENG_20050126.0833-R2
R3	LIUYIFENG_20050126.0833-R3
R4	LIUYIFENG_20050126.0833-R4
R5	LIUYIFENG_20050126.0833-R5
R6	LIUYIFENG_20050126.0833-R6
R7	LIUYIFENG_20050126.0833-R7
R8	LIUYIFENG_20050126.0833-R8
R9	LIUYIFENG_20050126.0833-R9
R10	LIUYIFENG_20050126.0833-R10
R12	LIUYIFENG_20050126.0833-R11
R13	LIUYIFENG_20050126.0833-R12
R14	LIUYIFENG_20050126.0833-R13
R15	LIUYIFENG_20050126.0833-R14
R16	LIUYIFENG_20050126.0833-R15
R17	LIUYIFENG_20050126.0833-R16
R18	LIUYIFENG_20050126.0833-R17
R19	LIUYIFENG_20050126.0833-R18
R20	LIUYIFENG_20050126.0833-R19
R21	LIUYIFENG_20050126.0833-R20
RM1	LIUYIFENG_20050126.0833-R1-1
RM2	LIUYIFENG_20050126.0833-R2-1
RM3	LIUYIFENG_20050126.0833-R2-2
RM4	LIUYIFENG_20050126.0833-R4-1
RM5	LIUYIFENG_20050126.0833-R5-1
RM6	LIUYIFENG_20050126.0833-R6-1
RM7	LIUYIFENG_20050126.0833-R7-1
RM8	LIUYIFENG_20050126.0833-R8-1
RM9	LIUYIFENG_20050126.0833-R2-3
RM10	LIUYIFENG_20050126.0833-R10-1
RM12	LIUYIFENG_20050126.0833-R11-1
RM13	LIUYIFENG_20050126.0833-R12-1
RM14	LIUYIFENG_20050126.0833-R2-4
RM15	LIUYIFENG_20050126.0833-R2-5
RM16	LIUYIFENG_20050126.0833-R2-6
RM17	LIUYIFENG_20050126.0833-R11-2
RM18	LIUYIFENG_20050126.0833-R12-2
RM19	LIUYIFENG_20050126.0833-R18-1
RM20	LIUYIFENG_20050126.0833-R19-1
RM21	LIUYIFENG_20050126.0833-R20-1
Q1	LIUYIFENG_20050126.0833-T1
Q2	LIUYIFENG_20050126.0833-T2
Q3	LIUYIFENG_20050126.0833-T3
Q4	LIUYIFENG_20050126.0833-T4
Q5	LIUYIFENG_20050126.0833-T5
Q6	LIUYIFENG_20050126.0833-T6
Q7	LIUYIFENG_20050126.0833-T7
Q8	LIUYIFENG_20050126.0833-T8
