CE8	DAVYZW_20041227.1141-CE1
CE9	DAVYZW_20041227.1141-CE2
CE10	DAVYZW_20041227.1141-CE3
CE11	DAVYZW_20041227.1141-CE4
CE12	DAVYZW_20041227.1141-CE5
CE22	DAVYZW_20041227.1141-CE6
CE13	DAVYZW_20041227.1141-CE7
CE14	DAVYZW_20041227.1141-CE8
CE15	DAVYZW_20041227.1141-CE9
CE18	DAVYZW_20041227.1141-CE10
CE19	DAVYZW_20041227.1141-CE11
CE20	DAVYZW_20041227.1141-CE12
CE21	DAVYZW_20041227.1141-CE13
CE1	DAVYZW_20041227.1141-CE14
CE2	DAVYZW_20041227.1141-CE15
CE3	DAVYZW_20041227.1141-CE16
CE4	DAVYZW_20041227.1141-CE17
CE5	DAVYZW_20041227.1141-CE18
CE6	DAVYZW_20041227.1141-CE19
CE7	DAVYZW_20041227.1141-CE20
E8	DAVYZW_20041227.1141-E1
E9	DAVYZW_20041227.1141-E2
E10	DAVYZW_20041227.1141-E3
E11	DAVYZW_20041227.1141-E4
E12	DAVYZW_20041227.1141-E5
E24	DAVYZW_20041227.1141-E6
E13	DAVYZW_20041227.1141-E7
E15	DAVYZW_20041227.1141-E8
E16	DAVYZW_20041227.1141-E9
E17	DAVYZW_20041227.1141-E10
E20	DAVYZW_20041227.1141-E11
E21	DAVYZW_20041227.1141-E12
E22	DAVYZW_20041227.1141-E13
E23	DAVYZW_20041227.1141-E14
E1	DAVYZW_20041227.1141-E15
E2	DAVYZW_20041227.1141-E16
E3	DAVYZW_20041227.1141-E17
E4	DAVYZW_20041227.1141-E18
E5	DAVYZW_20041227.1141-E19
E6	DAVYZW_20041227.1141-E20
E7	DAVYZW_20041227.1141-E21
EM1	DAVYZW_20041227.1141-E15-1
EM24	DAVYZW_20041227.1141-E1-2
EM25	DAVYZW_20041227.1141-E18-3
EM26	DAVYZW_20041227.1141-E2-4
EM27	DAVYZW_20041227.1141-E3-5
EM28	DAVYZW_20041227.1141-E3-6
EM29	DAVYZW_20041227.1141-E17-7
EM31	DAVYZW_20041227.1141-E4-8
EM32	DAVYZW_20041227.1141-E4-9
EM33	DAVYZW_20041227.1141-E5-10
EM34	DAVYZW_20041227.1141-E18-11
EM35	DAVYZW_20041227.1141-E4-12
EM36	DAVYZW_20041227.1141-E4-13
EM37	DAVYZW_20041227.1141-E17-14
EM39	DAVYZW_20041227.1141-E3-15
EM41	DAVYZW_20041227.1141-E1-16
EM42	DAVYZW_20041227.1141-E16-17
EM43	DAVYZW_20041227.1141-E7-18
EM45	DAVYZW_20041227.1141-E8-19
EM46	DAVYZW_20041227.1141-E3-20
EM47	DAVYZW_20041227.1141-E4-21
EM48	DAVYZW_20041227.1141-E4-22
EM49	DAVYZW_20041227.1141-E3-23
EM50	DAVYZW_20041227.1141-E9-24
EM51	DAVYZW_20041227.1141-E9-25
EM52	DAVYZW_20041227.1141-E17-26
