CE10	LIUYIFENG_20050128.1005-CE1
CE11	LIUYIFENG_20050128.1005-CE2
CE12	LIUYIFENG_20050128.1005-CE3
CE13	LIUYIFENG_20050128.1005-CE4
CE1	LIUYIFENG_20050128.1005-CE5
CE2	LIUYIFENG_20050128.1005-CE6
CE3	LIUYIFENG_20050128.1005-CE7
CE4	LIUYIFENG_20050128.1005-CE8
CE5	LIUYIFENG_20050128.1005-CE9
CE7	LIUYIFENG_20050128.1005-CE10
CE8	LIUYIFENG_20050128.1005-CE11
CE9	LIUYIFENG_20050128.1005-CE12
E12	LIUYIFENG_20050128.1005-E1
E13	LIUYIFENG_20050128.1005-E2
E14	LIUYIFENG_20050128.1005-E3
E15	LIUYIFENG_20050128.1005-E4
E16	LIUYIFENG_20050128.1005-E5
E17	LIUYIFENG_20050128.1005-E6
E1	LIUYIFENG_20050128.1005-E7
E2	LIUYIFENG_20050128.1005-E8
E3	LIUYIFENG_20050128.1005-E9
E4	LIUYIFENG_20050128.1005-E10
E5	LIUYIFENG_20050128.1005-E11
E6	LIUYIFENG_20050128.1005-E12
E8	LIUYIFENG_20050128.1005-E13
E9	LIUYIFENG_20050128.1005-E14
E10	LIUYIFENG_20050128.1005-E15
E11	LIUYIFENG_20050128.1005-E16
EM1	LIUYIFENG_20050128.1005-E7-1
EM21	LIUYIFENG_20050128.1005-E1-2
EM22	LIUYIFENG_20050128.1005-E2-3
EM23	LIUYIFENG_20050128.1005-E3-4
EM24	LIUYIFENG_20050128.1005-E4-5
EM25	LIUYIFENG_20050128.1005-E4-6
EM26	LIUYIFENG_20050128.1005-E5-7
EM27	LIUYIFENG_20050128.1005-E6-8
EM28	LIUYIFENG_20050128.1005-E4-9
EM29	LIUYIFENG_20050128.1005-E11-10
EM30	LIUYIFENG_20050128.1005-E13-11
EM2	LIUYIFENG_20050128.1005-E7-12
EM3	LIUYIFENG_20050128.1005-E8-13
EM4	LIUYIFENG_20050128.1005-E9-14
EM5	LIUYIFENG_20050128.1005-E10-15
EM6	LIUYIFENG_20050128.1005-E11-16
EM7	LIUYIFENG_20050128.1005-E10-17
EM8	LIUYIFENG_20050128.1005-E12-18
EM9	LIUYIFENG_20050128.1005-E11-19
EM10	LIUYIFENG_20050128.1005-E13-20
EM11	LIUYIFENG_20050128.1005-E7-21
EM12	LIUYIFENG_20050128.1005-E11-22
EM13	LIUYIFENG_20050128.1005-E9-23
EM14	LIUYIFENG_20050128.1005-E7-24
EM15	LIUYIFENG_20050128.1005-E14-25
EM16	LIUYIFENG_20050128.1005-E15-26
EM17	LIUYIFENG_20050128.1005-E15-27
EM18	LIUYIFENG_20050128.1005-E16-28
EM19	LIUYIFENG_20050128.1005-E10-29
EM20	LIUYIFENG_20050128.1005-E1-30
R1	LIUYIFENG_20050128.1005-R1
R2	LIUYIFENG_20050128.1005-R2
R3	LIUYIFENG_20050128.1005-R3
R4	LIUYIFENG_20050128.1005-R4
R5	LIUYIFENG_20050128.1005-R5
RM1	LIUYIFENG_20050128.1005-R1-1
RM2	LIUYIFENG_20050128.1005-R2-1
RM3	LIUYIFENG_20050128.1005-R3-1
RM4	LIUYIFENG_20050128.1005-R4-1
RM5	LIUYIFENG_20050128.1005-R5-1
V1	LIUYIFENG_20050128.1005-EV1
VM1	LIUYIFENG_20050128.1005-EV1-1
Q1	LIUYIFENG_20050128.1005-T1
Q2	LIUYIFENG_20050128.1005-T2
Q3	LIUYIFENG_20050128.1005-T3
Q4	LIUYIFENG_20050128.1005-T4
Q5	LIUYIFENG_20050128.1005-T5
Q6	LIUYIFENG_20050128.1005-T6
