CE11	LIUYIFENG_20050126.0949-CE1
CE12	LIUYIFENG_20050126.0949-CE2
CE13	LIUYIFENG_20050126.0949-CE3
CE14	LIUYIFENG_20050126.0949-CE4
CE15	LIUYIFENG_20050126.0949-CE5
CE16	LIUYIFENG_20050126.0949-CE6
CE17	LIUYIFENG_20050126.0949-CE7
CE18	LIUYIFENG_20050126.0949-CE8
CE19	LIUYIFENG_20050126.0949-CE9
CE20	LIUYIFENG_20050126.0949-CE10
CE1	LIUYIFENG_20050126.0949-CE11
CE2	LIUYIFENG_20050126.0949-CE12
CE3	LIUYIFENG_20050126.0949-CE13
CE4	LIUYIFENG_20050126.0949-CE14
CE5	LIUYIFENG_20050126.0949-CE15
CE6	LIUYIFENG_20050126.0949-CE16
CE7	LIUYIFENG_20050126.0949-CE17
CE8	LIUYIFENG_20050126.0949-CE18
CE9	LIUYIFENG_20050126.0949-CE19
CE10	LIUYIFENG_20050126.0949-CE20
E13	LIUYIFENG_20050126.0949-E1
E14	LIUYIFENG_20050126.0949-E2
E15	LIUYIFENG_20050126.0949-E3
E16	LIUYIFENG_20050126.0949-E4
E17	LIUYIFENG_20050126.0949-E5
E18	LIUYIFENG_20050126.0949-E6
E19	LIUYIFENG_20050126.0949-E7
E20	LIUYIFENG_20050126.0949-E8
E21	LIUYIFENG_20050126.0949-E9
E22	LIUYIFENG_20050126.0949-E10
E1	LIUYIFENG_20050126.0949-E11
E2	LIUYIFENG_20050126.0949-E12
E3	LIUYIFENG_20050126.0949-E13
E4	LIUYIFENG_20050126.0949-E14
E5	LIUYIFENG_20050126.0949-E15
E6	LIUYIFENG_20050126.0949-E16
E7	LIUYIFENG_20050126.0949-E17
E9	LIUYIFENG_20050126.0949-E18
E10	LIUYIFENG_20050126.0949-E19
E11	LIUYIFENG_20050126.0949-E20
E12	LIUYIFENG_20050126.0949-E21
EM17	LIUYIFENG_20050126.0949-E12-1
EM18	LIUYIFENG_20050126.0949-E12-2
EM19	LIUYIFENG_20050126.0949-E15-3
EM20	LIUYIFENG_20050126.0949-E17-4
EM21	LIUYIFENG_20050126.0949-E2-5
EM22	LIUYIFENG_20050126.0949-E14-6
EM23	LIUYIFENG_20050126.0949-E3-7
EM24	LIUYIFENG_20050126.0949-E12-8
EM25	LIUYIFENG_20050126.0949-E12-9
EM26	LIUYIFENG_20050126.0949-E12-10
EM27	LIUYIFENG_20050126.0949-E12-11
EM28	LIUYIFENG_20050126.0949-E12-12
EM29	LIUYIFENG_20050126.0949-E21-13
EM30	LIUYIFENG_20050126.0949-E12-14
EM31	LIUYIFENG_20050126.0949-E12-15
EM32	LIUYIFENG_20050126.0949-E4-16
EM33	LIUYIFENG_20050126.0949-E12-17
EM34	LIUYIFENG_20050126.0949-E5-18
EM35	LIUYIFENG_20050126.0949-E12-19
EM36	LIUYIFENG_20050126.0949-E6-20
EM37	LIUYIFENG_20050126.0949-E12-21
EM38	LIUYIFENG_20050126.0949-E7-22
EM39	LIUYIFENG_20050126.0949-E7-23
EM40	LIUYIFENG_20050126.0949-E8-24
EM41	LIUYIFENG_20050126.0949-E9-25
EM42	LIUYIFENG_20050126.0949-E10-26
EM1	LIUYIFENG_20050126.0949-E11-27
EM2	LIUYIFENG_20050126.0949-E12-28
EM3	LIUYIFENG_20050126.0949-E13-29
EM4	LIUYIFENG_20050126.0949-E12-30
EM5	LIUYIFENG_20050126.0949-E14-31
EM6	LIUYIFENG_20050126.0949-E15-32
EM7	LIUYIFENG_20050126.0949-E16-33
EM8	LIUYIFENG_20050126.0949-E17-34
EM9	LIUYIFENG_20050126.0949-E18-35
EM11	LIUYIFENG_20050126.0949-E19-36
EM12	LIUYIFENG_20050126.0949-E20-37
EM13	LIUYIFENG_20050126.0949-E14-38
EM14	LIUYIFENG_20050126.0949-E17-39
EM15	LIUYIFENG_20050126.0949-E21-40
EM16	LIUYIFENG_20050126.0949-E1-41
R1	LIUYIFENG_20050126.0949-R1
R2	LIUYIFENG_20050126.0949-R2
R3	LIUYIFENG_20050126.0949-R3
R4	LIUYIFENG_20050126.0949-R4
R5	LIUYIFENG_20050126.0949-R5
R6	LIUYIFENG_20050126.0949-R6
R7	LIUYIFENG_20050126.0949-R7
R8	LIUYIFENG_20050126.0949-R8
R9	LIUYIFENG_20050126.0949-R9
R10	LIUYIFENG_20050126.0949-R10
R11	LIUYIFENG_20050126.0949-R11
R12	LIUYIFENG_20050126.0949-R12
R13	LIUYIFENG_20050126.0949-R13
R14	LIUYIFENG_20050126.0949-R14
RM1	LIUYIFENG_20050126.0949-R1-1
RM2	LIUYIFENG_20050126.0949-R2-1
RM3	LIUYIFENG_20050126.0949-R3-1
RM4	LIUYIFENG_20050126.0949-R4-1
RM5	LIUYIFENG_20050126.0949-R5-1
RM6	LIUYIFENG_20050126.0949-R6-1
RM7	LIUYIFENG_20050126.0949-R7-1
RM8	LIUYIFENG_20050126.0949-R8-1
RM9	LIUYIFENG_20050126.0949-R2-2
RM10	LIUYIFENG_20050126.0949-R10-1
