CE13	LIUYIFENG_20050124.1824-CE1
CE14	LIUYIFENG_20050124.1824-CE2
CE15	LIUYIFENG_20050124.1824-CE3
CE16	LIUYIFENG_20050124.1824-CE4
CE17	LIUYIFENG_20050124.1824-CE5
CE18	LIUYIFENG_20050124.1824-CE6
CE19	LIUYIFENG_20050124.1824-CE7
CE20	LIUYIFENG_20050124.1824-CE8
CE21	LIUYIFENG_20050124.1824-CE9
CE22	LIUYIFENG_20050124.1824-CE10
CE23	LIUYIFENG_20050124.1824-CE11
CE24	LIUYIFENG_20050124.1824-CE12
CE25	LIUYIFENG_20050124.1824-CE13
CE26	LIUYIFENG_20050124.1824-CE14
CE27	LIUYIFENG_20050124.1824-CE15
CE1	LIUYIFENG_20050124.1824-CE16
CE2	LIUYIFENG_20050124.1824-CE17
CE4	LIUYIFENG_20050124.1824-CE18
CE5	LIUYIFENG_20050124.1824-CE19
CE6	LIUYIFENG_20050124.1824-CE20
CE7	LIUYIFENG_20050124.1824-CE21
CE8	LIUYIFENG_20050124.1824-CE22
CE9	LIUYIFENG_20050124.1824-CE23
CE10	LIUYIFENG_20050124.1824-CE24
CE12	LIUYIFENG_20050124.1824-CE25
E16	LIUYIFENG_20050124.1824-E1
E17	LIUYIFENG_20050124.1824-E2
E18	LIUYIFENG_20050124.1824-E3
E19	LIUYIFENG_20050124.1824-E4
E20	LIUYIFENG_20050124.1824-E5
E21	LIUYIFENG_20050124.1824-E6
E22	LIUYIFENG_20050124.1824-E7
E23	LIUYIFENG_20050124.1824-E8
E24	LIUYIFENG_20050124.1824-E9
E25	LIUYIFENG_20050124.1824-E10
E26	LIUYIFENG_20050124.1824-E11
E27	LIUYIFENG_20050124.1824-E12
E28	LIUYIFENG_20050124.1824-E13
E29	LIUYIFENG_20050124.1824-E14
E30	LIUYIFENG_20050124.1824-E15
E1	LIUYIFENG_20050124.1824-E16
E2	LIUYIFENG_20050124.1824-E17
E4	LIUYIFENG_20050124.1824-E18
E5	LIUYIFENG_20050124.1824-E19
E6	LIUYIFENG_20050124.1824-E20
E7	LIUYIFENG_20050124.1824-E21
E8	LIUYIFENG_20050124.1824-E22
E9	LIUYIFENG_20050124.1824-E23
E10	LIUYIFENG_20050124.1824-E24
E11	LIUYIFENG_20050124.1824-E25
E12	LIUYIFENG_20050124.1824-E26
E14	LIUYIFENG_20050124.1824-E27
E15	LIUYIFENG_20050124.1824-E28
EM1	LIUYIFENG_20050124.1824-E16-1
EM18	LIUYIFENG_20050124.1824-E1-2
EM19	LIUYIFENG_20050124.1824-E2-3
EM20	LIUYIFENG_20050124.1824-E3-4
EM21	LIUYIFENG_20050124.1824-E24-5
EM22	LIUYIFENG_20050124.1824-E4-6
EM23	LIUYIFENG_20050124.1824-E5-7
EM24	LIUYIFENG_20050124.1824-E25-8
EM25	LIUYIFENG_20050124.1824-E24-9
EM26	LIUYIFENG_20050124.1824-E21-10
EM27	LIUYIFENG_20050124.1824-E24-11
EM28	LIUYIFENG_20050124.1824-E6-12
EM29	LIUYIFENG_20050124.1824-E25-13
EM30	LIUYIFENG_20050124.1824-E25-14
EM31	LIUYIFENG_20050124.1824-E28-15
EM32	LIUYIFENG_20050124.1824-E7-16
EM33	LIUYIFENG_20050124.1824-E25-17
