CE12	LIUYIFENG_20050124.1819-CE1
CE13	LIUYIFENG_20050124.1819-CE2
CE14	LIUYIFENG_20050124.1819-CE3
CE15	LIUYIFENG_20050124.1819-CE4
CE16	LIUYIFENG_20050124.1819-CE5
CE17	LIUYIFENG_20050124.1819-CE6
CE18	LIUYIFENG_20050124.1819-CE7
CE19	LIUYIFENG_20050124.1819-CE8
CE21	LIUYIFENG_20050124.1819-CE9
CE23	LIUYIFENG_20050124.1819-CE10
CE24	LIUYIFENG_20050124.1819-CE11
CE1	LIUYIFENG_20050124.1819-CE12
CE2	LIUYIFENG_20050124.1819-CE13
CE3	LIUYIFENG_20050124.1819-CE14
CE4	LIUYIFENG_20050124.1819-CE15
CE5	LIUYIFENG_20050124.1819-CE16
CE6	LIUYIFENG_20050124.1819-CE17
CE7	LIUYIFENG_20050124.1819-CE18
CE8	LIUYIFENG_20050124.1819-CE19
CE9	LIUYIFENG_20050124.1819-CE20
CE10	LIUYIFENG_20050124.1819-CE21
CE11	LIUYIFENG_20050124.1819-CE22
E13	LIUYIFENG_20050124.1819-E1
E14	LIUYIFENG_20050124.1819-E2
E15	LIUYIFENG_20050124.1819-E3
E16	LIUYIFENG_20050124.1819-E4
E17	LIUYIFENG_20050124.1819-E5
E18	LIUYIFENG_20050124.1819-E6
E19	LIUYIFENG_20050124.1819-E7
E20	LIUYIFENG_20050124.1819-E8
E21	LIUYIFENG_20050124.1819-E9
E22	LIUYIFENG_20050124.1819-E10
E23	LIUYIFENG_20050124.1819-E11
E25	LIUYIFENG_20050124.1819-E12
E27	LIUYIFENG_20050124.1819-E13
E28	LIUYIFENG_20050124.1819-E14
E1	LIUYIFENG_20050124.1819-E15
E2	LIUYIFENG_20050124.1819-E16
E3	LIUYIFENG_20050124.1819-E17
E4	LIUYIFENG_20050124.1819-E18
E5	LIUYIFENG_20050124.1819-E19
E6	LIUYIFENG_20050124.1819-E20
E7	LIUYIFENG_20050124.1819-E21
E8	LIUYIFENG_20050124.1819-E22
E9	LIUYIFENG_20050124.1819-E23
E10	LIUYIFENG_20050124.1819-E24
E11	LIUYIFENG_20050124.1819-E25
E12	LIUYIFENG_20050124.1819-E26
EM1	LIUYIFENG_20050124.1819-E15-1
EM19	LIUYIFENG_20050124.1819-E18-2
EM20	LIUYIFENG_20050124.1819-E22-3
EM21	LIUYIFENG_20050124.1819-E15-4
EM22	LIUYIFENG_20050124.1819-E1-5
EM23	LIUYIFENG_20050124.1819-E2-6
EM24	LIUYIFENG_20050124.1819-E2-7
EM25	LIUYIFENG_20050124.1819-E3-8
EM26	LIUYIFENG_20050124.1819-E18-9
EM27	LIUYIFENG_20050124.1819-E4-10
EM29	LIUYIFENG_20050124.1819-E5-11
EM30	LIUYIFENG_20050124.1819-E4-12
EM31	LIUYIFENG_20050124.1819-E18-13
EM32	LIUYIFENG_20050124.1819-E6-14
EM33	LIUYIFENG_20050124.1819-E7-15
EM34	LIUYIFENG_20050124.1819-E6-16
EM35	LIUYIFENG_20050124.1819-E8-17
EM36	LIUYIFENG_20050124.1819-E9-18
EM37	LIUYIFENG_20050124.1819-E22-19
EM38	LIUYIFENG_20050124.1819-E15-20
EM39	LIUYIFENG_20050124.1819-E18-21
EM40	LIUYIFENG_20050124.1819-E10-22
EM41	LIUYIFENG_20050124.1819-E11-23
EM43	LIUYIFENG_20050124.1819-E12-24
EM44	LIUYIFENG_20050124.1819-E1-25
EM46	LIUYIFENG_20050124.1819-E13-26
EM47	LIUYIFENG_20050124.1819-E14-27
EM2	LIUYIFENG_20050124.1819-E16-28
EM3	LIUYIFENG_20050124.1819-E17-29
EM4	LIUYIFENG_20050124.1819-E18-30
EM5	LIUYIFENG_20050124.1819-E18-31
