CE10	LIUYIFENG_20050126.0832-CE1
CE11	LIUYIFENG_20050126.0832-CE2
CE12	LIUYIFENG_20050126.0832-CE3
CE13	LIUYIFENG_20050126.0832-CE4
CE14	LIUYIFENG_20050126.0832-CE5
CE1	LIUYIFENG_20050126.0832-CE6
CE2	LIUYIFENG_20050126.0832-CE7
CE3	LIUYIFENG_20050126.0832-CE8
CE4	LIUYIFENG_20050126.0832-CE9
CE5	LIUYIFENG_20050126.0832-CE10
CE6	LIUYIFENG_20050126.0832-CE11
CE7	LIUYIFENG_20050126.0832-CE12
CE8	LIUYIFENG_20050126.0832-CE13
CE9	LIUYIFENG_20050126.0832-CE14
E11	LIUYIFENG_20050126.0832-E1
E12	LIUYIFENG_20050126.0832-E2
E13	LIUYIFENG_20050126.0832-E3
E14	LIUYIFENG_20050126.0832-E4
E15	LIUYIFENG_20050126.0832-E5
E16	LIUYIFENG_20050126.0832-E6
E1	LIUYIFENG_20050126.0832-E7
E2	LIUYIFENG_20050126.0832-E8
E3	LIUYIFENG_20050126.0832-E9
E4	LIUYIFENG_20050126.0832-E10
E5	LIUYIFENG_20050126.0832-E11
E6	LIUYIFENG_20050126.0832-E12
E7	LIUYIFENG_20050126.0832-E13
E8	LIUYIFENG_20050126.0832-E14
E9	LIUYIFENG_20050126.0832-E15
E10	LIUYIFENG_20050126.0832-E16
EM1	LIUYIFENG_20050126.0832-E7-1
EM21	LIUYIFENG_20050126.0832-E11-2
EM22	LIUYIFENG_20050126.0832-E10-3
EM23	LIUYIFENG_20050126.0832-E14-4
EM24	LIUYIFENG_20050126.0832-E8-5
EM25	LIUYIFENG_20050126.0832-E13-6
EM26	LIUYIFENG_20050126.0832-E11-7
EM27	LIUYIFENG_20050126.0832-E1-8
EM28	LIUYIFENG_20050126.0832-E9-9
EM29	LIUYIFENG_20050126.0832-E10-10
EM30	LIUYIFENG_20050126.0832-E14-11
EM31	LIUYIFENG_20050126.0832-E13-12
EM32	LIUYIFENG_20050126.0832-E14-13
EM33	LIUYIFENG_20050126.0832-E2-14
EM34	LIUYIFENG_20050126.0832-E2-15
EM35	LIUYIFENG_20050126.0832-E3-16
EM36	LIUYIFENG_20050126.0832-E4-17
EM37	LIUYIFENG_20050126.0832-E11-18
EM38	LIUYIFENG_20050126.0832-E5-19
EM39	LIUYIFENG_20050126.0832-E6-20
EM2	LIUYIFENG_20050126.0832-E8-21
EM3	LIUYIFENG_20050126.0832-E9-22
EM4	LIUYIFENG_20050126.0832-E10-23
EM5	LIUYIFENG_20050126.0832-E11-24
EM6	LIUYIFENG_20050126.0832-E11-25
EM7	LIUYIFENG_20050126.0832-E12-26
EM8	LIUYIFENG_20050126.0832-E8-27
EM9	LIUYIFENG_20050126.0832-E13-28
EM10	LIUYIFENG_20050126.0832-E8-29
EM11	LIUYIFENG_20050126.0832-E14-30
EM12	LIUYIFENG_20050126.0832-E8-31
EM13	LIUYIFENG_20050126.0832-E7-32
EM14	LIUYIFENG_20050126.0832-E15-33
EM15	LIUYIFENG_20050126.0832-E16-34
EM16	LIUYIFENG_20050126.0832-E8-35
EM17	LIUYIFENG_20050126.0832-E14-36
EM18	LIUYIFENG_20050126.0832-E11-37
EM19	LIUYIFENG_20050126.0832-E11-38
EM20	LIUYIFENG_20050126.0832-E13-39
R1	LIUYIFENG_20050126.0832-R1
R2	LIUYIFENG_20050126.0832-R2
R3	LIUYIFENG_20050126.0832-R3
R4	LIUYIFENG_20050126.0832-R4
R5	LIUYIFENG_20050126.0832-R5
R6	LIUYIFENG_20050126.0832-R6
R7	LIUYIFENG_20050126.0832-R7
R8	LIUYIFENG_20050126.0832-R8
R9	LIUYIFENG_20050126.0832-R9
R10	LIUYIFENG_20050126.0832-R10
R11	LIUYIFENG_20050126.0832-R11
R12	LIUYIFENG_20050126.0832-R12
R13	LIUYIFENG_20050126.0832-R13
R14	LIUYIFENG_20050126.0832-R14
R15	LIUYIFENG_20050126.0832-R15
RM1	LIUYIFENG_20050126.0832-R1-1
RM2	LIUYIFENG_20050126.0832-R2-1
RM3	LIUYIFENG_20050126.0832-R3-1
RM4	LIUYIFENG_20050126.0832-R4-1
RM5	LIUYIFENG_20050126.0832-R5-1
RM6	LIUYIFENG_20050126.0832-R6-1
RM7	LIUYIFENG_20050126.0832-R7-1
RM8	LIUYIFENG_20050126.0832-R8-1
RM9	LIUYIFENG_20050126.0832-R9-1
RM10	LIUYIFENG_20050126.0832-R5-2
RM11	LIUYIFENG_20050126.0832-R4-2
RM12	LIUYIFENG_20050126.0832-R12-1
RM13	LIUYIFENG_20050126.0832-R2-2
RM14	LIUYIFENG_20050126.0832-R14-1
RM15	LIUYIFENG_20050126.0832-R15-1
V1	LIUYIFENG_20050126.0832-EV1
VM1	LIUYIFENG_20050126.0832-EV1-1
VM2	LIUYIFENG_20050126.0832-EV1-2
Q1	LIUYIFENG_20050126.0832-T1
Q2	LIUYIFENG_20050126.0832-T2
Q3	LIUYIFENG_20050126.0832-T3
Q4	LIUYIFENG_20050126.0832-T4
