CE11	LIUYIFENG_20050128.1000-CE1
CE12	LIUYIFENG_20050128.1000-CE2
CE13	LIUYIFENG_20050128.1000-CE3
CE14	LIUYIFENG_20050128.1000-CE4
CE15	LIUYIFENG_20050128.1000-CE5
CE16	LIUYIFENG_20050128.1000-CE6
CE17	LIUYIFENG_20050128.1000-CE7
CE18	LIUYIFENG_20050128.1000-CE8
CE19	LIUYIFENG_20050128.1000-CE9
CE20	LIUYIFENG_20050128.1000-CE10
CE21	LIUYIFENG_20050128.1000-CE11
CE1	LIUYIFENG_20050128.1000-CE12
CE2	LIUYIFENG_20050128.1000-CE13
CE3	LIUYIFENG_20050128.1000-CE14
CE4	LIUYIFENG_20050128.1000-CE15
CE5	LIUYIFENG_20050128.1000-CE16
CE6	LIUYIFENG_20050128.1000-CE17
CE7	LIUYIFENG_20050128.1000-CE18
CE8	LIUYIFENG_20050128.1000-CE19
CE9	LIUYIFENG_20050128.1000-CE20
E11	LIUYIFENG_20050128.1000-E1
E12	LIUYIFENG_20050128.1000-E2
E13	LIUYIFENG_20050128.1000-E3
E14	LIUYIFENG_20050128.1000-E4
E21	LIUYIFENG_20050128.1000-E5
E15	LIUYIFENG_20050128.1000-E6
E16	LIUYIFENG_20050128.1000-E7
E17	LIUYIFENG_20050128.1000-E8
E18	LIUYIFENG_20050128.1000-E9
E19	LIUYIFENG_20050128.1000-E10
E20	LIUYIFENG_20050128.1000-E11
E22	LIUYIFENG_20050128.1000-E12
E23	LIUYIFENG_20050128.1000-E13
E1	LIUYIFENG_20050128.1000-E14
E2	LIUYIFENG_20050128.1000-E15
E3	LIUYIFENG_20050128.1000-E16
E4	LIUYIFENG_20050128.1000-E17
E5	LIUYIFENG_20050128.1000-E18
E6	LIUYIFENG_20050128.1000-E19
E7	LIUYIFENG_20050128.1000-E20
E8	LIUYIFENG_20050128.1000-E21
E9	LIUYIFENG_20050128.1000-E22
EM1	LIUYIFENG_20050128.1000-E14-1
EM21	LIUYIFENG_20050128.1000-E18-2
EM22	LIUYIFENG_20050128.1000-E18-3
EM23	LIUYIFENG_20050128.1000-E2-4
EM25	LIUYIFENG_20050128.1000-E3-5
EM26	LIUYIFENG_20050128.1000-E18-6
EM27	LIUYIFENG_20050128.1000-E18-7
EM29	LIUYIFENG_20050128.1000-E4-8
EM30	LIUYIFENG_20050128.1000-E6-9
EM31	LIUYIFENG_20050128.1000-E7-10
EM32	LIUYIFENG_20050128.1000-E19-11
EM33	LIUYIFENG_20050128.1000-E8-12
EM34	LIUYIFENG_20050128.1000-E18-13
EM35	LIUYIFENG_20050128.1000-E18-14
EM36	LIUYIFENG_20050128.1000-E19-15
EM37	LIUYIFENG_20050128.1000-E9-16
EM38	LIUYIFENG_20050128.1000-E10-17
EM39	LIUYIFENG_20050128.1000-E11-18
EM40	LIUYIFENG_20050128.1000-E10-19
EM41	LIUYIFENG_20050128.1000-E16-20
EM42	LIUYIFENG_20050128.1000-E18-21
EM43	LIUYIFENG_20050128.1000-E18-22
EM44	LIUYIFENG_20050128.1000-E10-23
EM47	LIUYIFENG_20050128.1000-E18-24
EM48	LIUYIFENG_20050128.1000-E18-25
EM49	LIUYIFENG_20050128.1000-E6-26
EM50	LIUYIFENG_20050128.1000-E6-27
EM51	LIUYIFENG_20050128.1000-E18-28
EM52	LIUYIFENG_20050128.1000-E6-29
EM53	LIUYIFENG_20050128.1000-E19-30
EM54	LIUYIFENG_20050128.1000-E10-31
EM55	LIUYIFENG_20050128.1000-E18-32
EM56	LIUYIFENG_20050128.1000-E18-33
EM57	LIUYIFENG_20050128.1000-E19-34
EM58	LIUYIFENG_20050128.1000-E10-35
EM59	LIUYIFENG_20050128.1000-E18-36
EM60	LIUYIFENG_20050128.1000-E18-37
EM61	LIUYIFENG_20050128.1000-E12-38
EM62	LIUYIFENG_20050128.1000-E18-39
EM63	LIUYIFENG_20050128.1000-E18-40
EM64	LIUYIFENG_20050128.1000-E13-41
EM12	LIUYIFENG_20050128.1000-E6-42
EM13	LIUYIFENG_20050128.1000-E6-43
EM24	LIUYIFENG_20050128.1000-E6-44
EM28	LIUYIFENG_20050128.1000-E6-45
EM2	LIUYIFENG_20050128.1000-E15-46
EM3	LIUYIFENG_20050128.1000-E16-47
EM4	LIUYIFENG_20050128.1000-E17-48
EM5	LIUYIFENG_20050128.1000-E18-49
EM6	LIUYIFENG_20050128.1000-E19-50
EM7	LIUYIFENG_20050128.1000-E20-51
EM8	LIUYIFENG_20050128.1000-E21-52
EM9	LIUYIFENG_20050128.1000-E21-53
EM10	LIUYIFENG_20050128.1000-E21-54
EM11	LIUYIFENG_20050128.1000-E18-55
EM14	LIUYIFENG_20050128.1000-E20-56
EM15	LIUYIFENG_20050128.1000-E21-57
EM16	LIUYIFENG_20050128.1000-E21-58
EM17	LIUYIFENG_20050128.1000-E22-59
EM18	LIUYIFENG_20050128.1000-E22-60
EM19	LIUYIFENG_20050128.1000-E18-61
EM46	LIUYIFENG_20050128.1000-E5-62
EM20	LIUYIFENG_20050128.1000-E1-63
R1	LIUYIFENG_20050128.1000-R1
R2	LIUYIFENG_20050128.1000-R2
R3	LIUYIFENG_20050128.1000-R3
R4	LIUYIFENG_20050128.1000-R4
R5	LIUYIFENG_20050128.1000-R5
R6	LIUYIFENG_20050128.1000-R6
R7	LIUYIFENG_20050128.1000-R7
R8	LIUYIFENG_20050128.1000-R8
R9	LIUYIFENG_20050128.1000-R9
R10	LIUYIFENG_20050128.1000-R10
R11	LIUYIFENG_20050128.1000-R11
R12	LIUYIFENG_20050128.1000-R12
R13	LIUYIFENG_20050128.1000-R13
R14	LIUYIFENG_20050128.1000-R14
R15	LIUYIFENG_20050128.1000-R15
R16	LIUYIFENG_20050128.1000-R16
RM1	LIUYIFENG_20050128.1000-R1-1
RM2	LIUYIFENG_20050128.1000-R2-1
RM3	LIUYIFENG_20050128.1000-R3-1
RM4	LIUYIFENG_20050128.1000-R4-1
RM5	LIUYIFENG_20050128.1000-R5-1
RM6	LIUYIFENG_20050128.1000-R4-2
RM7	LIUYIFENG_20050128.1000-R7-1
RM8	LIUYIFENG_20050128.1000-R8-1
RM9	LIUYIFENG_20050128.1000-R9-1
RM10	LIUYIFENG_20050128.1000-R10-1
RM11	LIUYIFENG_20050128.1000-R11-1
RM12	LIUYIFENG_20050128.1000-R12-1
RM13	LIUYIFENG_20050128.1000-R13-1
RM14	LIUYIFENG_20050128.1000-R5-2
RM15	LIUYIFENG_20050128.1000-R5-3
RM16	LIUYIFENG_20050128.1000-R16-1
V1	LIUYIFENG_20050128.1000-EV1
VM1	LIUYIFENG_20050128.1000-EV1-1
Q1	LIUYIFENG_20050128.1000-T1
Q2	LIUYIFENG_20050128.1000-T2
Q3	LIUYIFENG_20050128.1000-T3
Q4	LIUYIFENG_20050128.1000-T4
Q5	LIUYIFENG_20050128.1000-T5
Q6	LIUYIFENG_20050128.1000-T6
Q7	LIUYIFENG_20050128.1000-T7
Q8	LIUYIFENG_20050128.1000-T8
