CE1	DAVYZW_20050111.1514-CE1
CE2	DAVYZW_20050111.1514-CE2
CE3	DAVYZW_20050111.1514-CE3
CE4	DAVYZW_20050111.1514-CE4
CE5	DAVYZW_20050111.1514-CE5
CE6	DAVYZW_20050111.1514-CE6
E1	DAVYZW_20050111.1514-E1
E2	DAVYZW_20050111.1514-E2
E3	DAVYZW_20050111.1514-E3
E4	DAVYZW_20050111.1514-E4
E5	DAVYZW_20050111.1514-E5
E6	DAVYZW_20050111.1514-E6
E7	DAVYZW_20050111.1514-E7
EM1	DAVYZW_20050111.1514-E1-1
EM2	DAVYZW_20050111.1514-E1-2
EM3	DAVYZW_20050111.1514-E2-3
EM4	DAVYZW_20050111.1514-E2-4
EM5	DAVYZW_20050111.1514-E3-5
EM6	DAVYZW_20050111.1514-E4-6
EM7	DAVYZW_20050111.1514-E5-7
EM8	DAVYZW_20050111.1514-E6-8
EM9	DAVYZW_20050111.1514-E5-9
EM10	DAVYZW_20050111.1514-E7-10
EM11	DAVYZW_20050111.1514-E1-11
EM12	DAVYZW_20050111.1514-E2-12
EM13	DAVYZW_20050111.1514-E2-13
EM14	DAVYZW_20050111.1514-E1-14
EM15	DAVYZW_20050111.1514-E5-15
R2	DAVYZW_20050111.1514-R1
R1	DAVYZW_20050111.1514-R2
RM2	DAVYZW_20050111.1514-R1-1
RM1	DAVYZW_20050111.1514-R2-1
V1	DAVYZW_20050111.1514-EV1
VM1	DAVYZW_20050111.1514-EV1-1
VM2	DAVYZW_20050111.1514-EV1-2
Q1	DAVYZW_20050111.1514-T1
Q2	DAVYZW_20050111.1514-T2
Q3	DAVYZW_20050111.1514-V1
Q4	DAVYZW_20050111.1514-T3
Q5	DAVYZW_20050111.1514-T4
QM3	DAVYZW_20050111.1514-V1-1
