CE13	LIUYIFENG_20050128.0838-CE1
CE14	LIUYIFENG_20050128.0838-CE2
CE16	LIUYIFENG_20050128.0838-CE3
CE17	LIUYIFENG_20050128.0838-CE4
CE18	LIUYIFENG_20050128.0838-CE5
CE19	LIUYIFENG_20050128.0838-CE6
CE20	LIUYIFENG_20050128.0838-CE7
CE21	LIUYIFENG_20050128.0838-CE8
CE22	LIUYIFENG_20050128.0838-CE9
CE23	LIUYIFENG_20050128.0838-CE10
CE24	LIUYIFENG_20050128.0838-CE11
CE25	LIUYIFENG_20050128.0838-CE12
CE1	LIUYIFENG_20050128.0838-CE13
CE2	LIUYIFENG_20050128.0838-CE14
CE3	LIUYIFENG_20050128.0838-CE15
CE4	LIUYIFENG_20050128.0838-CE16
CE6	LIUYIFENG_20050128.0838-CE17
CE7	LIUYIFENG_20050128.0838-CE18
CE8	LIUYIFENG_20050128.0838-CE19
CE9	LIUYIFENG_20050128.0838-CE20
CE10	LIUYIFENG_20050128.0838-CE21
CE11	LIUYIFENG_20050128.0838-CE22
CE12	LIUYIFENG_20050128.0838-CE23
E13	LIUYIFENG_20050128.0838-E1
E14	LIUYIFENG_20050128.0838-E2
E16	LIUYIFENG_20050128.0838-E3
E17	LIUYIFENG_20050128.0838-E4
E18	LIUYIFENG_20050128.0838-E5
E19	LIUYIFENG_20050128.0838-E6
E20	LIUYIFENG_20050128.0838-E7
E21	LIUYIFENG_20050128.0838-E8
E22	LIUYIFENG_20050128.0838-E9
E23	LIUYIFENG_20050128.0838-E10
E24	LIUYIFENG_20050128.0838-E11
E1	LIUYIFENG_20050128.0838-E12
E25	LIUYIFENG_20050128.0838-E13
E2	LIUYIFENG_20050128.0838-E14
E3	LIUYIFENG_20050128.0838-E15
E4	LIUYIFENG_20050128.0838-E16
E6	LIUYIFENG_20050128.0838-E17
E7	LIUYIFENG_20050128.0838-E18
E8	LIUYIFENG_20050128.0838-E19
E9	LIUYIFENG_20050128.0838-E20
E10	LIUYIFENG_20050128.0838-E21
E11	LIUYIFENG_20050128.0838-E22
E12	LIUYIFENG_20050128.0838-E23
EM1	LIUYIFENG_20050128.0838-E12-1
EM19	LIUYIFENG_20050128.0838-E15-2
EM20	LIUYIFENG_20050128.0838-E16-3
EM21	LIUYIFENG_20050128.0838-E17-4
EM22	LIUYIFENG_20050128.0838-E16-5
EM23	LIUYIFENG_20050128.0838-E1-6
EM24	LIUYIFENG_20050128.0838-E1-7
EM25	LIUYIFENG_20050128.0838-E16-8
EM26	LIUYIFENG_20050128.0838-E17-9
EM27	LIUYIFENG_20050128.0838-E2-10
EM29	LIUYIFENG_20050128.0838-E3-11
EM30	LIUYIFENG_20050128.0838-E2-12
EM31	LIUYIFENG_20050128.0838-E3-13
EM32	LIUYIFENG_20050128.0838-E4-14
EM33	LIUYIFENG_20050128.0838-E22-15
EM34	LIUYIFENG_20050128.0838-E15-16
EM35	LIUYIFENG_20050128.0838-E15-17
EM36	LIUYIFENG_20050128.0838-E22-18
EM37	LIUYIFENG_20050128.0838-E5-19
EM38	LIUYIFENG_20050128.0838-E6-20
EM39	LIUYIFENG_20050128.0838-E7-21
EM40	LIUYIFENG_20050128.0838-E8-22
EM41	LIUYIFENG_20050128.0838-E9-23
EM42	LIUYIFENG_20050128.0838-E19-24
EM43	LIUYIFENG_20050128.0838-E19-25
EM44	LIUYIFENG_20050128.0838-E10-26
EM45	LIUYIFENG_20050128.0838-E11-27
EM46	LIUYIFENG_20050128.0838-E13-28
EM2	LIUYIFENG_20050128.0838-E14-29
EM3	LIUYIFENG_20050128.0838-E15-30
EM4	LIUYIFENG_20050128.0838-E16-31
EM6	LIUYIFENG_20050128.0838-E17-32
EM7	LIUYIFENG_20050128.0838-E18-33
EM9	LIUYIFENG_20050128.0838-E20-34
EM10	LIUYIFENG_20050128.0838-E14-35
EM11	LIUYIFENG_20050128.0838-E21-36
EM12	LIUYIFENG_20050128.0838-E22-37
EM13	LIUYIFENG_20050128.0838-E23-38
EM14	LIUYIFENG_20050128.0838-E18-39
EM15	LIUYIFENG_20050128.0838-E15-40
EM16	LIUYIFENG_20050128.0838-E15-41
EM17	LIUYIFENG_20050128.0838-E16-42
EM18	LIUYIFENG_20050128.0838-E17-43
R1	LIUYIFENG_20050128.0838-R1
R2	LIUYIFENG_20050128.0838-R2
R3	LIUYIFENG_20050128.0838-R3
R4	LIUYIFENG_20050128.0838-R4
R5	LIUYIFENG_20050128.0838-R5
R6	LIUYIFENG_20050128.0838-R6
R7	LIUYIFENG_20050128.0838-R7
RM1	LIUYIFENG_20050128.0838-R1-1
RM2	LIUYIFENG_20050128.0838-R2-1
RM3	LIUYIFENG_20050128.0838-R3-1
RM4	LIUYIFENG_20050128.0838-R4-1
RM5	LIUYIFENG_20050128.0838-R5-1
RM6	LIUYIFENG_20050128.0838-R6-1
RM7	LIUYIFENG_20050128.0838-R7-1
V1	LIUYIFENG_20050128.0838-EV1
V2	LIUYIFENG_20050128.0838-EV2
V3	LIUYIFENG_20050128.0838-EV3
V4	LIUYIFENG_20050128.0838-EV4
V5	LIUYIFENG_20050128.0838-EV5
V6	LIUYIFENG_20050128.0838-EV6
V7	LIUYIFENG_20050128.0838-EV7
V8	LIUYIFENG_20050128.0838-EV8
V9	LIUYIFENG_20050128.0838-EV9
V11	LIUYIFENG_20050128.0838-EV10
VM1	LIUYIFENG_20050128.0838-EV1-1
VM2	LIUYIFENG_20050128.0838-EV2-1
VM3	LIUYIFENG_20050128.0838-EV3-1
VM4	LIUYIFENG_20050128.0838-EV1-2
VM5	LIUYIFENG_20050128.0838-EV1-3
VM6	LIUYIFENG_20050128.0838-EV4-1
VM7	LIUYIFENG_20050128.0838-EV5-1
VM8	LIUYIFENG_20050128.0838-EV6-1
VM9	LIUYIFENG_20050128.0838-EV7-1
VM10	LIUYIFENG_20050128.0838-EV8-1
VM11	LIUYIFENG_20050128.0838-EV9-1
VM12	LIUYIFENG_20050128.0838-EV2-2
VM14	LIUYIFENG_20050128.0838-EV10-1
Q1	LIUYIFENG_20050128.0838-T1
Q2	LIUYIFENG_20050128.0838-T2
Q3	LIUYIFENG_20050128.0838-T3
Q4	LIUYIFENG_20050128.0838-T4
Q5	LIUYIFENG_20050128.0838-V1
QM5	LIUYIFENG_20050128.0838-V1-1
