CE10	LIUYIFENG_20050129.1039-CE1
CE12	LIUYIFENG_20050129.1039-CE2
CE13	LIUYIFENG_20050129.1039-CE3
CE14	LIUYIFENG_20050129.1039-CE4
CE17	LIUYIFENG_20050129.1039-CE5
CE18	LIUYIFENG_20050129.1039-CE6
CE19	LIUYIFENG_20050129.1039-CE7
CE21	LIUYIFENG_20050129.1039-CE8
CE22	LIUYIFENG_20050129.1039-CE9
CE23	LIUYIFENG_20050129.1039-CE10
CE24	LIUYIFENG_20050129.1039-CE11
CE25	LIUYIFENG_20050129.1039-CE12
CE26	LIUYIFENG_20050129.1039-CE13
CE27	LIUYIFENG_20050129.1039-CE14
CE1	LIUYIFENG_20050129.1039-CE15
CE2	LIUYIFENG_20050129.1039-CE16
CE7	LIUYIFENG_20050129.1039-CE17
CE3	LIUYIFENG_20050129.1039-CE18
CE4	LIUYIFENG_20050129.1039-CE19
CE5	LIUYIFENG_20050129.1039-CE20
CE6	LIUYIFENG_20050129.1039-CE21
CE8	LIUYIFENG_20050129.1039-CE22
CE9	LIUYIFENG_20050129.1039-CE23
E11	LIUYIFENG_20050129.1039-E1
E13	LIUYIFENG_20050129.1039-E2
E14	LIUYIFENG_20050129.1039-E3
E15	LIUYIFENG_20050129.1039-E4
E18	LIUYIFENG_20050129.1039-E5
E19	LIUYIFENG_20050129.1039-E6
E20	LIUYIFENG_20050129.1039-E7
E22	LIUYIFENG_20050129.1039-E8
E23	LIUYIFENG_20050129.1039-E9
E24	LIUYIFENG_20050129.1039-E10
E25	LIUYIFENG_20050129.1039-E11
E26	LIUYIFENG_20050129.1039-E12
E27	LIUYIFENG_20050129.1039-E13
E28	LIUYIFENG_20050129.1039-E14
E1	LIUYIFENG_20050129.1039-E15
E2	LIUYIFENG_20050129.1039-E16
E7	LIUYIFENG_20050129.1039-E17
E3	LIUYIFENG_20050129.1039-E18
E4	LIUYIFENG_20050129.1039-E19
E5	LIUYIFENG_20050129.1039-E20
E6	LIUYIFENG_20050129.1039-E21
E8	LIUYIFENG_20050129.1039-E22
E9	LIUYIFENG_20050129.1039-E23
E10	LIUYIFENG_20050129.1039-E24
EM1	LIUYIFENG_20050129.1039-E15-1
EM24	LIUYIFENG_20050129.1039-E1-2
EM25	LIUYIFENG_20050129.1039-E1-3
EM26	LIUYIFENG_20050129.1039-E18-4
EM27	LIUYIFENG_20050129.1039-E18-5
EM29	LIUYIFENG_20050129.1039-E2-6
EM30	LIUYIFENG_20050129.1039-E3-7
EM31	LIUYIFENG_20050129.1039-E16-8
EM32	LIUYIFENG_20050129.1039-E4-9
EM33	LIUYIFENG_20050129.1039-E16-10
EM36	LIUYIFENG_20050129.1039-E18-11
EM38	LIUYIFENG_20050129.1039-E5-12
EM39	LIUYIFENG_20050129.1039-E6-13
EM40	LIUYIFENG_20050129.1039-E7-14
EM42	LIUYIFENG_20050129.1039-E18-15
EM43	LIUYIFENG_20050129.1039-E8-16
EM44	LIUYIFENG_20050129.1039-E18-17
EM45	LIUYIFENG_20050129.1039-E9-18
