CE7	DAVYZW_20041227.1255-CE1
CE8	DAVYZW_20041227.1255-CE2
CE9	DAVYZW_20041227.1255-CE3
CE10	DAVYZW_20041227.1255-CE4
CE11	DAVYZW_20041227.1255-CE5
CE12	DAVYZW_20041227.1255-CE6
CE13	DAVYZW_20041227.1255-CE7
CE14	DAVYZW_20041227.1255-CE8
CE15	DAVYZW_20041227.1255-CE9
CE16	DAVYZW_20041227.1255-CE10
CE17	DAVYZW_20041227.1255-CE11
CE19	DAVYZW_20041227.1255-CE12
CE20	DAVYZW_20041227.1255-CE13
CE21	DAVYZW_20041227.1255-CE14
CE22	DAVYZW_20041227.1255-CE15
CE23	DAVYZW_20041227.1255-CE16
CE24	DAVYZW_20041227.1255-CE17
CE25	DAVYZW_20041227.1255-CE18
CE26	DAVYZW_20041227.1255-CE19
CE27	DAVYZW_20041227.1255-CE20
CE28	DAVYZW_20041227.1255-CE21
CE29	DAVYZW_20041227.1255-CE22
CE1	DAVYZW_20041227.1255-CE23
CE2	DAVYZW_20041227.1255-CE24
CE3	DAVYZW_20041227.1255-CE25
CE4	DAVYZW_20041227.1255-CE26
CE5	DAVYZW_20041227.1255-CE27
CE6	DAVYZW_20041227.1255-CE28
E10	DAVYZW_20041227.1255-E1
E11	DAVYZW_20041227.1255-E2
E12	DAVYZW_20041227.1255-E3
E13	DAVYZW_20041227.1255-E4
E14	DAVYZW_20041227.1255-E5
E15	DAVYZW_20041227.1255-E6
E16	DAVYZW_20041227.1255-E7
E17	DAVYZW_20041227.1255-E8
E18	DAVYZW_20041227.1255-E9
E19	DAVYZW_20041227.1255-E10
E20	DAVYZW_20041227.1255-E11
E21	DAVYZW_20041227.1255-E12
E23	DAVYZW_20041227.1255-E13
E24	DAVYZW_20041227.1255-E14
E25	DAVYZW_20041227.1255-E15
E26	DAVYZW_20041227.1255-E16
E27	DAVYZW_20041227.1255-E17
E28	DAVYZW_20041227.1255-E18
E29	DAVYZW_20041227.1255-E19
E1	DAVYZW_20041227.1255-E20
E30	DAVYZW_20041227.1255-E21
E31	DAVYZW_20041227.1255-E22
E32	DAVYZW_20041227.1255-E23
E33	DAVYZW_20041227.1255-E24
E34	DAVYZW_20041227.1255-E25
E2	DAVYZW_20041227.1255-E26
E3	DAVYZW_20041227.1255-E27
E4	DAVYZW_20041227.1255-E28
E5	DAVYZW_20041227.1255-E29
E6	DAVYZW_20041227.1255-E30
E7	DAVYZW_20041227.1255-E31
E8	DAVYZW_20041227.1255-E32
E9	DAVYZW_20041227.1255-E33
EM1	DAVYZW_20041227.1255-E20-1
EM23	DAVYZW_20041227.1255-E1-2
EM24	DAVYZW_20041227.1255-E33-3
EM77	DAVYZW_20041227.1255-E9-4
EM25	DAVYZW_20041227.1255-E2-5
EM26	DAVYZW_20041227.1255-E27-6
EM27	DAVYZW_20041227.1255-E3-7
EM28	DAVYZW_20041227.1255-E4-8
EM29	DAVYZW_20041227.1255-E3-9
EM30	DAVYZW_20041227.1255-E20-10
EM31	DAVYZW_20041227.1255-E5-11
EM32	DAVYZW_20041227.1255-E5-12
EM33	DAVYZW_20041227.1255-E6-13
EM34	DAVYZW_20041227.1255-E5-14
EM35	DAVYZW_20041227.1255-E5-15
EM36	DAVYZW_20041227.1255-E7-16
EM37	DAVYZW_20041227.1255-E20-17
EM38	DAVYZW_20041227.1255-E8-18
EM39	DAVYZW_20041227.1255-E9-19
EM40	DAVYZW_20041227.1255-E10-20
EM41	DAVYZW_20041227.1255-E10-21
EM42	DAVYZW_20041227.1255-E27-22
EM43	DAVYZW_20041227.1255-E11-23
EM44	DAVYZW_20041227.1255-E9-24
EM45	DAVYZW_20041227.1255-E9-25
EM46	DAVYZW_20041227.1255-E20-26
EM47	DAVYZW_20041227.1255-E12-27
EM49	DAVYZW_20041227.1255-E9-28
EM50	DAVYZW_20041227.1255-E9-29
EM51	DAVYZW_20041227.1255-E13-30
EM52	DAVYZW_20041227.1255-E20-31
EM53	DAVYZW_20041227.1255-E14-32
EM54	DAVYZW_20041227.1255-E8-33
EM55	DAVYZW_20041227.1255-E14-34
EM56	DAVYZW_20041227.1255-E20-35
EM57	DAVYZW_20041227.1255-E15-36
EM58	DAVYZW_20041227.1255-E16-37
EM59	DAVYZW_20041227.1255-E17-38
EM60	DAVYZW_20041227.1255-E18-39
EM61	DAVYZW_20041227.1255-E18-40
EM62	DAVYZW_20041227.1255-E19-41
EM63	DAVYZW_20041227.1255-E20-42
EM64	DAVYZW_20041227.1255-E21-43
EM65	DAVYZW_20041227.1255-E22-44
EM66	DAVYZW_20041227.1255-E8-45
EM67	DAVYZW_20041227.1255-E23-46
EM68	DAVYZW_20041227.1255-E24-47
EM69	DAVYZW_20041227.1255-E25-48
EM71	DAVYZW_20041227.1255-E21-49
EM72	DAVYZW_20041227.1255-E22-50
EM73	DAVYZW_20041227.1255-E21-51
EM74	DAVYZW_20041227.1255-E12-52
EM78	DAVYZW_20041227.1255-E9-53
EM79	DAVYZW_20041227.1255-E15-54
EM2	DAVYZW_20041227.1255-E26-55
EM3	DAVYZW_20041227.1255-E27-56
EM4	DAVYZW_20041227.1255-E28-57
EM5	DAVYZW_20041227.1255-E29-58
EM6	DAVYZW_20041227.1255-E30-59
EM7	DAVYZW_20041227.1255-E27-60
EM8	DAVYZW_20041227.1255-E27-61
EM9	DAVYZW_20041227.1255-E31-62
EM10	DAVYZW_20041227.1255-E20-63
EM11	DAVYZW_20041227.1255-E26-64
EM12	DAVYZW_20041227.1255-E27-65
EM13	DAVYZW_20041227.1255-E28-66
EM14	DAVYZW_20041227.1255-E29-67
EM15	DAVYZW_20041227.1255-E30-68
EM16	DAVYZW_20041227.1255-E27-69
EM17	DAVYZW_20041227.1255-E27-70
EM18	DAVYZW_20041227.1255-E32-71
EM19	DAVYZW_20041227.1255-E20-72
EM20	DAVYZW_20041227.1255-E26-73
EM21	DAVYZW_20041227.1255-E26-74
EM22	DAVYZW_20041227.1255-E33-75
R1	DAVYZW_20041227.1255-R1
R2	DAVYZW_20041227.1255-R2
R3	DAVYZW_20041227.1255-R3
R4	DAVYZW_20041227.1255-R4
R5	DAVYZW_20041227.1255-R5
R6	DAVYZW_20041227.1255-R6
R7	DAVYZW_20041227.1255-R7
R8	DAVYZW_20041227.1255-R8
R9	DAVYZW_20041227.1255-R9
R10	DAVYZW_20041227.1255-R10
R11	DAVYZW_20041227.1255-R11
R12	DAVYZW_20041227.1255-R12
RM1	DAVYZW_20041227.1255-R1-1
RM2	DAVYZW_20041227.1255-R1-2
RM3	DAVYZW_20041227.1255-R3-1
RM4	DAVYZW_20041227.1255-R4-1
RM5	DAVYZW_20041227.1255-R5-1
RM6	DAVYZW_20041227.1255-R6-1
RM7	DAVYZW_20041227.1255-R7-1
RM8	DAVYZW_20041227.1255-R8-1
RM9	DAVYZW_20041227.1255-R9-1
RM10	DAVYZW_20041227.1255-R10-1
RM11	DAVYZW_20041227.1255-R8-2
RM12	DAVYZW_20041227.1255-R4-2
Q1	DAVYZW_20041227.1255-T1
Q2	DAVYZW_20041227.1255-T2
Q3	DAVYZW_20041227.1255-T3
Q4	DAVYZW_20041227.1255-T4
Q5	DAVYZW_20041227.1255-V1
Q6	DAVYZW_20041227.1255-T5
Q7	DAVYZW_20041227.1255-T6
Q8	DAVYZW_20041227.1255-T7
QM5	DAVYZW_20041227.1255-V1-1
