CE12	LIUYIFENG_20050128.0839-CE1
CE13	LIUYIFENG_20050128.0839-CE2
CE14	LIUYIFENG_20050128.0839-CE3
CE15	LIUYIFENG_20050128.0839-CE4
CE16	LIUYIFENG_20050128.0839-CE5
CE17	LIUYIFENG_20050128.0839-CE6
CE18	LIUYIFENG_20050128.0839-CE7
CE23	LIUYIFENG_20050128.0839-CE8
CE19	LIUYIFENG_20050128.0839-CE9
CE20	LIUYIFENG_20050128.0839-CE10
CE21	LIUYIFENG_20050128.0839-CE11
CE24	LIUYIFENG_20050128.0839-CE12
CE26	LIUYIFENG_20050128.0839-CE13
CE27	LIUYIFENG_20050128.0839-CE14
CE28	LIUYIFENG_20050128.0839-CE15
CE29	LIUYIFENG_20050128.0839-CE16
CE30	LIUYIFENG_20050128.0839-CE17
CE31	LIUYIFENG_20050128.0839-CE18
CE32	LIUYIFENG_20050128.0839-CE19
CE33	LIUYIFENG_20050128.0839-CE20
CE35	LIUYIFENG_20050128.0839-CE21
CE36	LIUYIFENG_20050128.0839-CE22
CE37	LIUYIFENG_20050128.0839-CE23
CE38	LIUYIFENG_20050128.0839-CE24
CE39	LIUYIFENG_20050128.0839-CE25
CE40	LIUYIFENG_20050128.0839-CE26
CE41	LIUYIFENG_20050128.0839-CE27
CE1	LIUYIFENG_20050128.0839-CE28
CE2	LIUYIFENG_20050128.0839-CE29
CE22	LIUYIFENG_20050128.0839-CE30
CE5	LIUYIFENG_20050128.0839-CE31
CE8	LIUYIFENG_20050128.0839-CE32
CE9	LIUYIFENG_20050128.0839-CE33
E13	LIUYIFENG_20050128.0839-E1
E14	LIUYIFENG_20050128.0839-E2
E15	LIUYIFENG_20050128.0839-E3
E16	LIUYIFENG_20050128.0839-E4
E17	LIUYIFENG_20050128.0839-E5
E18	LIUYIFENG_20050128.0839-E6
E19	LIUYIFENG_20050128.0839-E7
E24	LIUYIFENG_20050128.0839-E8
E20	LIUYIFENG_20050128.0839-E9
E21	LIUYIFENG_20050128.0839-E10
E22	LIUYIFENG_20050128.0839-E11
E25	LIUYIFENG_20050128.0839-E12
E28	LIUYIFENG_20050128.0839-E13
E29	LIUYIFENG_20050128.0839-E14
E30	LIUYIFENG_20050128.0839-E15
E31	LIUYIFENG_20050128.0839-E16
E32	LIUYIFENG_20050128.0839-E17
E33	LIUYIFENG_20050128.0839-E18
E34	LIUYIFENG_20050128.0839-E19
E1	LIUYIFENG_20050128.0839-E20
E35	LIUYIFENG_20050128.0839-E21
E36	LIUYIFENG_20050128.0839-E22
E38	LIUYIFENG_20050128.0839-E23
E39	LIUYIFENG_20050128.0839-E24
E40	LIUYIFENG_20050128.0839-E25
E41	LIUYIFENG_20050128.0839-E26
E42	LIUYIFENG_20050128.0839-E27
E43	LIUYIFENG_20050128.0839-E28
E44	LIUYIFENG_20050128.0839-E29
E2	LIUYIFENG_20050128.0839-E30
E23	LIUYIFENG_20050128.0839-E31
E5	LIUYIFENG_20050128.0839-E32
E8	LIUYIFENG_20050128.0839-E33
E9	LIUYIFENG_20050128.0839-E34
EM1	LIUYIFENG_20050128.0839-E20-1
EM20	LIUYIFENG_20050128.0839-E1-2
EM21	LIUYIFENG_20050128.0839-E2-3
EM22	LIUYIFENG_20050128.0839-E3-4
EM24	LIUYIFENG_20050128.0839-E4-5
EM25	LIUYIFENG_20050128.0839-E1-6
EM26	LIUYIFENG_20050128.0839-E4-7
EM27	LIUYIFENG_20050128.0839-E20-8
EM43	LIUYIFENG_20050128.0839-E34-9
EM44	LIUYIFENG_20050128.0839-E8-10
EM31	LIUYIFENG_20050128.0839-E5-11
EM33	LIUYIFENG_20050128.0839-E6-12
EM34	LIUYIFENG_20050128.0839-E30-13
EM35	LIUYIFENG_20050128.0839-E7-14
EM38	LIUYIFENG_20050128.0839-E9-15
EM39	LIUYIFENG_20050128.0839-E10-16
EM40	LIUYIFENG_20050128.0839-E10-17
EM41	LIUYIFENG_20050128.0839-E11-18
EM45	LIUYIFENG_20050128.0839-E34-19
EM46	LIUYIFENG_20050128.0839-E12-20
EM47	LIUYIFENG_20050128.0839-E34-21
EM51	LIUYIFENG_20050128.0839-E4-22
EM52	LIUYIFENG_20050128.0839-E13-23
EM53	LIUYIFENG_20050128.0839-E13-24
EM55	LIUYIFENG_20050128.0839-E14-25
EM56	LIUYIFENG_20050128.0839-E13-26
EM57	LIUYIFENG_20050128.0839-E15-27
EM58	LIUYIFENG_20050128.0839-E30-28
EM59	LIUYIFENG_20050128.0839-E12-29
EM60	LIUYIFENG_20050128.0839-E34-30
EM61	LIUYIFENG_20050128.0839-E16-31
EM62	LIUYIFENG_20050128.0839-E17-32
EM63	LIUYIFENG_20050128.0839-E18-33
EM64	LIUYIFENG_20050128.0839-E19-34
EM65	LIUYIFENG_20050128.0839-E11-35
EM66	LIUYIFENG_20050128.0839-E21-36
EM67	LIUYIFENG_20050128.0839-E22-37
EM68	LIUYIFENG_20050128.0839-E4-38
EM69	LIUYIFENG_20050128.0839-E13-39
EM82	LIUYIFENG_20050128.0839-E29-40
EM71	LIUYIFENG_20050128.0839-E23-41
EM72	LIUYIFENG_20050128.0839-E24-42
EM73	LIUYIFENG_20050128.0839-E25-43
EM74	LIUYIFENG_20050128.0839-E12-44
EM75	LIUYIFENG_20050128.0839-E34-45
EM76	LIUYIFENG_20050128.0839-E30-46
EM77	LIUYIFENG_20050128.0839-E26-47
EM78	LIUYIFENG_20050128.0839-E34-48
EM79	LIUYIFENG_20050128.0839-E27-49
EM80	LIUYIFENG_20050128.0839-E30-50
EM81	LIUYIFENG_20050128.0839-E28-51
EM2	LIUYIFENG_20050128.0839-E30-52
EM42	LIUYIFENG_20050128.0839-E31-53
EM5	LIUYIFENG_20050128.0839-E32-54
EM7	LIUYIFENG_20050128.0839-E30-55
EM8	LIUYIFENG_20050128.0839-E32-56
EM10	LIUYIFENG_20050128.0839-E33-57
EM11	LIUYIFENG_20050128.0839-E30-58
EM12	LIUYIFENG_20050128.0839-E34-59
EM13	LIUYIFENG_20050128.0839-E30-60
R1	LIUYIFENG_20050128.0839-R1
R2	LIUYIFENG_20050128.0839-R2
R6	LIUYIFENG_20050128.0839-R3
R7	LIUYIFENG_20050128.0839-R4
R8	LIUYIFENG_20050128.0839-R5
R9	LIUYIFENG_20050128.0839-R6
R11	LIUYIFENG_20050128.0839-R7
R13	LIUYIFENG_20050128.0839-R8
R14	LIUYIFENG_20050128.0839-R9
R17	LIUYIFENG_20050128.0839-R10
R19	LIUYIFENG_20050128.0839-R11
R22	LIUYIFENG_20050128.0839-R12
R25	LIUYIFENG_20050128.0839-R13
R30	LIUYIFENG_20050128.0839-R14
R31	LIUYIFENG_20050128.0839-R15
R32	LIUYIFENG_20050128.0839-R16
R35	LIUYIFENG_20050128.0839-R17
R36	LIUYIFENG_20050128.0839-R18
R37	LIUYIFENG_20050128.0839-R19
R38	LIUYIFENG_20050128.0839-R20
RM1	LIUYIFENG_20050128.0839-R1-1
RM2	LIUYIFENG_20050128.0839-R2-1
RM7	LIUYIFENG_20050128.0839-R3-1
RM8	LIUYIFENG_20050128.0839-R4-1
RM9	LIUYIFENG_20050128.0839-R5-1
RM10	LIUYIFENG_20050128.0839-R6-1
RM12	LIUYIFENG_20050128.0839-R7-1
RM14	LIUYIFENG_20050128.0839-R8-1
RM15	LIUYIFENG_20050128.0839-R9-1
RM18	LIUYIFENG_20050128.0839-R10-1
RM20	LIUYIFENG_20050128.0839-R11-1
RM23	LIUYIFENG_20050128.0839-R12-1
RM27	LIUYIFENG_20050128.0839-R13-1
RM32	LIUYIFENG_20050128.0839-R14-1
RM33	LIUYIFENG_20050128.0839-R5-2
RM34	LIUYIFENG_20050128.0839-R16-1
RM37	LIUYIFENG_20050128.0839-R17-1
RM38	LIUYIFENG_20050128.0839-R18-1
RM39	LIUYIFENG_20050128.0839-R19-1
RM40	LIUYIFENG_20050128.0839-R20-1
V24	LIUYIFENG_20050128.0839-EV1
V26	LIUYIFENG_20050128.0839-EV2
V27	LIUYIFENG_20050128.0839-EV3
V28	LIUYIFENG_20050128.0839-EV4
V29	LIUYIFENG_20050128.0839-EV5
V1	LIUYIFENG_20050128.0839-EV6
V3	LIUYIFENG_20050128.0839-EV7
V8	LIUYIFENG_20050128.0839-EV8
V11	LIUYIFENG_20050128.0839-EV9
V12	LIUYIFENG_20050128.0839-EV10
V13	LIUYIFENG_20050128.0839-EV11
V14	LIUYIFENG_20050128.0839-EV12
V15	LIUYIFENG_20050128.0839-EV13
V16	LIUYIFENG_20050128.0839-EV14
V22	LIUYIFENG_20050128.0839-EV15
VM35	LIUYIFENG_20050128.0839-EV1-1
VM37	LIUYIFENG_20050128.0839-EV2-1
VM38	LIUYIFENG_20050128.0839-EV3-1
VM39	LIUYIFENG_20050128.0839-EV4-1
VM40	LIUYIFENG_20050128.0839-EV5-1
VM1	LIUYIFENG_20050128.0839-EV6-1
VM3	LIUYIFENG_20050128.0839-EV7-1
VM11	LIUYIFENG_20050128.0839-EV8-1
VM18	LIUYIFENG_20050128.0839-EV9-1
VM19	LIUYIFENG_20050128.0839-EV10-1
VM20	LIUYIFENG_20050128.0839-EV11-1
VM21	LIUYIFENG_20050128.0839-EV11-2
VM22	LIUYIFENG_20050128.0839-EV12-1
VM23	LIUYIFENG_20050128.0839-EV13-1
VM25	LIUYIFENG_20050128.0839-EV14-1
VM26	LIUYIFENG_20050128.0839-EV11-3
VM33	LIUYIFENG_20050128.0839-EV15-1
Q1	LIUYIFENG_20050128.0839-T1
Q2	LIUYIFENG_20050128.0839-T2
Q5	LIUYIFENG_20050128.0839-T3
Q6	LIUYIFENG_20050128.0839-T4
Q7	LIUYIFENG_20050128.0839-T5
Q8	LIUYIFENG_20050128.0839-T6
Q9	LIUYIFENG_20050128.0839-T7
Q10	LIUYIFENG_20050128.0839-T8
Q11	LIUYIFENG_20050128.0839-T9
Q12	LIUYIFENG_20050128.0839-T10
