CE8	LIUYIFENG_20050111.1137-CE1
CE9	LIUYIFENG_20050111.1137-CE2
CE10	LIUYIFENG_20050111.1137-CE3
CE11	LIUYIFENG_20050111.1137-CE4
CE12	LIUYIFENG_20050111.1137-CE5
CE14	LIUYIFENG_20050111.1137-CE6
CE15	LIUYIFENG_20050111.1137-CE7
CE16	LIUYIFENG_20050111.1137-CE8
CE17	LIUYIFENG_20050111.1137-CE9
CE18	LIUYIFENG_20050111.1137-CE10
CE19	LIUYIFENG_20050111.1137-CE11
CE20	LIUYIFENG_20050111.1137-CE12
CE21	LIUYIFENG_20050111.1137-CE13
CE1	LIUYIFENG_20050111.1137-CE14
CE22	LIUYIFENG_20050111.1137-CE15
CE2	LIUYIFENG_20050111.1137-CE16
CE3	LIUYIFENG_20050111.1137-CE17
CE4	LIUYIFENG_20050111.1137-CE18
CE5	LIUYIFENG_20050111.1137-CE19
CE6	LIUYIFENG_20050111.1137-CE20
CE7	LIUYIFENG_20050111.1137-CE21
E11	LIUYIFENG_20050111.1137-E1
E12	LIUYIFENG_20050111.1137-E2
E13	LIUYIFENG_20050111.1137-E3
E14	LIUYIFENG_20050111.1137-E4
E15	LIUYIFENG_20050111.1137-E5
E16	LIUYIFENG_20050111.1137-E6
E17	LIUYIFENG_20050111.1137-E7
E19	LIUYIFENG_20050111.1137-E8
E20	LIUYIFENG_20050111.1137-E9
E21	LIUYIFENG_20050111.1137-E10
E22	LIUYIFENG_20050111.1137-E11
E23	LIUYIFENG_20050111.1137-E12
E24	LIUYIFENG_20050111.1137-E13
E25	LIUYIFENG_20050111.1137-E14
E1	LIUYIFENG_20050111.1137-E15
E26	LIUYIFENG_20050111.1137-E16
E27	LIUYIFENG_20050111.1137-E17
E2	LIUYIFENG_20050111.1137-E18
E3	LIUYIFENG_20050111.1137-E19
E4	LIUYIFENG_20050111.1137-E20
E5	LIUYIFENG_20050111.1137-E21
E6	LIUYIFENG_20050111.1137-E22
E7	LIUYIFENG_20050111.1137-E23
E8	LIUYIFENG_20050111.1137-E24
E9	LIUYIFENG_20050111.1137-E25
E10	LIUYIFENG_20050111.1137-E26
EM1	LIUYIFENG_20050111.1137-E15-1
EM23	LIUYIFENG_20050111.1137-E20-2
EM24	LIUYIFENG_20050111.1137-E1-3
EM25	LIUYIFENG_20050111.1137-E15-4
EM26	LIUYIFENG_20050111.1137-E20-5
EM27	LIUYIFENG_20050111.1137-E20-6
EM28	LIUYIFENG_20050111.1137-E15-7
EM29	LIUYIFENG_20050111.1137-E20-8
EM30	LIUYIFENG_20050111.1137-E15-9
