CE12	LIUYIFENG_20050115.1729-CE1
CE13	LIUYIFENG_20050115.1729-CE2
CE14	LIUYIFENG_20050115.1729-CE3
CE16	LIUYIFENG_20050115.1729-CE4
CE17	LIUYIFENG_20050115.1729-CE5
CE18	LIUYIFENG_20050115.1729-CE6
CE20	LIUYIFENG_20050115.1729-CE7
CE21	LIUYIFENG_20050115.1729-CE8
CE22	LIUYIFENG_20050115.1729-CE9
CE1	LIUYIFENG_20050115.1729-CE10
CE3	LIUYIFENG_20050115.1729-CE11
CE4	LIUYIFENG_20050115.1729-CE12
CE5	LIUYIFENG_20050115.1729-CE13
CE6	LIUYIFENG_20050115.1729-CE14
CE7	LIUYIFENG_20050115.1729-CE15
CE8	LIUYIFENG_20050115.1729-CE16
CE9	LIUYIFENG_20050115.1729-CE17
CE11	LIUYIFENG_20050115.1729-CE18
E13	LIUYIFENG_20050115.1729-E1
E14	LIUYIFENG_20050115.1729-E2
E15	LIUYIFENG_20050115.1729-E3
E17	LIUYIFENG_20050115.1729-E4
E18	LIUYIFENG_20050115.1729-E5
E19	LIUYIFENG_20050115.1729-E6
E21	LIUYIFENG_20050115.1729-E7
E22	LIUYIFENG_20050115.1729-E8
E23	LIUYIFENG_20050115.1729-E9
E1	LIUYIFENG_20050115.1729-E10
E3	LIUYIFENG_20050115.1729-E11
E4	LIUYIFENG_20050115.1729-E12
E5	LIUYIFENG_20050115.1729-E13
E6	LIUYIFENG_20050115.1729-E14
E7	LIUYIFENG_20050115.1729-E15
E8	LIUYIFENG_20050115.1729-E16
E9	LIUYIFENG_20050115.1729-E17
E10	LIUYIFENG_20050115.1729-E18
E12	LIUYIFENG_20050115.1729-E19
EM1	LIUYIFENG_20050115.1729-E10-1
EM20	LIUYIFENG_20050115.1729-E1-2
EM21	LIUYIFENG_20050115.1729-E2-3
EM22	LIUYIFENG_20050115.1729-E3-4
EM24	LIUYIFENG_20050115.1729-E4-5
EM25	LIUYIFENG_20050115.1729-E5-6
EM26	LIUYIFENG_20050115.1729-E13-7
EM27	LIUYIFENG_20050115.1729-E1-8
EM28	LIUYIFENG_20050115.1729-E15-9
EM29	LIUYIFENG_20050115.1729-E13-10
EM30	LIUYIFENG_20050115.1729-E6-11
EM32	LIUYIFENG_20050115.1729-E3-12
EM33	LIUYIFENG_20050115.1729-E3-13
