CE11	DAVYZW_20041227.1120-CE1
CE12	DAVYZW_20041227.1120-CE2
CE13	DAVYZW_20041227.1120-CE3
CE14	DAVYZW_20041227.1120-CE4
CE15	DAVYZW_20041227.1120-CE5
CE16	DAVYZW_20041227.1120-CE6
CE17	DAVYZW_20041227.1120-CE7
CE18	DAVYZW_20041227.1120-CE8
CE19	DAVYZW_20041227.1120-CE9
CE20	DAVYZW_20041227.1120-CE10
CE21	DAVYZW_20041227.1120-CE11
CE22	DAVYZW_20041227.1120-CE12
CE23	DAVYZW_20041227.1120-CE13
CE24	DAVYZW_20041227.1120-CE14
CE25	DAVYZW_20041227.1120-CE15
CE27	DAVYZW_20041227.1120-CE16
CE28	DAVYZW_20041227.1120-CE17
CE30	DAVYZW_20041227.1120-CE18
CE31	DAVYZW_20041227.1120-CE19
CE32	DAVYZW_20041227.1120-CE20
CE33	DAVYZW_20041227.1120-CE21
CE34	DAVYZW_20041227.1120-CE22
CE36	DAVYZW_20041227.1120-CE23
CE37	DAVYZW_20041227.1120-CE24
CE38	DAVYZW_20041227.1120-CE25
CE39	DAVYZW_20041227.1120-CE26
CE40	DAVYZW_20041227.1120-CE27
CE41	DAVYZW_20041227.1120-CE28
CE42	DAVYZW_20041227.1120-CE29
CE43	DAVYZW_20041227.1120-CE30
CE1	DAVYZW_20041227.1120-CE31
CE44	DAVYZW_20041227.1120-CE32
CE45	DAVYZW_20041227.1120-CE33
CE46	DAVYZW_20041227.1120-CE34
CE47	DAVYZW_20041227.1120-CE35
CE48	DAVYZW_20041227.1120-CE36
CE49	DAVYZW_20041227.1120-CE37
CE50	DAVYZW_20041227.1120-CE38
CE51	DAVYZW_20041227.1120-CE39
CE52	DAVYZW_20041227.1120-CE40
CE53	DAVYZW_20041227.1120-CE41
CE54	DAVYZW_20041227.1120-CE42
CE55	DAVYZW_20041227.1120-CE43
CE56	DAVYZW_20041227.1120-CE44
CE57	DAVYZW_20041227.1120-CE45
CE58	DAVYZW_20041227.1120-CE46
CE59	DAVYZW_20041227.1120-CE47
CE60	DAVYZW_20041227.1120-CE48
CE61	DAVYZW_20041227.1120-CE49
CE62	DAVYZW_20041227.1120-CE50
CE63	DAVYZW_20041227.1120-CE51
CE64	DAVYZW_20041227.1120-CE52
CE65	DAVYZW_20041227.1120-CE53
CE66	DAVYZW_20041227.1120-CE54
CE67	DAVYZW_20041227.1120-CE55
CE68	DAVYZW_20041227.1120-CE56
CE69	DAVYZW_20041227.1120-CE57
CE70	DAVYZW_20041227.1120-CE58
CE2	DAVYZW_20041227.1120-CE59
CE3	DAVYZW_20041227.1120-CE60
CE4	DAVYZW_20041227.1120-CE61
CE5	DAVYZW_20041227.1120-CE62
CE6	DAVYZW_20041227.1120-CE63
CE7	DAVYZW_20041227.1120-CE64
CE8	DAVYZW_20041227.1120-CE65
CE9	DAVYZW_20041227.1120-CE66
CE10	DAVYZW_20041227.1120-CE67
E11	DAVYZW_20041227.1120-E1
E12	DAVYZW_20041227.1120-E2
E13	DAVYZW_20041227.1120-E3
E14	DAVYZW_20041227.1120-E4
E15	DAVYZW_20041227.1120-E5
E16	DAVYZW_20041227.1120-E6
E17	DAVYZW_20041227.1120-E7
E18	DAVYZW_20041227.1120-E8
E19	DAVYZW_20041227.1120-E9
E20	DAVYZW_20041227.1120-E10
E21	DAVYZW_20041227.1120-E11
E22	DAVYZW_20041227.1120-E12
E23	DAVYZW_20041227.1120-E13
E24	DAVYZW_20041227.1120-E14
E25	DAVYZW_20041227.1120-E15
E27	DAVYZW_20041227.1120-E16
E28	DAVYZW_20041227.1120-E17
E30	DAVYZW_20041227.1120-E18
E31	DAVYZW_20041227.1120-E19
E1	DAVYZW_20041227.1120-E20
E32	DAVYZW_20041227.1120-E21
E33	DAVYZW_20041227.1120-E22
E34	DAVYZW_20041227.1120-E23
E36	DAVYZW_20041227.1120-E24
E37	DAVYZW_20041227.1120-E25
E38	DAVYZW_20041227.1120-E26
E39	DAVYZW_20041227.1120-E27
E40	DAVYZW_20041227.1120-E28
E41	DAVYZW_20041227.1120-E29
E42	DAVYZW_20041227.1120-E30
E43	DAVYZW_20041227.1120-E31
E44	DAVYZW_20041227.1120-E32
E45	DAVYZW_20041227.1120-E33
E46	DAVYZW_20041227.1120-E34
E47	DAVYZW_20041227.1120-E35
E48	DAVYZW_20041227.1120-E36
E49	DAVYZW_20041227.1120-E37
E50	DAVYZW_20041227.1120-E38
E51	DAVYZW_20041227.1120-E39
E52	DAVYZW_20041227.1120-E40
E53	DAVYZW_20041227.1120-E41
