CE12	LIUYIFENG_20050112.1200-CE1
CE13	LIUYIFENG_20050112.1200-CE2
CE14	LIUYIFENG_20050112.1200-CE3
CE15	LIUYIFENG_20050112.1200-CE4
CE16	LIUYIFENG_20050112.1200-CE5
CE17	LIUYIFENG_20050112.1200-CE6
CE18	LIUYIFENG_20050112.1200-CE7
CE19	LIUYIFENG_20050112.1200-CE8
CE24	LIUYIFENG_20050112.1200-CE9
CE25	LIUYIFENG_20050112.1200-CE10
CE26	LIUYIFENG_20050112.1200-CE11
CE27	LIUYIFENG_20050112.1200-CE12
CE28	LIUYIFENG_20050112.1200-CE13
CE29	LIUYIFENG_20050112.1200-CE14
CE30	LIUYIFENG_20050112.1200-CE15
CE31	LIUYIFENG_20050112.1200-CE16
CE32	LIUYIFENG_20050112.1200-CE17
CE1	LIUYIFENG_20050112.1200-CE18
CE2	LIUYIFENG_20050112.1200-CE19
CE21	LIUYIFENG_20050112.1200-CE20
CE4	LIUYIFENG_20050112.1200-CE21
CE5	LIUYIFENG_20050112.1200-CE22
CE6	LIUYIFENG_20050112.1200-CE23
CE7	LIUYIFENG_20050112.1200-CE24
CE22	LIUYIFENG_20050112.1200-CE25
CE23	LIUYIFENG_20050112.1200-CE26
CE11	LIUYIFENG_20050112.1200-CE27
E12	LIUYIFENG_20050112.1200-E1
E13	LIUYIFENG_20050112.1200-E2
E14	LIUYIFENG_20050112.1200-E3
E15	LIUYIFENG_20050112.1200-E4
E16	LIUYIFENG_20050112.1200-E5
E17	LIUYIFENG_20050112.1200-E6
E18	LIUYIFENG_20050112.1200-E7
E19	LIUYIFENG_20050112.1200-E8
E24	LIUYIFENG_20050112.1200-E9
E25	LIUYIFENG_20050112.1200-E10
E26	LIUYIFENG_20050112.1200-E11
E27	LIUYIFENG_20050112.1200-E12
E28	LIUYIFENG_20050112.1200-E13
E29	LIUYIFENG_20050112.1200-E14
E30	LIUYIFENG_20050112.1200-E15
E31	LIUYIFENG_20050112.1200-E16
E32	LIUYIFENG_20050112.1200-E17
E33	LIUYIFENG_20050112.1200-E18
E1	LIUYIFENG_20050112.1200-E19
E2	LIUYIFENG_20050112.1200-E20
E21	LIUYIFENG_20050112.1200-E21
E4	LIUYIFENG_20050112.1200-E22
E5	LIUYIFENG_20050112.1200-E23
E6	LIUYIFENG_20050112.1200-E24
E7	LIUYIFENG_20050112.1200-E25
E22	LIUYIFENG_20050112.1200-E26
E23	LIUYIFENG_20050112.1200-E27
E11	LIUYIFENG_20050112.1200-E28
EM1	LIUYIFENG_20050112.1200-E19-1
EM14	LIUYIFENG_20050112.1200-E1-2
EM9	LIUYIFENG_20050112.1200-E1-3
EM20	LIUYIFENG_20050112.1200-E1-4
EM21	LIUYIFENG_20050112.1200-E1-5
EM10	LIUYIFENG_20050112.1200-E1-6
EM22	LIUYIFENG_20050112.1200-E20-7
EM23	LIUYIFENG_20050112.1200-E2-8
EM24	LIUYIFENG_20050112.1200-E3-9
EM25	LIUYIFENG_20050112.1200-E20-10
EM26	LIUYIFENG_20050112.1200-E2-11
EM27	LIUYIFENG_20050112.1200-E19-12
EM28	LIUYIFENG_20050112.1200-E4-13
EM29	LIUYIFENG_20050112.1200-E3-14
EM30	LIUYIFENG_20050112.1200-E1-15
EM31	LIUYIFENG_20050112.1200-E1-16
EM32	LIUYIFENG_20050112.1200-E1-17
EM33	LIUYIFENG_20050112.1200-E5-18
EM34	LIUYIFENG_20050112.1200-E6-19
EM35	LIUYIFENG_20050112.1200-E7-20
EM36	LIUYIFENG_20050112.1200-E8-21
EM43	LIUYIFENG_20050112.1200-E10-22
EM44	LIUYIFENG_20050112.1200-E11-23
EM45	LIUYIFENG_20050112.1200-E12-24
EM46	LIUYIFENG_20050112.1200-E13-25
EM47	LIUYIFENG_20050112.1200-E1-26
EM48	LIUYIFENG_20050112.1200-E1-27
EM12	LIUYIFENG_20050112.1200-E1-28
EM49	LIUYIFENG_20050112.1200-E14-29
EM50	LIUYIFENG_20050112.1200-E23-30
EM51	LIUYIFENG_20050112.1200-E1-31
EM52	LIUYIFENG_20050112.1200-E1-32
EM53	LIUYIFENG_20050112.1200-E3-33
EM54	LIUYIFENG_20050112.1200-E1-34
EM55	LIUYIFENG_20050112.1200-E2-35
EM56	LIUYIFENG_20050112.1200-E15-36
EM57	LIUYIFENG_20050112.1200-E16-37
EM58	LIUYIFENG_20050112.1200-E23-38
EM59	LIUYIFENG_20050112.1200-E17-39
EM60	LIUYIFENG_20050112.1200-E20-40
EM61	LIUYIFENG_20050112.1200-E18-41
EM62	LIUYIFENG_20050112.1200-E1-42
EM63	LIUYIFENG_20050112.1200-E20-43
EM64	LIUYIFENG_20050112.1200-E20-44
EM65	LIUYIFENG_20050112.1200-E1-45
EM66	LIUYIFENG_20050112.1200-E20-46
EM67	LIUYIFENG_20050112.1200-E20-47
EM68	LIUYIFENG_20050112.1200-E1-48
EM69	LIUYIFENG_20050112.1200-E19-49
