CE12	LIUYIFENG_20050129.0957-CE1
CE13	LIUYIFENG_20050129.0957-CE2
CE14	LIUYIFENG_20050129.0957-CE3
CE15	LIUYIFENG_20050129.0957-CE4
CE16	LIUYIFENG_20050129.0957-CE5
CE17	LIUYIFENG_20050129.0957-CE6
CE18	LIUYIFENG_20050129.0957-CE7
CE19	LIUYIFENG_20050129.0957-CE8
CE20	LIUYIFENG_20050129.0957-CE9
CE21	LIUYIFENG_20050129.0957-CE10
CE22	LIUYIFENG_20050129.0957-CE11
CE23	LIUYIFENG_20050129.0957-CE12
CE24	LIUYIFENG_20050129.0957-CE13
CE25	LIUYIFENG_20050129.0957-CE14
CE26	LIUYIFENG_20050129.0957-CE15
CE27	LIUYIFENG_20050129.0957-CE16
CE28	LIUYIFENG_20050129.0957-CE17
CE29	LIUYIFENG_20050129.0957-CE18
CE1	LIUYIFENG_20050129.0957-CE19
CE2	LIUYIFENG_20050129.0957-CE20
CE3	LIUYIFENG_20050129.0957-CE21
CE4	LIUYIFENG_20050129.0957-CE22
CE5	LIUYIFENG_20050129.0957-CE23
CE6	LIUYIFENG_20050129.0957-CE24
CE7	LIUYIFENG_20050129.0957-CE25
CE8	LIUYIFENG_20050129.0957-CE26
CE9	LIUYIFENG_20050129.0957-CE27
CE10	LIUYIFENG_20050129.0957-CE28
CE11	LIUYIFENG_20050129.0957-CE29
E12	LIUYIFENG_20050129.0957-E1
E13	LIUYIFENG_20050129.0957-E2
E14	LIUYIFENG_20050129.0957-E3
E15	LIUYIFENG_20050129.0957-E4
E16	LIUYIFENG_20050129.0957-E5
E17	LIUYIFENG_20050129.0957-E6
E18	LIUYIFENG_20050129.0957-E7
E19	LIUYIFENG_20050129.0957-E8
E20	LIUYIFENG_20050129.0957-E9
E21	LIUYIFENG_20050129.0957-E10
E22	LIUYIFENG_20050129.0957-E11
E23	LIUYIFENG_20050129.0957-E12
E24	LIUYIFENG_20050129.0957-E13
E25	LIUYIFENG_20050129.0957-E14
E26	LIUYIFENG_20050129.0957-E15
E27	LIUYIFENG_20050129.0957-E16
E28	LIUYIFENG_20050129.0957-E17
E29	LIUYIFENG_20050129.0957-E18
E30	LIUYIFENG_20050129.0957-E19
E31	LIUYIFENG_20050129.0957-E20
E1	LIUYIFENG_20050129.0957-E21
E2	LIUYIFENG_20050129.0957-E22
E3	LIUYIFENG_20050129.0957-E23
E4	LIUYIFENG_20050129.0957-E24
E5	LIUYIFENG_20050129.0957-E25
E6	LIUYIFENG_20050129.0957-E26
E7	LIUYIFENG_20050129.0957-E27
E8	LIUYIFENG_20050129.0957-E28
E9	LIUYIFENG_20050129.0957-E29
E10	LIUYIFENG_20050129.0957-E30
E11	LIUYIFENG_20050129.0957-E31
EM18	LIUYIFENG_20050129.0957-E30-1
EM19	LIUYIFENG_20050129.0957-E2-2
EM20	LIUYIFENG_20050129.0957-E28-3
EM21	LIUYIFENG_20050129.0957-E22-4
EM22	LIUYIFENG_20050129.0957-E23-5
EM23	LIUYIFENG_20050129.0957-E28-6
EM24	LIUYIFENG_20050129.0957-E22-7
EM25	LIUYIFENG_20050129.0957-E3-8
EM26	LIUYIFENG_20050129.0957-E4-9
EM27	LIUYIFENG_20050129.0957-E3-10
EM28	LIUYIFENG_20050129.0957-E5-11
EM29	LIUYIFENG_20050129.0957-E6-12
EM30	LIUYIFENG_20050129.0957-E3-13
EM31	LIUYIFENG_20050129.0957-E22-14
EM32	LIUYIFENG_20050129.0957-E23-15
EM33	LIUYIFENG_20050129.0957-E28-16
EM34	LIUYIFENG_20050129.0957-E3-17
EM35	LIUYIFENG_20050129.0957-E22-18
EM36	LIUYIFENG_20050129.0957-E23-19
EM37	LIUYIFENG_20050129.0957-E28-20
EM38	LIUYIFENG_20050129.0957-E27-21
EM39	LIUYIFENG_20050129.0957-E22-22
EM40	LIUYIFENG_20050129.0957-E22-23
EM41	LIUYIFENG_20050129.0957-E3-24
EM42	LIUYIFENG_20050129.0957-E22-25
EM43	LIUYIFENG_20050129.0957-E22-26
EM44	LIUYIFENG_20050129.0957-E23-27
EM45	LIUYIFENG_20050129.0957-E28-28
EM46	LIUYIFENG_20050129.0957-E7-29
EM47	LIUYIFENG_20050129.0957-E8-30
EM49	LIUYIFENG_20050129.0957-E8-31
EM50	LIUYIFENG_20050129.0957-E9-32
EM51	LIUYIFENG_20050129.0957-E8-33
EM52	LIUYIFENG_20050129.0957-E22-34
EM53	LIUYIFENG_20050129.0957-E10-35
EM54	LIUYIFENG_20050129.0957-E21-36
EM55	LIUYIFENG_20050129.0957-E22-37
EM56	LIUYIFENG_20050129.0957-E27-38
EM57	LIUYIFENG_20050129.0957-E23-39
EM58	LIUYIFENG_20050129.0957-E28-40
EM59	LIUYIFENG_20050129.0957-E29-41
EM60	LIUYIFENG_20050129.0957-E30-42
EM61	LIUYIFENG_20050129.0957-E29-43
EM62	LIUYIFENG_20050129.0957-E30-44
EM63	LIUYIFENG_20050129.0957-E22-45
EM64	LIUYIFENG_20050129.0957-E23-46
EM65	LIUYIFENG_20050129.0957-E28-47
EM66	LIUYIFENG_20050129.0957-E1-48
EM67	LIUYIFENG_20050129.0957-E30-49
EM68	LIUYIFENG_20050129.0957-E2-50
EM69	LIUYIFENG_20050129.0957-E28-51
EM70	LIUYIFENG_20050129.0957-E31-52
EM71	LIUYIFENG_20050129.0957-E11-53
EM72	LIUYIFENG_20050129.0957-E30-54
EM73	LIUYIFENG_20050129.0957-E12-55
EM74	LIUYIFENG_20050129.0957-E11-56
EM75	LIUYIFENG_20050129.0957-E27-57
EM76	LIUYIFENG_20050129.0957-E2-58
EM77	LIUYIFENG_20050129.0957-E28-59
EM78	LIUYIFENG_20050129.0957-E13-60
EM79	LIUYIFENG_20050129.0957-E11-61
EM80	LIUYIFENG_20050129.0957-E30-62
EM81	LIUYIFENG_20050129.0957-E12-63
EM82	LIUYIFENG_20050129.0957-E14-64
EM83	LIUYIFENG_20050129.0957-E15-65
EM84	LIUYIFENG_20050129.0957-E1-66
EM85	LIUYIFENG_20050129.0957-E30-67
EM86	LIUYIFENG_20050129.0957-E2-68
EM87	LIUYIFENG_20050129.0957-E28-69
EM88	LIUYIFENG_20050129.0957-E16-70
EM89	LIUYIFENG_20050129.0957-E17-71
EM90	LIUYIFENG_20050129.0957-E18-72
EM91	LIUYIFENG_20050129.0957-E12-73
EM92	LIUYIFENG_20050129.0957-E19-74
EM93	LIUYIFENG_20050129.0957-E19-75
EM94	LIUYIFENG_20050129.0957-E20-76
EM1	LIUYIFENG_20050129.0957-E21-77
EM2	LIUYIFENG_20050129.0957-E22-78
EM3	LIUYIFENG_20050129.0957-E23-79
EM4	LIUYIFENG_20050129.0957-E24-80
EM5	LIUYIFENG_20050129.0957-E25-81
EM6	LIUYIFENG_20050129.0957-E22-82
EM7	LIUYIFENG_20050129.0957-E23-83
EM8	LIUYIFENG_20050129.0957-E26-84
EM9	LIUYIFENG_20050129.0957-E21-85
EM10	LIUYIFENG_20050129.0957-E22-86
EM11	LIUYIFENG_20050129.0957-E27-87
EM12	LIUYIFENG_20050129.0957-E23-88
EM13	LIUYIFENG_20050129.0957-E28-89
EM14	LIUYIFENG_20050129.0957-E29-90
EM15	LIUYIFENG_20050129.0957-E30-91
EM16	LIUYIFENG_20050129.0957-E31-92
EM17	LIUYIFENG_20050129.0957-E1-93
R1	LIUYIFENG_20050129.0957-R1
R2	LIUYIFENG_20050129.0957-R2
R3	LIUYIFENG_20050129.0957-R3
R4	LIUYIFENG_20050129.0957-R4
R5	LIUYIFENG_20050129.0957-R5
R6	LIUYIFENG_20050129.0957-R6
R10	LIUYIFENG_20050129.0957-R7
R11	LIUYIFENG_20050129.0957-R8
R12	LIUYIFENG_20050129.0957-R9
R13	LIUYIFENG_20050129.0957-R10
R14	LIUYIFENG_20050129.0957-R11
R15	LIUYIFENG_20050129.0957-R12
R16	LIUYIFENG_20050129.0957-R13
R17	LIUYIFENG_20050129.0957-R14
R18	LIUYIFENG_20050129.0957-R15
R19	LIUYIFENG_20050129.0957-R16
R20	LIUYIFENG_20050129.0957-R17
R25	LIUYIFENG_20050129.0957-R18
R26	LIUYIFENG_20050129.0957-R19
R27	LIUYIFENG_20050129.0957-R20
R28	LIUYIFENG_20050129.0957-R21
R31	LIUYIFENG_20050129.0957-R22
RM1	LIUYIFENG_20050129.0957-R1-1
RM2	LIUYIFENG_20050129.0957-R1-2
RM3	LIUYIFENG_20050129.0957-R3-1
RM4	LIUYIFENG_20050129.0957-R4-1
RM5	LIUYIFENG_20050129.0957-R5-1
RM6	LIUYIFENG_20050129.0957-R6-1
RM10	LIUYIFENG_20050129.0957-R1-3
RM11	LIUYIFENG_20050129.0957-R8-1
RM12	LIUYIFENG_20050129.0957-R9-1
RM13	LIUYIFENG_20050129.0957-R10-1
RM14	LIUYIFENG_20050129.0957-R11-1
RM15	LIUYIFENG_20050129.0957-R1-4
RM16	LIUYIFENG_20050129.0957-R1-5
RM17	LIUYIFENG_20050129.0957-R1-6
RM18	LIUYIFENG_20050129.0957-R15-1
RM19	LIUYIFENG_20050129.0957-R16-1
RM20	LIUYIFENG_20050129.0957-R4-2
RM25	LIUYIFENG_20050129.0957-R1-7
RM26	LIUYIFENG_20050129.0957-R5-2
RM27	LIUYIFENG_20050129.0957-R6-2
RM28	LIUYIFENG_20050129.0957-R21-1
RM31	LIUYIFENG_20050129.0957-R22-1
V1	LIUYIFENG_20050129.0957-EV1
VM1	LIUYIFENG_20050129.0957-EV1-1
Q1	LIUYIFENG_20050129.0957-T1
Q2	LIUYIFENG_20050129.0957-T2
Q3	LIUYIFENG_20050129.0957-T3
Q4	LIUYIFENG_20050129.0957-T4
Q5	LIUYIFENG_20050129.0957-T5
Q6	LIUYIFENG_20050129.0957-T6
Q7	LIUYIFENG_20050129.0957-T7
Q8	LIUYIFENG_20050129.0957-T8
Q9	LIUYIFENG_20050129.0957-V1
Q10	LIUYIFENG_20050129.0957-V2
Q11	LIUYIFENG_20050129.0957-T9
Q12	LIUYIFENG_20050129.0957-V3
QM9	LIUYIFENG_20050129.0957-V1-1
QM10	LIUYIFENG_20050129.0957-V2-1
QM12	LIUYIFENG_20050129.0957-V3-1
