CE16	DAVYZW_20050114.1034-CE1
CE19	DAVYZW_20050114.1034-CE2
CE20	DAVYZW_20050114.1034-CE3
CE21	DAVYZW_20050114.1034-CE4
CE22	DAVYZW_20050114.1034-CE5
CE23	DAVYZW_20050114.1034-CE6
CE24	DAVYZW_20050114.1034-CE7
CE25	DAVYZW_20050114.1034-CE8
CE26	DAVYZW_20050114.1034-CE9
CE27	DAVYZW_20050114.1034-CE10
CE28	DAVYZW_20050114.1034-CE11
CE29	DAVYZW_20050114.1034-CE12
CE30	DAVYZW_20050114.1034-CE13
CE31	DAVYZW_20050114.1034-CE14
CE32	DAVYZW_20050114.1034-CE15
CE33	DAVYZW_20050114.1034-CE16
CE34	DAVYZW_20050114.1034-CE17
CE35	DAVYZW_20050114.1034-CE18
CE36	DAVYZW_20050114.1034-CE19
CE37	DAVYZW_20050114.1034-CE20
CE38	DAVYZW_20050114.1034-CE21
CE40	DAVYZW_20050114.1034-CE22
CE1	DAVYZW_20050114.1034-CE23
CE2	DAVYZW_20050114.1034-CE24
CE3	DAVYZW_20050114.1034-CE25
CE4	DAVYZW_20050114.1034-CE26
CE5	DAVYZW_20050114.1034-CE27
CE6	DAVYZW_20050114.1034-CE28
CE7	DAVYZW_20050114.1034-CE29
CE8	DAVYZW_20050114.1034-CE30
CE9	DAVYZW_20050114.1034-CE31
CE10	DAVYZW_20050114.1034-CE32
CE11	DAVYZW_20050114.1034-CE33
CE12	DAVYZW_20050114.1034-CE34
E16	DAVYZW_20050114.1034-E1
E19	DAVYZW_20050114.1034-E2
E20	DAVYZW_20050114.1034-E3
E21	DAVYZW_20050114.1034-E4
E22	DAVYZW_20050114.1034-E5
E23	DAVYZW_20050114.1034-E6
E24	DAVYZW_20050114.1034-E7
E25	DAVYZW_20050114.1034-E8
E26	DAVYZW_20050114.1034-E9
E27	DAVYZW_20050114.1034-E10
E28	DAVYZW_20050114.1034-E11
E29	DAVYZW_20050114.1034-E12
E30	DAVYZW_20050114.1034-E13
E31	DAVYZW_20050114.1034-E14
E32	DAVYZW_20050114.1034-E15
E33	DAVYZW_20050114.1034-E16
E34	DAVYZW_20050114.1034-E17
E35	DAVYZW_20050114.1034-E18
E36	DAVYZW_20050114.1034-E19
E37	DAVYZW_20050114.1034-E20
E38	DAVYZW_20050114.1034-E21
E39	DAVYZW_20050114.1034-E22
E1	DAVYZW_20050114.1034-E23
E41	DAVYZW_20050114.1034-E24
E2	DAVYZW_20050114.1034-E25
E3	DAVYZW_20050114.1034-E26
E4	DAVYZW_20050114.1034-E27
E5	DAVYZW_20050114.1034-E28
E6	DAVYZW_20050114.1034-E29
E7	DAVYZW_20050114.1034-E30
E8	DAVYZW_20050114.1034-E31
E9	DAVYZW_20050114.1034-E32
E10	DAVYZW_20050114.1034-E33
E11	DAVYZW_20050114.1034-E34
E12	DAVYZW_20050114.1034-E35
EM1	DAVYZW_20050114.1034-E23-1
EM20	DAVYZW_20050114.1034-E1-2
EM23	DAVYZW_20050114.1034-E2-3
EM24	DAVYZW_20050114.1034-E3-4
EM25	DAVYZW_20050114.1034-E4-5
EM26	DAVYZW_20050114.1034-E5-6
EM27	DAVYZW_20050114.1034-E6-7
EM28	DAVYZW_20050114.1034-E31-8
EM29	DAVYZW_20050114.1034-E7-9
EM30	DAVYZW_20050114.1034-E8-10
EM31	DAVYZW_20050114.1034-E9-11
EM32	DAVYZW_20050114.1034-E10-12
EM33	DAVYZW_20050114.1034-E5-13
EM34	DAVYZW_20050114.1034-E11-14
EM35	DAVYZW_20050114.1034-E12-15
EM36	DAVYZW_20050114.1034-E11-16
EM37	DAVYZW_20050114.1034-E13-17
EM38	DAVYZW_20050114.1034-E14-18
EM39	DAVYZW_20050114.1034-E15-19
EM40	DAVYZW_20050114.1034-E16-20
EM42	DAVYZW_20050114.1034-E32-21
EM43	DAVYZW_20050114.1034-E16-22
EM44	DAVYZW_20050114.1034-E29-23
EM45	DAVYZW_20050114.1034-E17-24
