CE12	DAVYZW_20041230.1709-CE1
CE13	DAVYZW_20041230.1709-CE2
CE14	DAVYZW_20041230.1709-CE3
CE15	DAVYZW_20041230.1709-CE4
CE16	DAVYZW_20041230.1709-CE5
CE17	DAVYZW_20041230.1709-CE6
CE18	DAVYZW_20041230.1709-CE7
CE19	DAVYZW_20041230.1709-CE8
CE1	DAVYZW_20041230.1709-CE9
CE2	DAVYZW_20041230.1709-CE10
CE3	DAVYZW_20041230.1709-CE11
CE4	DAVYZW_20041230.1709-CE12
CE5	DAVYZW_20041230.1709-CE13
CE6	DAVYZW_20041230.1709-CE14
CE7	DAVYZW_20041230.1709-CE15
CE8	DAVYZW_20041230.1709-CE16
CE9	DAVYZW_20041230.1709-CE17
CE10	DAVYZW_20041230.1709-CE18
CE11	DAVYZW_20041230.1709-CE19
E12	DAVYZW_20041230.1709-E1
E13	DAVYZW_20041230.1709-E2
E14	DAVYZW_20041230.1709-E3
E15	DAVYZW_20041230.1709-E4
E16	DAVYZW_20041230.1709-E5
E17	DAVYZW_20041230.1709-E6
E18	DAVYZW_20041230.1709-E7
E19	DAVYZW_20041230.1709-E8
E20	DAVYZW_20041230.1709-E9
E1	DAVYZW_20041230.1709-E10
E2	DAVYZW_20041230.1709-E11
E3	DAVYZW_20041230.1709-E12
E4	DAVYZW_20041230.1709-E13
E5	DAVYZW_20041230.1709-E14
E6	DAVYZW_20041230.1709-E15
E7	DAVYZW_20041230.1709-E16
E8	DAVYZW_20041230.1709-E17
E9	DAVYZW_20041230.1709-E18
E10	DAVYZW_20041230.1709-E19
E11	DAVYZW_20041230.1709-E20
EM1	DAVYZW_20041230.1709-E10-1
EM20	DAVYZW_20041230.1709-E1-2
EM21	DAVYZW_20041230.1709-E1-3
EM22	DAVYZW_20041230.1709-E2-4
EM23	DAVYZW_20041230.1709-E2-5
EM24	DAVYZW_20041230.1709-E3-6
EM25	DAVYZW_20041230.1709-E10-7
EM26	DAVYZW_20041230.1709-E10-8
EM27	DAVYZW_20041230.1709-E10-9
EM28	DAVYZW_20041230.1709-E4-10
EM29	DAVYZW_20041230.1709-E5-11
EM30	DAVYZW_20041230.1709-E6-12
EM31	DAVYZW_20041230.1709-E7-13
EM32	DAVYZW_20041230.1709-E7-14
EM33	DAVYZW_20041230.1709-E8-15
EM34	DAVYZW_20041230.1709-E9-16
EM2	DAVYZW_20041230.1709-E10-17
EM3	DAVYZW_20041230.1709-E11-18
EM4	DAVYZW_20041230.1709-E12-19
EM5	DAVYZW_20041230.1709-E13-20
EM6	DAVYZW_20041230.1709-E14-21
EM7	DAVYZW_20041230.1709-E12-22
EM8	DAVYZW_20041230.1709-E15-23
EM9	DAVYZW_20041230.1709-E16-24
EM10	DAVYZW_20041230.1709-E12-25
EM11	DAVYZW_20041230.1709-E14-26
EM12	DAVYZW_20041230.1709-E14-27
EM13	DAVYZW_20041230.1709-E17-28
EM14	DAVYZW_20041230.1709-E12-29
EM15	DAVYZW_20041230.1709-E18-30
EM16	DAVYZW_20041230.1709-E19-31
EM17	DAVYZW_20041230.1709-E19-32
EM18	DAVYZW_20041230.1709-E20-33
EM19	DAVYZW_20041230.1709-E19-34
R1	DAVYZW_20041230.1709-R1
R2	DAVYZW_20041230.1709-R2
R3	DAVYZW_20041230.1709-R3
RM1	DAVYZW_20041230.1709-R1-1
RM2	DAVYZW_20041230.1709-R2-1
RM3	DAVYZW_20041230.1709-R3-1
V1	DAVYZW_20041230.1709-EV1
V2	DAVYZW_20041230.1709-EV2
V3	DAVYZW_20041230.1709-EV3
VM1	DAVYZW_20041230.1709-EV1-1
VM2	DAVYZW_20041230.1709-EV2-1
VM3	DAVYZW_20041230.1709-EV3-1
Q1	DAVYZW_20041230.1709-T1
Q2	DAVYZW_20041230.1709-T2
Q3	DAVYZW_20041230.1709-T3
Q4	DAVYZW_20041230.1709-T4
Q5	DAVYZW_20041230.1709-T5
Q6	DAVYZW_20041230.1709-T6
Q7	DAVYZW_20041230.1709-T7
Q8	DAVYZW_20041230.1709-T8
Q9	DAVYZW_20041230.1709-V1
Q10	DAVYZW_20041230.1709-V2
Q11	DAVYZW_20041230.1709-V3
Q12	DAVYZW_20041230.1709-T9
Q13	DAVYZW_20041230.1709-V4
Q14	DAVYZW_20041230.1709-T10
Q15	DAVYZW_20041230.1709-T11
Q16	DAVYZW_20041230.1709-T12
QM9	DAVYZW_20041230.1709-V1-1
QM10	DAVYZW_20041230.1709-V2-1
QM11	DAVYZW_20041230.1709-V3-1
QM13	DAVYZW_20041230.1709-V4-1
