CE9	LIUYIFENG_20050126.0625-CE1
CE10	LIUYIFENG_20050126.0625-CE2
CE11	LIUYIFENG_20050126.0625-CE3
CE12	LIUYIFENG_20050126.0625-CE4
CE13	LIUYIFENG_20050126.0625-CE5
CE14	LIUYIFENG_20050126.0625-CE6
CE15	LIUYIFENG_20050126.0625-CE7
CE16	LIUYIFENG_20050126.0625-CE8
CE17	LIUYIFENG_20050126.0625-CE9
CE19	LIUYIFENG_20050126.0625-CE10
CE20	LIUYIFENG_20050126.0625-CE11
CE22	LIUYIFENG_20050126.0625-CE12
CE23	LIUYIFENG_20050126.0625-CE13
CE1	LIUYIFENG_20050126.0625-CE14
CE24	LIUYIFENG_20050126.0625-CE15
CE25	LIUYIFENG_20050126.0625-CE16
CE2	LIUYIFENG_20050126.0625-CE17
CE3	LIUYIFENG_20050126.0625-CE18
CE4	LIUYIFENG_20050126.0625-CE19
CE5	LIUYIFENG_20050126.0625-CE20
CE6	LIUYIFENG_20050126.0625-CE21
CE7	LIUYIFENG_20050126.0625-CE22
CE8	LIUYIFENG_20050126.0625-CE23
E11	LIUYIFENG_20050126.0625-E1
E12	LIUYIFENG_20050126.0625-E2
E13	LIUYIFENG_20050126.0625-E3
E14	LIUYIFENG_20050126.0625-E4
E15	LIUYIFENG_20050126.0625-E5
E16	LIUYIFENG_20050126.0625-E6
E17	LIUYIFENG_20050126.0625-E7
E18	LIUYIFENG_20050126.0625-E8
E19	LIUYIFENG_20050126.0625-E9
E20	LIUYIFENG_20050126.0625-E10
E21	LIUYIFENG_20050126.0625-E11
E22	LIUYIFENG_20050126.0625-E12
E23	LIUYIFENG_20050126.0625-E13
E24	LIUYIFENG_20050126.0625-E14
E26	LIUYIFENG_20050126.0625-E15
E27	LIUYIFENG_20050126.0625-E16
E1	LIUYIFENG_20050126.0625-E17
E28	LIUYIFENG_20050126.0625-E18
E30	LIUYIFENG_20050126.0625-E19
E31	LIUYIFENG_20050126.0625-E20
E32	LIUYIFENG_20050126.0625-E21
E33	LIUYIFENG_20050126.0625-E22
E34	LIUYIFENG_20050126.0625-E23
E2	LIUYIFENG_20050126.0625-E24
E3	LIUYIFENG_20050126.0625-E25
E4	LIUYIFENG_20050126.0625-E26
E5	LIUYIFENG_20050126.0625-E27
E6	LIUYIFENG_20050126.0625-E28
E7	LIUYIFENG_20050126.0625-E29
E8	LIUYIFENG_20050126.0625-E30
EM1	LIUYIFENG_20050126.0625-E17-1
EM25	LIUYIFENG_20050126.0625-E1-2
EM26	LIUYIFENG_20050126.0625-E2-3
EM27	LIUYIFENG_20050126.0625-E24-4
EM28	LIUYIFENG_20050126.0625-E3-5
EM29	LIUYIFENG_20050126.0625-E27-6
EM30	LIUYIFENG_20050126.0625-E17-7
EM31	LIUYIFENG_20050126.0625-E29-8
EM32	LIUYIFENG_20050126.0625-E24-9
EM33	LIUYIFENG_20050126.0625-E4-10
EM34	LIUYIFENG_20050126.0625-E5-11
EM36	LIUYIFENG_20050126.0625-E24-12
EM37	LIUYIFENG_20050126.0625-E6-13
EM7	LIUYIFENG_20050126.0625-E7-14
EM38	LIUYIFENG_20050126.0625-E17-15
EM39	LIUYIFENG_20050126.0625-E17-16
EM40	LIUYIFENG_20050126.0625-E8-17
EM41	LIUYIFENG_20050126.0625-E24-18
EM42	LIUYIFENG_20050126.0625-E17-19
EM43	LIUYIFENG_20050126.0625-E9-20
EM44	LIUYIFENG_20050126.0625-E26-21
EM45	LIUYIFENG_20050126.0625-E17-22
EM46	LIUYIFENG_20050126.0625-E27-23
EM47	LIUYIFENG_20050126.0625-E24-24
EM48	LIUYIFENG_20050126.0625-E10-25
EM49	LIUYIFENG_20050126.0625-E24-26
EM50	LIUYIFENG_20050126.0625-E24-27
EM51	LIUYIFENG_20050126.0625-E11-28
EM52	LIUYIFENG_20050126.0625-E24-29
EM53	LIUYIFENG_20050126.0625-E12-30
EM54	LIUYIFENG_20050126.0625-E13-31
EM55	LIUYIFENG_20050126.0625-E14-32
EM56	LIUYIFENG_20050126.0625-E17-33
EM58	LIUYIFENG_20050126.0625-E24-34
EM60	LIUYIFENG_20050126.0625-E15-35
EM63	LIUYIFENG_20050126.0625-E17-36
EM64	LIUYIFENG_20050126.0625-E17-37
