CE10	DAVYZW_20050110.1403-CE1
CE11	DAVYZW_20050110.1403-CE2
CE12	DAVYZW_20050110.1403-CE3
CE13	DAVYZW_20050110.1403-CE4
CE14	DAVYZW_20050110.1403-CE5
CE15	DAVYZW_20050110.1403-CE6
CE16	DAVYZW_20050110.1403-CE7
CE17	DAVYZW_20050110.1403-CE8
CE18	DAVYZW_20050110.1403-CE9
CE19	DAVYZW_20050110.1403-CE10
CE20	DAVYZW_20050110.1403-CE11
CE21	DAVYZW_20050110.1403-CE12
CE22	DAVYZW_20050110.1403-CE13
CE23	DAVYZW_20050110.1403-CE14
CE24	DAVYZW_20050110.1403-CE15
CE25	DAVYZW_20050110.1403-CE16
CE26	DAVYZW_20050110.1403-CE17
CE27	DAVYZW_20050110.1403-CE18
CE28	DAVYZW_20050110.1403-CE19
CE29	DAVYZW_20050110.1403-CE20
CE30	DAVYZW_20050110.1403-CE21
CE31	DAVYZW_20050110.1403-CE22
CE32	DAVYZW_20050110.1403-CE23
CE1	DAVYZW_20050110.1403-CE24
CE2	DAVYZW_20050110.1403-CE25
CE3	DAVYZW_20050110.1403-CE26
CE4	DAVYZW_20050110.1403-CE27
CE5	DAVYZW_20050110.1403-CE28
CE7	DAVYZW_20050110.1403-CE29
CE8	DAVYZW_20050110.1403-CE30
CE9	DAVYZW_20050110.1403-CE31
E11	DAVYZW_20050110.1403-E1
E12	DAVYZW_20050110.1403-E2
E13	DAVYZW_20050110.1403-E3
E14	DAVYZW_20050110.1403-E4
E15	DAVYZW_20050110.1403-E5
E16	DAVYZW_20050110.1403-E6
E17	DAVYZW_20050110.1403-E7
E18	DAVYZW_20050110.1403-E8
E19	DAVYZW_20050110.1403-E9
E20	DAVYZW_20050110.1403-E10
E21	DAVYZW_20050110.1403-E11
E22	DAVYZW_20050110.1403-E12
E23	DAVYZW_20050110.1403-E13
E24	DAVYZW_20050110.1403-E14
E25	DAVYZW_20050110.1403-E15
E26	DAVYZW_20050110.1403-E16
E27	DAVYZW_20050110.1403-E17
E28	DAVYZW_20050110.1403-E18
E29	DAVYZW_20050110.1403-E19
E1	DAVYZW_20050110.1403-E20
E30	DAVYZW_20050110.1403-E21
E31	DAVYZW_20050110.1403-E22
E32	DAVYZW_20050110.1403-E23
E33	DAVYZW_20050110.1403-E24
E34	DAVYZW_20050110.1403-E25
E35	DAVYZW_20050110.1403-E26
E2	DAVYZW_20050110.1403-E27
E3	DAVYZW_20050110.1403-E28
E4	DAVYZW_20050110.1403-E29
E5	DAVYZW_20050110.1403-E30
E6	DAVYZW_20050110.1403-E31
E8	DAVYZW_20050110.1403-E32
E9	DAVYZW_20050110.1403-E33
E10	DAVYZW_20050110.1403-E34
EM1	DAVYZW_20050110.1403-E20-1
EM22	DAVYZW_20050110.1403-E1-2
EM23	DAVYZW_20050110.1403-E27-3
EM24	DAVYZW_20050110.1403-E2-4
EM25	DAVYZW_20050110.1403-E3-5
EM26	DAVYZW_20050110.1403-E3-6
EM27	DAVYZW_20050110.1403-E4-7
EM28	DAVYZW_20050110.1403-E5-8
EM29	DAVYZW_20050110.1403-E5-9
EM30	DAVYZW_20050110.1403-E6-10
EM31	DAVYZW_20050110.1403-E1-11
EM32	DAVYZW_20050110.1403-E7-12
EM33	DAVYZW_20050110.1403-E7-13
EM34	DAVYZW_20050110.1403-E8-14
EM35	DAVYZW_20050110.1403-E1-15
EM36	DAVYZW_20050110.1403-E9-16
EM37	DAVYZW_20050110.1403-E10-17
EM38	DAVYZW_20050110.1403-E5-18
EM39	DAVYZW_20050110.1403-E11-19
EM40	DAVYZW_20050110.1403-E12-20
