CE11	LIUYIFENG_20050128.0853-CE1
CE12	LIUYIFENG_20050128.0853-CE2
CE13	LIUYIFENG_20050128.0853-CE3
CE14	LIUYIFENG_20050128.0853-CE4
CE15	LIUYIFENG_20050128.0853-CE5
CE16	LIUYIFENG_20050128.0853-CE6
CE17	LIUYIFENG_20050128.0853-CE7
CE18	LIUYIFENG_20050128.0853-CE8
CE19	LIUYIFENG_20050128.0853-CE9
CE20	LIUYIFENG_20050128.0853-CE10
CE21	LIUYIFENG_20050128.0853-CE11
CE22	LIUYIFENG_20050128.0853-CE12
CE23	LIUYIFENG_20050128.0853-CE13
CE24	LIUYIFENG_20050128.0853-CE14
CE25	LIUYIFENG_20050128.0853-CE15
CE26	LIUYIFENG_20050128.0853-CE16
CE1	LIUYIFENG_20050128.0853-CE17
CE27	LIUYIFENG_20050128.0853-CE18
CE2	LIUYIFENG_20050128.0853-CE19
CE3	LIUYIFENG_20050128.0853-CE20
CE4	LIUYIFENG_20050128.0853-CE21
CE5	LIUYIFENG_20050128.0853-CE22
CE6	LIUYIFENG_20050128.0853-CE23
CE7	LIUYIFENG_20050128.0853-CE24
CE8	LIUYIFENG_20050128.0853-CE25
CE9	LIUYIFENG_20050128.0853-CE26
CE10	LIUYIFENG_20050128.0853-CE27
E13	LIUYIFENG_20050128.0853-E1
E14	LIUYIFENG_20050128.0853-E2
E15	LIUYIFENG_20050128.0853-E3
E16	LIUYIFENG_20050128.0853-E4
E17	LIUYIFENG_20050128.0853-E5
E18	LIUYIFENG_20050128.0853-E6
E19	LIUYIFENG_20050128.0853-E7
E20	LIUYIFENG_20050128.0853-E8
E21	LIUYIFENG_20050128.0853-E9
E22	LIUYIFENG_20050128.0853-E10
E1	LIUYIFENG_20050128.0853-E11
E23	LIUYIFENG_20050128.0853-E12
E24	LIUYIFENG_20050128.0853-E13
E25	LIUYIFENG_20050128.0853-E14
E26	LIUYIFENG_20050128.0853-E15
E27	LIUYIFENG_20050128.0853-E16
E28	LIUYIFENG_20050128.0853-E17
E29	LIUYIFENG_20050128.0853-E18
E2	LIUYIFENG_20050128.0853-E19
E3	LIUYIFENG_20050128.0853-E20
E4	LIUYIFENG_20050128.0853-E21
E5	LIUYIFENG_20050128.0853-E22
E6	LIUYIFENG_20050128.0853-E23
E7	LIUYIFENG_20050128.0853-E24
E8	LIUYIFENG_20050128.0853-E25
E9	LIUYIFENG_20050128.0853-E26
E10	LIUYIFENG_20050128.0853-E27
E11	LIUYIFENG_20050128.0853-E28
E12	LIUYIFENG_20050128.0853-E29
EM1	LIUYIFENG_20050128.0853-E11-1
EM19	LIUYIFENG_20050128.0853-E28-2
EM20	LIUYIFENG_20050128.0853-E22-3
EM21	LIUYIFENG_20050128.0853-E1-4
EM22	LIUYIFENG_20050128.0853-E19-5
EM23	LIUYIFENG_20050128.0853-E19-6
EM24	LIUYIFENG_20050128.0853-E2-7
EM25	LIUYIFENG_20050128.0853-E1-8
EM26	LIUYIFENG_20050128.0853-E3-9
EM27	LIUYIFENG_20050128.0853-E19-10
EM28	LIUYIFENG_20050128.0853-E22-11
EM29	LIUYIFENG_20050128.0853-E19-12
EM30	LIUYIFENG_20050128.0853-E19-13
EM32	LIUYIFENG_20050128.0853-E19-14
EM31	LIUYIFENG_20050128.0853-E4-15
EM33	LIUYIFENG_20050128.0853-E22-16
EM34	LIUYIFENG_20050128.0853-E23-17
EM35	LIUYIFENG_20050128.0853-E19-18
EM36	LIUYIFENG_20050128.0853-E22-19
EM37	LIUYIFENG_20050128.0853-E19-20
EM38	LIUYIFENG_20050128.0853-E23-21
EM39	LIUYIFENG_20050128.0853-E19-22
EM40	LIUYIFENG_20050128.0853-E5-23
EM41	LIUYIFENG_20050128.0853-E22-24
EM42	LIUYIFENG_20050128.0853-E26-25
EM43	LIUYIFENG_20050128.0853-E19-26
EM44	LIUYIFENG_20050128.0853-E19-27
EM45	LIUYIFENG_20050128.0853-E1-28
EM46	LIUYIFENG_20050128.0853-E6-29
EM47	LIUYIFENG_20050128.0853-E26-30
EM48	LIUYIFENG_20050128.0853-E26-31
EM49	LIUYIFENG_20050128.0853-E1-32
EM50	LIUYIFENG_20050128.0853-E7-33
EM51	LIUYIFENG_20050128.0853-E8-34
EM52	LIUYIFENG_20050128.0853-E9-35
EM53	LIUYIFENG_20050128.0853-E9-36
EM54	LIUYIFENG_20050128.0853-E10-37
EM55	LIUYIFENG_20050128.0853-E1-38
EM56	LIUYIFENG_20050128.0853-E9-39
EM57	LIUYIFENG_20050128.0853-E9-40
EM58	LIUYIFENG_20050128.0853-E22-41
EM59	LIUYIFENG_20050128.0853-E4-42
EM60	LIUYIFENG_20050128.0853-E19-43
EM61	LIUYIFENG_20050128.0853-E19-44
EM62	LIUYIFENG_20050128.0853-E19-45
EM63	LIUYIFENG_20050128.0853-E19-46
EM64	LIUYIFENG_20050128.0853-E22-47
EM65	LIUYIFENG_20050128.0853-E22-48
EM66	LIUYIFENG_20050128.0853-E19-49
EM67	LIUYIFENG_20050128.0853-E19-50
EM68	LIUYIFENG_20050128.0853-E22-51
EM69	LIUYIFENG_20050128.0853-E19-52
EM70	LIUYIFENG_20050128.0853-E25-53
EM71	LIUYIFENG_20050128.0853-E12-54
EM72	LIUYIFENG_20050128.0853-E26-55
EM73	LIUYIFENG_20050128.0853-E1-56
EM74	LIUYIFENG_20050128.0853-E4-57
EM75	LIUYIFENG_20050128.0853-E13-58
EM76	LIUYIFENG_20050128.0853-E13-59
EM77	LIUYIFENG_20050128.0853-E1-60
EM78	LIUYIFENG_20050128.0853-E13-61
EM79	LIUYIFENG_20050128.0853-E1-62
EM80	LIUYIFENG_20050128.0853-E13-63
EM81	LIUYIFENG_20050128.0853-E1-64
EM82	LIUYIFENG_20050128.0853-E14-65
EM83	LIUYIFENG_20050128.0853-E15-66
EM84	LIUYIFENG_20050128.0853-E15-67
EM85	LIUYIFENG_20050128.0853-E16-68
EM86	LIUYIFENG_20050128.0853-E15-69
EM87	LIUYIFENG_20050128.0853-E17-70
EM88	LIUYIFENG_20050128.0853-E17-71
EM89	LIUYIFENG_20050128.0853-E18-72
EM2	LIUYIFENG_20050128.0853-E19-73
EM3	LIUYIFENG_20050128.0853-E20-74
EM4	LIUYIFENG_20050128.0853-E21-75
EM5	LIUYIFENG_20050128.0853-E22-76
EM6	LIUYIFENG_20050128.0853-E22-77
EM7	LIUYIFENG_20050128.0853-E23-78
