CE10	LIUYIFENG_20050123.1754-CE1
CE12	LIUYIFENG_20050123.1754-CE2
CE13	LIUYIFENG_20050123.1754-CE3
CE14	LIUYIFENG_20050123.1754-CE4
CE1	LIUYIFENG_20050123.1754-CE5
CE2	LIUYIFENG_20050123.1754-CE6
CE3	LIUYIFENG_20050123.1754-CE7
CE4	LIUYIFENG_20050123.1754-CE8
CE5	LIUYIFENG_20050123.1754-CE9
CE6	LIUYIFENG_20050123.1754-CE10
CE7	LIUYIFENG_20050123.1754-CE11
CE8	LIUYIFENG_20050123.1754-CE12
CE9	LIUYIFENG_20050123.1754-CE13
E11	LIUYIFENG_20050123.1754-E1
E13	LIUYIFENG_20050123.1754-E2
E14	LIUYIFENG_20050123.1754-E3
E15	LIUYIFENG_20050123.1754-E4
E1	LIUYIFENG_20050123.1754-E5
E2	LIUYIFENG_20050123.1754-E6
E3	LIUYIFENG_20050123.1754-E7
E4	LIUYIFENG_20050123.1754-E8
E5	LIUYIFENG_20050123.1754-E9
E6	LIUYIFENG_20050123.1754-E10
E7	LIUYIFENG_20050123.1754-E11
E8	LIUYIFENG_20050123.1754-E12
E9	LIUYIFENG_20050123.1754-E13
E10	LIUYIFENG_20050123.1754-E14
EM1	LIUYIFENG_20050123.1754-E5-1
EM21	LIUYIFENG_20050123.1754-E13-2
EM22	LIUYIFENG_20050123.1754-E13-3
EM23	LIUYIFENG_20050123.1754-E1-4
EM25	LIUYIFENG_20050123.1754-E2-5
EM26	LIUYIFENG_20050123.1754-E7-6
EM27	LIUYIFENG_20050123.1754-E3-7
EM28	LIUYIFENG_20050123.1754-E4-8
EM2	LIUYIFENG_20050123.1754-E6-9
EM3	LIUYIFENG_20050123.1754-E7-10
EM4	LIUYIFENG_20050123.1754-E7-11
EM5	LIUYIFENG_20050123.1754-E7-12
EM6	LIUYIFENG_20050123.1754-E8-13
EM7	LIUYIFENG_20050123.1754-E9-14
EM8	LIUYIFENG_20050123.1754-E6-15
EM9	LIUYIFENG_20050123.1754-E7-16
EM10	LIUYIFENG_20050123.1754-E7-17
EM11	LIUYIFENG_20050123.1754-E10-18
EM12	LIUYIFENG_20050123.1754-E7-19
EM13	LIUYIFENG_20050123.1754-E7-20
EM14	LIUYIFENG_20050123.1754-E11-21
EM15	LIUYIFENG_20050123.1754-E7-22
EM16	LIUYIFENG_20050123.1754-E7-23
EM17	LIUYIFENG_20050123.1754-E12-24
EM18	LIUYIFENG_20050123.1754-E13-25
EM19	LIUYIFENG_20050123.1754-E13-26
EM20	LIUYIFENG_20050123.1754-E14-27
R1	LIUYIFENG_20050123.1754-R1
R2	LIUYIFENG_20050123.1754-R2
R3	LIUYIFENG_20050123.1754-R3
R4	LIUYIFENG_20050123.1754-R4
R5	LIUYIFENG_20050123.1754-R5
RM1	LIUYIFENG_20050123.1754-R1-1
RM2	LIUYIFENG_20050123.1754-R2-1
RM3	LIUYIFENG_20050123.1754-R3-1
RM4	LIUYIFENG_20050123.1754-R4-1
RM5	LIUYIFENG_20050123.1754-R5-1
V2	LIUYIFENG_20050123.1754-EV1
VM2	LIUYIFENG_20050123.1754-EV1-1
VM3	LIUYIFENG_20050123.1754-EV1-2
VM4	LIUYIFENG_20050123.1754-EV1-3
Q1	LIUYIFENG_20050123.1754-T1
Q2	LIUYIFENG_20050123.1754-T2
Q4	LIUYIFENG_20050123.1754-T3
Q5	LIUYIFENG_20050123.1754-T4
Q6	LIUYIFENG_20050123.1754-T5
Q7	LIUYIFENG_20050123.1754-T6
Q8	LIUYIFENG_20050123.1754-T7
Q9	LIUYIFENG_20050123.1754-T8
Q10	LIUYIFENG_20050123.1754-T9
