CE10	DAVYZW_20050110.1403-CE1
CE11	DAVYZW_20050110.1403-CE2
CE13	DAVYZW_20050110.1403-CE3
CE14	DAVYZW_20050110.1403-CE4
CE15	DAVYZW_20050110.1403-CE5
CE16	DAVYZW_20050110.1403-CE6
CE17	DAVYZW_20050110.1403-CE7
CE18	DAVYZW_20050110.1403-CE8
CE19	DAVYZW_20050110.1403-CE9
CE20	DAVYZW_20050110.1403-CE10
CE21	DAVYZW_20050110.1403-CE11
CE22	DAVYZW_20050110.1403-CE12
CE23	DAVYZW_20050110.1403-CE13
CE24	DAVYZW_20050110.1403-CE14
CE26	DAVYZW_20050110.1403-CE15
CE27	DAVYZW_20050110.1403-CE16
CE28	DAVYZW_20050110.1403-CE17
CE29	DAVYZW_20050110.1403-CE18
CE30	DAVYZW_20050110.1403-CE19
CE31	DAVYZW_20050110.1403-CE20
CE1	DAVYZW_20050110.1403-CE21
CE32	DAVYZW_20050110.1403-CE22
CE33	DAVYZW_20050110.1403-CE23
CE2	DAVYZW_20050110.1403-CE24
CE34	DAVYZW_20050110.1403-CE25
CE7	DAVYZW_20050110.1403-CE26
CE8	DAVYZW_20050110.1403-CE27
CE9	DAVYZW_20050110.1403-CE28
E12	DAVYZW_20050110.1403-E1
E13	DAVYZW_20050110.1403-E2
E15	DAVYZW_20050110.1403-E3
E16	DAVYZW_20050110.1403-E4
E17	DAVYZW_20050110.1403-E5
E18	DAVYZW_20050110.1403-E6
E19	DAVYZW_20050110.1403-E7
E20	DAVYZW_20050110.1403-E8
E21	DAVYZW_20050110.1403-E9
E22	DAVYZW_20050110.1403-E10
E23	DAVYZW_20050110.1403-E11
E24	DAVYZW_20050110.1403-E12
E25	DAVYZW_20050110.1403-E13
E26	DAVYZW_20050110.1403-E14
E27	DAVYZW_20050110.1403-E15
E28	DAVYZW_20050110.1403-E16
E30	DAVYZW_20050110.1403-E17
E1	DAVYZW_20050110.1403-E18
E31	DAVYZW_20050110.1403-E19
E32	DAVYZW_20050110.1403-E20
E33	DAVYZW_20050110.1403-E21
E34	DAVYZW_20050110.1403-E22
E35	DAVYZW_20050110.1403-E23
E36	DAVYZW_20050110.1403-E24
E37	DAVYZW_20050110.1403-E25
E2	DAVYZW_20050110.1403-E26
E3	DAVYZW_20050110.1403-E27
E38	DAVYZW_20050110.1403-E28
E8	DAVYZW_20050110.1403-E29
E10	DAVYZW_20050110.1403-E30
E11	DAVYZW_20050110.1403-E31
EM1	DAVYZW_20050110.1403-E18-1
EM22	DAVYZW_20050110.1403-E18-2
EM23	DAVYZW_20050110.1403-E2-3
EM25	DAVYZW_20050110.1403-E30-4
EM24	DAVYZW_20050110.1403-E30-5
EM26	DAVYZW_20050110.1403-E1-6
EM27	DAVYZW_20050110.1403-E1-7
EM28	DAVYZW_20050110.1403-E3-8
EM29	DAVYZW_20050110.1403-E4-9
EM30	DAVYZW_20050110.1403-E3-10
EM31	DAVYZW_20050110.1403-E5-11
EM32	DAVYZW_20050110.1403-E5-12
EM33	DAVYZW_20050110.1403-E6-13
EM34	DAVYZW_20050110.1403-E18-14
EM35	DAVYZW_20050110.1403-E1-15
EM36	DAVYZW_20050110.1403-E7-16
EM37	DAVYZW_20050110.1403-E8-17
EM38	DAVYZW_20050110.1403-E3-18
EM39	DAVYZW_20050110.1403-E9-19
EM40	DAVYZW_20050110.1403-E18-20
EM41	DAVYZW_20050110.1403-E10-21
EM42	DAVYZW_20050110.1403-E11-22
EM43	DAVYZW_20050110.1403-E12-23
EM44	DAVYZW_20050110.1403-E3-24
EM45	DAVYZW_20050110.1403-E13-25
EM46	DAVYZW_20050110.1403-E13-26
EM47	DAVYZW_20050110.1403-E14-27
