CE12	LIUYIFENG_20050126.0843-CE1
CE13	LIUYIFENG_20050126.0843-CE2
CE14	LIUYIFENG_20050126.0843-CE3
CE1	LIUYIFENG_20050126.0843-CE4
CE2	LIUYIFENG_20050126.0843-CE5
CE3	LIUYIFENG_20050126.0843-CE6
CE4	LIUYIFENG_20050126.0843-CE7
CE5	LIUYIFENG_20050126.0843-CE8
CE6	LIUYIFENG_20050126.0843-CE9
CE7	LIUYIFENG_20050126.0843-CE10
CE8	LIUYIFENG_20050126.0843-CE11
CE9	LIUYIFENG_20050126.0843-CE12
CE10	LIUYIFENG_20050126.0843-CE13
CE11	LIUYIFENG_20050126.0843-CE14
E13	LIUYIFENG_20050126.0843-E1
E14	LIUYIFENG_20050126.0843-E2
E15	LIUYIFENG_20050126.0843-E3
E16	LIUYIFENG_20050126.0843-E4
E1	LIUYIFENG_20050126.0843-E5
E2	LIUYIFENG_20050126.0843-E6
E3	LIUYIFENG_20050126.0843-E7
E4	LIUYIFENG_20050126.0843-E8
E5	LIUYIFENG_20050126.0843-E9
E6	LIUYIFENG_20050126.0843-E10
E7	LIUYIFENG_20050126.0843-E11
E8	LIUYIFENG_20050126.0843-E12
E9	LIUYIFENG_20050126.0843-E13
E10	LIUYIFENG_20050126.0843-E14
E11	LIUYIFENG_20050126.0843-E15
E12	LIUYIFENG_20050126.0843-E16
EM1	LIUYIFENG_20050126.0843-E5-1
EM18	LIUYIFENG_20050126.0843-E1-2
EM19	LIUYIFENG_20050126.0843-E2-3
EM20	LIUYIFENG_20050126.0843-E2-4
EM21	LIUYIFENG_20050126.0843-E3-5
EM22	LIUYIFENG_20050126.0843-E1-6
EM23	LIUYIFENG_20050126.0843-E7-7
EM24	LIUYIFENG_20050126.0843-E5-8
EM25	LIUYIFENG_20050126.0843-E8-9
EM26	LIUYIFENG_20050126.0843-E14-10
EM27	LIUYIFENG_20050126.0843-E4-11
EM2	LIUYIFENG_20050126.0843-E5-12
EM3	LIUYIFENG_20050126.0843-E6-13
EM4	LIUYIFENG_20050126.0843-E7-14
EM5	LIUYIFENG_20050126.0843-E8-15
EM6	LIUYIFENG_20050126.0843-E5-16
EM7	LIUYIFENG_20050126.0843-E9-17
EM8	LIUYIFENG_20050126.0843-E10-18
EM9	LIUYIFENG_20050126.0843-E11-19
EM10	LIUYIFENG_20050126.0843-E8-20
EM11	LIUYIFENG_20050126.0843-E12-21
EM12	LIUYIFENG_20050126.0843-E13-22
EM13	LIUYIFENG_20050126.0843-E14-23
EM14	LIUYIFENG_20050126.0843-E15-24
EM15	LIUYIFENG_20050126.0843-E5-25
EM16	LIUYIFENG_20050126.0843-E16-26
EM17	LIUYIFENG_20050126.0843-E1-27
R1	LIUYIFENG_20050126.0843-R1
R3	LIUYIFENG_20050126.0843-R2
R4	LIUYIFENG_20050126.0843-R3
RM1	LIUYIFENG_20050126.0843-R1-1
RM3	LIUYIFENG_20050126.0843-R2-1
RM4	LIUYIFENG_20050126.0843-R3-1
V1	LIUYIFENG_20050126.0843-EV1
V2	LIUYIFENG_20050126.0843-EV2
VM1	LIUYIFENG_20050126.0843-EV1-1
VM2	LIUYIFENG_20050126.0843-EV2-1
VM3	LIUYIFENG_20050126.0843-EV2-2
Q1	LIUYIFENG_20050126.0843-T1
Q2	LIUYIFENG_20050126.0843-T2
Q3	LIUYIFENG_20050126.0843-T3
Q4	LIUYIFENG_20050126.0843-T4
