CE10	DAVYZW_20050104.1048-CE1
CE11	DAVYZW_20050104.1048-CE2
CE12	DAVYZW_20050104.1048-CE3
CE13	DAVYZW_20050104.1048-CE4
CE14	DAVYZW_20050104.1048-CE5
CE15	DAVYZW_20050104.1048-CE6
CE16	DAVYZW_20050104.1048-CE7
CE17	DAVYZW_20050104.1048-CE8
CE18	DAVYZW_20050104.1048-CE9
CE19	DAVYZW_20050104.1048-CE10
CE20	DAVYZW_20050104.1048-CE11
CE21	DAVYZW_20050104.1048-CE12
CE22	DAVYZW_20050104.1048-CE13
CE1	DAVYZW_20050104.1048-CE14
CE2	DAVYZW_20050104.1048-CE15
CE3	DAVYZW_20050104.1048-CE16
CE4	DAVYZW_20050104.1048-CE17
CE5	DAVYZW_20050104.1048-CE18
CE6	DAVYZW_20050104.1048-CE19
CE7	DAVYZW_20050104.1048-CE20
CE8	DAVYZW_20050104.1048-CE21
CE9	DAVYZW_20050104.1048-CE22
E11	DAVYZW_20050104.1048-E1
E12	DAVYZW_20050104.1048-E2
E13	DAVYZW_20050104.1048-E3
E14	DAVYZW_20050104.1048-E4
E15	DAVYZW_20050104.1048-E5
E16	DAVYZW_20050104.1048-E6
E17	DAVYZW_20050104.1048-E7
E18	DAVYZW_20050104.1048-E8
E19	DAVYZW_20050104.1048-E9
E20	DAVYZW_20050104.1048-E10
E21	DAVYZW_20050104.1048-E11
E22	DAVYZW_20050104.1048-E12
E23	DAVYZW_20050104.1048-E13
E1	DAVYZW_20050104.1048-E14
E24	DAVYZW_20050104.1048-E15
E25	DAVYZW_20050104.1048-E16
E26	DAVYZW_20050104.1048-E17
E27	DAVYZW_20050104.1048-E18
E28	DAVYZW_20050104.1048-E19
E2	DAVYZW_20050104.1048-E20
E3	DAVYZW_20050104.1048-E21
E4	DAVYZW_20050104.1048-E22
E5	DAVYZW_20050104.1048-E23
E6	DAVYZW_20050104.1048-E24
E7	DAVYZW_20050104.1048-E25
E8	DAVYZW_20050104.1048-E26
E9	DAVYZW_20050104.1048-E27
E10	DAVYZW_20050104.1048-E28
EM1	DAVYZW_20050104.1048-E14-1
EM21	DAVYZW_20050104.1048-E28-2
EM22	DAVYZW_20050104.1048-E21-3
EM25	DAVYZW_20050104.1048-E22-4
EM26	DAVYZW_20050104.1048-E20-5
EM27	DAVYZW_20050104.1048-E22-6
EM28	DAVYZW_20050104.1048-E2-7
EM29	DAVYZW_20050104.1048-E20-8
EM30	DAVYZW_20050104.1048-E2-9
EM32	DAVYZW_20050104.1048-E20-10
EM33	DAVYZW_20050104.1048-E22-11
EM34	DAVYZW_20050104.1048-E23-12
EM35	DAVYZW_20050104.1048-E25-13
EM36	DAVYZW_20050104.1048-E23-14
EM37	DAVYZW_20050104.1048-E3-15
EM38	DAVYZW_20050104.1048-E23-16
EM39	DAVYZW_20050104.1048-E20-17
EM40	DAVYZW_20050104.1048-E23-18
EM41	DAVYZW_20050104.1048-E23-19
EM42	DAVYZW_20050104.1048-E4-20
EM43	DAVYZW_20050104.1048-E5-21
EM44	DAVYZW_20050104.1048-E23-22
EM45	DAVYZW_20050104.1048-E20-23
EM46	DAVYZW_20050104.1048-E20-24
EM47	DAVYZW_20050104.1048-E6-25
EM48	DAVYZW_20050104.1048-E23-26
EM49	DAVYZW_20050104.1048-E26-27
EM50	DAVYZW_20050104.1048-E7-28
EM51	DAVYZW_20050104.1048-E23-29
EM52	DAVYZW_20050104.1048-E20-30
EM53	DAVYZW_20050104.1048-E23-31
EM54	DAVYZW_20050104.1048-E23-32
EM55	DAVYZW_20050104.1048-E8-33
EM56	DAVYZW_20050104.1048-E25-34
EM57	DAVYZW_20050104.1048-E22-35
EM58	DAVYZW_20050104.1048-E21-36
EM59	DAVYZW_20050104.1048-E9-37
EM60	DAVYZW_20050104.1048-E10-38
EM61	DAVYZW_20050104.1048-E9-39
EM62	DAVYZW_20050104.1048-E11-40
EM63	DAVYZW_20050104.1048-E12-41
EM64	DAVYZW_20050104.1048-E9-42
EM65	DAVYZW_20050104.1048-E20-43
EM66	DAVYZW_20050104.1048-E23-44
EM67	DAVYZW_20050104.1048-E13-45
EM68	DAVYZW_20050104.1048-E13-46
EM69	DAVYZW_20050104.1048-E15-47
EM70	DAVYZW_20050104.1048-E16-48
EM71	DAVYZW_20050104.1048-E23-49
EM72	DAVYZW_20050104.1048-E25-50
EM73	DAVYZW_20050104.1048-E21-51
EM74	DAVYZW_20050104.1048-E17-52
EM75	DAVYZW_20050104.1048-E26-53
EM76	DAVYZW_20050104.1048-E18-54
EM77	DAVYZW_20050104.1048-E20-55
EM78	DAVYZW_20050104.1048-E20-56
EM79	DAVYZW_20050104.1048-E19-57
EM80	DAVYZW_20050104.1048-E18-58
EM81	DAVYZW_20050104.1048-E18-59
EM2	DAVYZW_20050104.1048-E20-60
EM3	DAVYZW_20050104.1048-E20-61
EM4	DAVYZW_20050104.1048-E21-62
EM5	DAVYZW_20050104.1048-E20-63
EM6	DAVYZW_20050104.1048-E22-64
EM7	DAVYZW_20050104.1048-E23-65
EM8	DAVYZW_20050104.1048-E24-66
EM9	DAVYZW_20050104.1048-E23-67
EM10	DAVYZW_20050104.1048-E25-68
EM11	DAVYZW_20050104.1048-E26-69
EM12	DAVYZW_20050104.1048-E23-70
EM13	DAVYZW_20050104.1048-E23-71
EM14	DAVYZW_20050104.1048-E20-72
EM15	DAVYZW_20050104.1048-E27-73
EM17	DAVYZW_20050104.1048-E22-74
EM18	DAVYZW_20050104.1048-E22-75
EM19	DAVYZW_20050104.1048-E28-76
EM20	DAVYZW_20050104.1048-E1-77
R1	DAVYZW_20050104.1048-R1
R2	DAVYZW_20050104.1048-R2
R3	DAVYZW_20050104.1048-R3
R4	DAVYZW_20050104.1048-R4
R5	DAVYZW_20050104.1048-R5
R6	DAVYZW_20050104.1048-R6
R7	DAVYZW_20050104.1048-R7
R8	DAVYZW_20050104.1048-R8
R9	DAVYZW_20050104.1048-R9
R10	DAVYZW_20050104.1048-R10
R11	DAVYZW_20050104.1048-R11
R12	DAVYZW_20050104.1048-R12
R13	DAVYZW_20050104.1048-R13
R14	DAVYZW_20050104.1048-R14
R15	DAVYZW_20050104.1048-R15
R16	DAVYZW_20050104.1048-R16
R17	DAVYZW_20050104.1048-R17
R18	DAVYZW_20050104.1048-R18
RM1	DAVYZW_20050104.1048-R1-1
RM2	DAVYZW_20050104.1048-R2-1
RM3	DAVYZW_20050104.1048-R3-1
RM4	DAVYZW_20050104.1048-R4-1
RM5	DAVYZW_20050104.1048-R5-1
RM6	DAVYZW_20050104.1048-R2-2
RM7	DAVYZW_20050104.1048-R7-1
RM8	DAVYZW_20050104.1048-R8-1
RM9	DAVYZW_20050104.1048-R2-3
RM10	DAVYZW_20050104.1048-R4-2
RM11	DAVYZW_20050104.1048-R11-1
RM12	DAVYZW_20050104.1048-R12-1
RM13	DAVYZW_20050104.1048-R13-1
RM14	DAVYZW_20050104.1048-R14-1
RM15	DAVYZW_20050104.1048-R15-1
RM16	DAVYZW_20050104.1048-R16-1
RM17	DAVYZW_20050104.1048-R17-1
RM18	DAVYZW_20050104.1048-R11-2
V1	DAVYZW_20050104.1048-EV1
VM1	DAVYZW_20050104.1048-EV1-1
VM2	DAVYZW_20050104.1048-EV1-2
VM3	DAVYZW_20050104.1048-EV1-3
VM4	DAVYZW_20050104.1048-EV1-4
Q1	DAVYZW_20050104.1048-T1
Q2	DAVYZW_20050104.1048-T2
Q3	DAVYZW_20050104.1048-T3
Q4	DAVYZW_20050104.1048-T4
Q5	DAVYZW_20050104.1048-T5
Q8	DAVYZW_20050104.1048-T6
Q9	DAVYZW_20050104.1048-T7
Q10	DAVYZW_20050104.1048-T8
Q11	DAVYZW_20050104.1048-V1
Q12	DAVYZW_20050104.1048-V2
Q13	DAVYZW_20050104.1048-T9
Q14	DAVYZW_20050104.1048-V3
Q15	DAVYZW_20050104.1048-T10
Q16	DAVYZW_20050104.1048-V4
Q17	DAVYZW_20050104.1048-T11
Q18	DAVYZW_20050104.1048-V5
Q19	DAVYZW_20050104.1048-T12
Q20	DAVYZW_20050104.1048-T13
Q21	DAVYZW_20050104.1048-T14
QM11	DAVYZW_20050104.1048-V1-1
QM12	DAVYZW_20050104.1048-V2-1
QM14	DAVYZW_20050104.1048-V3-1
QM16	DAVYZW_20050104.1048-V4-1
QM18	DAVYZW_20050104.1048-V5-1
