CE11	DAVYZW_20050119.1019-CE1
CE12	DAVYZW_20050119.1019-CE2
CE13	DAVYZW_20050119.1019-CE3
CE14	DAVYZW_20050119.1019-CE4
CE15	DAVYZW_20050119.1019-CE5
CE16	DAVYZW_20050119.1019-CE6
CE17	DAVYZW_20050119.1019-CE7
CE18	DAVYZW_20050119.1019-CE8
CE33	DAVYZW_20050119.1019-CE9
CE20	DAVYZW_20050119.1019-CE10
CE21	DAVYZW_20050119.1019-CE11
CE22	DAVYZW_20050119.1019-CE12
CE23	DAVYZW_20050119.1019-CE13
CE24	DAVYZW_20050119.1019-CE14
CE25	DAVYZW_20050119.1019-CE15
CE26	DAVYZW_20050119.1019-CE16
CE27	DAVYZW_20050119.1019-CE17
CE28	DAVYZW_20050119.1019-CE18
CE30	DAVYZW_20050119.1019-CE19
CE35	DAVYZW_20050119.1019-CE20
CE36	DAVYZW_20050119.1019-CE21
CE37	DAVYZW_20050119.1019-CE22
CE1	DAVYZW_20050119.1019-CE23
CE38	DAVYZW_20050119.1019-CE24
CE3	DAVYZW_20050119.1019-CE25
CE31	DAVYZW_20050119.1019-CE26
CE4	DAVYZW_20050119.1019-CE27
CE32	DAVYZW_20050119.1019-CE28
CE6	DAVYZW_20050119.1019-CE29
CE7	DAVYZW_20050119.1019-CE30
CE8	DAVYZW_20050119.1019-CE31
CE9	DAVYZW_20050119.1019-CE32
CE10	DAVYZW_20050119.1019-CE33
E13	DAVYZW_20050119.1019-E1
E14	DAVYZW_20050119.1019-E2
E15	DAVYZW_20050119.1019-E3
E16	DAVYZW_20050119.1019-E4
E17	DAVYZW_20050119.1019-E5
E18	DAVYZW_20050119.1019-E6
E19	DAVYZW_20050119.1019-E7
E20	DAVYZW_20050119.1019-E8
E21	DAVYZW_20050119.1019-E9
E22	DAVYZW_20050119.1019-E10
E39	DAVYZW_20050119.1019-E11
E24	DAVYZW_20050119.1019-E12
E25	DAVYZW_20050119.1019-E13
E26	DAVYZW_20050119.1019-E14
E27	DAVYZW_20050119.1019-E15
E28	DAVYZW_20050119.1019-E16
E29	DAVYZW_20050119.1019-E17
E30	DAVYZW_20050119.1019-E18
E1	DAVYZW_20050119.1019-E19
E31	DAVYZW_20050119.1019-E20
E32	DAVYZW_20050119.1019-E21
E33	DAVYZW_20050119.1019-E22
E34	DAVYZW_20050119.1019-E23
E36	DAVYZW_20050119.1019-E24
E41	DAVYZW_20050119.1019-E25
E42	DAVYZW_20050119.1019-E26
E43	DAVYZW_20050119.1019-E27
E46	DAVYZW_20050119.1019-E28
E3	DAVYZW_20050119.1019-E29
E37	DAVYZW_20050119.1019-E30
E4	DAVYZW_20050119.1019-E31
E38	DAVYZW_20050119.1019-E32
E6	DAVYZW_20050119.1019-E33
E7	DAVYZW_20050119.1019-E34
E8	DAVYZW_20050119.1019-E35
E9	DAVYZW_20050119.1019-E36
E10	DAVYZW_20050119.1019-E37
E11	DAVYZW_20050119.1019-E38
E12	DAVYZW_20050119.1019-E39
EM1	DAVYZW_20050119.1019-E19-1
EM20	DAVYZW_20050119.1019-E39-2
EM21	DAVYZW_20050119.1019-E1-3
EM22	DAVYZW_20050119.1019-E31-4
EM23	DAVYZW_20050119.1019-E2-5
EM24	DAVYZW_20050119.1019-E34-6
EM25	DAVYZW_20050119.1019-E31-7
EM26	DAVYZW_20050119.1019-E3-8
EM27	DAVYZW_20050119.1019-E36-9
EM28	DAVYZW_20050119.1019-E34-10
EM29	DAVYZW_20050119.1019-E4-11
EM30	DAVYZW_20050119.1019-E5-12
EM31	DAVYZW_20050119.1019-E36-13
EM32	DAVYZW_20050119.1019-E31-14
EM33	DAVYZW_20050119.1019-E34-15
EM34	DAVYZW_20050119.1019-E34-16
EM35	DAVYZW_20050119.1019-E6-17
EM36	DAVYZW_20050119.1019-E6-18
EM37	DAVYZW_20050119.1019-E7-19
EM38	DAVYZW_20050119.1019-E4-20
EM39	DAVYZW_20050119.1019-E8-21
EM40	DAVYZW_20050119.1019-E39-22
EM41	DAVYZW_20050119.1019-E31-23
EM42	DAVYZW_20050119.1019-E33-24
EM43	DAVYZW_20050119.1019-E35-25
EM44	DAVYZW_20050119.1019-E9-26
EM45	DAVYZW_20050119.1019-E39-27
EM46	DAVYZW_20050119.1019-E31-28
EM47	DAVYZW_20050119.1019-E33-29
EM48	DAVYZW_20050119.1019-E10-30
EM49	DAVYZW_20050119.1019-E10-31
EM50	DAVYZW_20050119.1019-E31-32
EM51	DAVYZW_20050119.1019-E33-33
EM53	DAVYZW_20050119.1019-E12-34
EM54	DAVYZW_20050119.1019-E12-35
EM55	DAVYZW_20050119.1019-E13-36
EM56	DAVYZW_20050119.1019-E14-37
EM57	DAVYZW_20050119.1019-E15-38
EM58	DAVYZW_20050119.1019-E15-39
EM59	DAVYZW_20050119.1019-E33-40
EM60	DAVYZW_20050119.1019-E16-41
EM61	DAVYZW_20050119.1019-E17-42
EM62	DAVYZW_20050119.1019-E18-43
EM63	DAVYZW_20050119.1019-E20-44
EM64	DAVYZW_20050119.1019-E21-45
EM76	DAVYZW_20050119.1019-E33-46
EM66	DAVYZW_20050119.1019-E33-47
EM67	DAVYZW_20050119.1019-E22-48
EM68	DAVYZW_20050119.1019-E23-49
EM77	DAVYZW_20050119.1019-E22-50
EM70	DAVYZW_20050119.1019-E24-51
EM65	DAVYZW_20050119.1019-E17-52
EM78	DAVYZW_20050119.1019-E33-53
EM79	DAVYZW_20050119.1019-E22-54
EM81	DAVYZW_20050119.1019-E25-55
EM82	DAVYZW_20050119.1019-E14-56
EM83	DAVYZW_20050119.1019-E33-57
EM84	DAVYZW_20050119.1019-E14-58
EM85	DAVYZW_20050119.1019-E31-59
EM86	DAVYZW_20050119.1019-E26-60
EM87	DAVYZW_20050119.1019-E31-61
EM88	DAVYZW_20050119.1019-E36-62
EM89	DAVYZW_20050119.1019-E27-63
EM91	DAVYZW_20050119.1019-E38-64
EM92	DAVYZW_20050119.1019-E28-65
EM71	DAVYZW_20050119.1019-E22-66
EM72	DAVYZW_20050119.1019-E30-67
EM3	DAVYZW_20050119.1019-E29-68
EM73	DAVYZW_20050119.1019-E32-69
EM6	DAVYZW_20050119.1019-E31-70
EM7	DAVYZW_20050119.1019-E31-71
EM8	DAVYZW_20050119.1019-E33-72
