CE10	DAVYZW_20041228.1100-CE1
CE11	DAVYZW_20041228.1100-CE2
CE12	DAVYZW_20041228.1100-CE3
CE13	DAVYZW_20041228.1100-CE4
CE14	DAVYZW_20041228.1100-CE5
CE16	DAVYZW_20041228.1100-CE6
CE17	DAVYZW_20041228.1100-CE7
CE18	DAVYZW_20041228.1100-CE8
CE19	DAVYZW_20041228.1100-CE9
CE20	DAVYZW_20041228.1100-CE10
CE21	DAVYZW_20041228.1100-CE11
CE22	DAVYZW_20041228.1100-CE12
CE23	DAVYZW_20041228.1100-CE13
CE24	DAVYZW_20041228.1100-CE14
CE25	DAVYZW_20041228.1100-CE15
CE26	DAVYZW_20041228.1100-CE16
CE27	DAVYZW_20041228.1100-CE17
CE28	DAVYZW_20041228.1100-CE18
CE29	DAVYZW_20041228.1100-CE19
CE30	DAVYZW_20041228.1100-CE20
CE31	DAVYZW_20041228.1100-CE21
CE32	DAVYZW_20041228.1100-CE22
CE33	DAVYZW_20041228.1100-CE23
CE34	DAVYZW_20041228.1100-CE24
CE35	DAVYZW_20041228.1100-CE25
CE36	DAVYZW_20041228.1100-CE26
CE37	DAVYZW_20041228.1100-CE27
CE38	DAVYZW_20041228.1100-CE28
CE39	DAVYZW_20041228.1100-CE29
CE40	DAVYZW_20041228.1100-CE30
CE41	DAVYZW_20041228.1100-CE31
CE42	DAVYZW_20041228.1100-CE32
CE43	DAVYZW_20041228.1100-CE33
CE1	DAVYZW_20041228.1100-CE34
CE44	DAVYZW_20041228.1100-CE35
CE45	DAVYZW_20041228.1100-CE36
CE46	DAVYZW_20041228.1100-CE37
CE47	DAVYZW_20041228.1100-CE38
CE48	DAVYZW_20041228.1100-CE39
CE49	DAVYZW_20041228.1100-CE40
CE50	DAVYZW_20041228.1100-CE41
CE51	DAVYZW_20041228.1100-CE42
CE52	DAVYZW_20041228.1100-CE43
CE53	DAVYZW_20041228.1100-CE44
CE54	DAVYZW_20041228.1100-CE45
CE2	DAVYZW_20041228.1100-CE46
CE3	DAVYZW_20041228.1100-CE47
CE55	DAVYZW_20041228.1100-CE48
CE5	DAVYZW_20041228.1100-CE49
CE6	DAVYZW_20041228.1100-CE50
CE7	DAVYZW_20041228.1100-CE51
CE8	DAVYZW_20041228.1100-CE52
CE9	DAVYZW_20041228.1100-CE53
E11	DAVYZW_20041228.1100-E1
E12	DAVYZW_20041228.1100-E2
E13	DAVYZW_20041228.1100-E3
E14	DAVYZW_20041228.1100-E4
E16	DAVYZW_20041228.1100-E5
E17	DAVYZW_20041228.1100-E6
E18	DAVYZW_20041228.1100-E7
E19	DAVYZW_20041228.1100-E8
E20	DAVYZW_20041228.1100-E9
E21	DAVYZW_20041228.1100-E10
E22	DAVYZW_20041228.1100-E11
E23	DAVYZW_20041228.1100-E12
E24	DAVYZW_20041228.1100-E13
E25	DAVYZW_20041228.1100-E14
E26	DAVYZW_20041228.1100-E15
E27	DAVYZW_20041228.1100-E16
E28	DAVYZW_20041228.1100-E17
E29	DAVYZW_20041228.1100-E18
E30	DAVYZW_20041228.1100-E19
E31	DAVYZW_20041228.1100-E20
E1	DAVYZW_20041228.1100-E21
E32	DAVYZW_20041228.1100-E22
E33	DAVYZW_20041228.1100-E23
E34	DAVYZW_20041228.1100-E24
E35	DAVYZW_20041228.1100-E25
E36	DAVYZW_20041228.1100-E26
E37	DAVYZW_20041228.1100-E27
E38	DAVYZW_20041228.1100-E28
E39	DAVYZW_20041228.1100-E29
E40	DAVYZW_20041228.1100-E30
E41	DAVYZW_20041228.1100-E31
E42	DAVYZW_20041228.1100-E32
E43	DAVYZW_20041228.1100-E33
E44	DAVYZW_20041228.1100-E34
E45	DAVYZW_20041228.1100-E35
E46	DAVYZW_20041228.1100-E36
E47	DAVYZW_20041228.1100-E37
E48	DAVYZW_20041228.1100-E38
E49	DAVYZW_20041228.1100-E39
E50	DAVYZW_20041228.1100-E40
E51	DAVYZW_20041228.1100-E41
E52	DAVYZW_20041228.1100-E42
E53	DAVYZW_20041228.1100-E43
E54	DAVYZW_20041228.1100-E44
E55	DAVYZW_20041228.1100-E45
E56	DAVYZW_20041228.1100-E46
E2	DAVYZW_20041228.1100-E47
E3	DAVYZW_20041228.1100-E48
E57	DAVYZW_20041228.1100-E49
E5	DAVYZW_20041228.1100-E50
E6	DAVYZW_20041228.1100-E51
E7	DAVYZW_20041228.1100-E52
E8	DAVYZW_20041228.1100-E53
E9	DAVYZW_20041228.1100-E54
E10	DAVYZW_20041228.1100-E55
EM1	DAVYZW_20041228.1100-E21-1
EM21	DAVYZW_20041228.1100-E1-2
EM22	DAVYZW_20041228.1100-E52-3
EM23	DAVYZW_20041228.1100-E2-4
EM24	DAVYZW_20041228.1100-E3-5
EM25	DAVYZW_20041228.1100-E4-6
EM26	DAVYZW_20041228.1100-E50-7
EM27	DAVYZW_20041228.1100-E5-8
EM28	DAVYZW_20041228.1100-E52-9
EM30	DAVYZW_20041228.1100-E6-10
EM31	DAVYZW_20041228.1100-E7-11
EM32	DAVYZW_20041228.1100-E8-12
EM33	DAVYZW_20041228.1100-E9-13
EM34	DAVYZW_20041228.1100-E9-14
EM35	DAVYZW_20041228.1100-E6-15
EM36	DAVYZW_20041228.1100-E10-16
EM37	DAVYZW_20041228.1100-E10-17
EM39	DAVYZW_20041228.1100-E11-18
EM40	DAVYZW_20041228.1100-E12-19
