CE13	LIUYIFENG_20050127.0726-CE1
CE14	LIUYIFENG_20050127.0726-CE2
CE15	LIUYIFENG_20050127.0726-CE3
CE16	LIUYIFENG_20050127.0726-CE4
CE17	LIUYIFENG_20050127.0726-CE5
CE18	LIUYIFENG_20050127.0726-CE6
CE19	LIUYIFENG_20050127.0726-CE7
CE20	LIUYIFENG_20050127.0726-CE8
CE21	LIUYIFENG_20050127.0726-CE9
CE22	LIUYIFENG_20050127.0726-CE10
CE23	LIUYIFENG_20050127.0726-CE11
CE24	LIUYIFENG_20050127.0726-CE12
CE25	LIUYIFENG_20050127.0726-CE13
CE26	LIUYIFENG_20050127.0726-CE14
CE27	LIUYIFENG_20050127.0726-CE15
CE28	LIUYIFENG_20050127.0726-CE16
CE29	LIUYIFENG_20050127.0726-CE17
CE32	LIUYIFENG_20050127.0726-CE18
CE1	LIUYIFENG_20050127.0726-CE19
CE33	LIUYIFENG_20050127.0726-CE20
CE2	LIUYIFENG_20050127.0726-CE21
CE3	LIUYIFENG_20050127.0726-CE22
CE4	LIUYIFENG_20050127.0726-CE23
CE5	LIUYIFENG_20050127.0726-CE24
CE6	LIUYIFENG_20050127.0726-CE25
CE7	LIUYIFENG_20050127.0726-CE26
CE8	LIUYIFENG_20050127.0726-CE27
CE11	LIUYIFENG_20050127.0726-CE28
CE12	LIUYIFENG_20050127.0726-CE29
E14	LIUYIFENG_20050127.0726-E1
E15	LIUYIFENG_20050127.0726-E2
E16	LIUYIFENG_20050127.0726-E3
E17	LIUYIFENG_20050127.0726-E4
E18	LIUYIFENG_20050127.0726-E5
E19	LIUYIFENG_20050127.0726-E6
E20	LIUYIFENG_20050127.0726-E7
E21	LIUYIFENG_20050127.0726-E8
E22	LIUYIFENG_20050127.0726-E9
E23	LIUYIFENG_20050127.0726-E10
E24	LIUYIFENG_20050127.0726-E11
E25	LIUYIFENG_20050127.0726-E12
E26	LIUYIFENG_20050127.0726-E13
E27	LIUYIFENG_20050127.0726-E14
E28	LIUYIFENG_20050127.0726-E15
E29	LIUYIFENG_20050127.0726-E16
E30	LIUYIFENG_20050127.0726-E17
E31	LIUYIFENG_20050127.0726-E18
E33	LIUYIFENG_20050127.0726-E19
E35	LIUYIFENG_20050127.0726-E20
E1	LIUYIFENG_20050127.0726-E21
E36	LIUYIFENG_20050127.0726-E22
E37	LIUYIFENG_20050127.0726-E23
E2	LIUYIFENG_20050127.0726-E24
E3	LIUYIFENG_20050127.0726-E25
E4	LIUYIFENG_20050127.0726-E26
E5	LIUYIFENG_20050127.0726-E27
E6	LIUYIFENG_20050127.0726-E28
E7	LIUYIFENG_20050127.0726-E29
E8	LIUYIFENG_20050127.0726-E30
E9	LIUYIFENG_20050127.0726-E31
E12	LIUYIFENG_20050127.0726-E32
E13	LIUYIFENG_20050127.0726-E33
EM1	LIUYIFENG_20050127.0726-E21-1
EM19	LIUYIFENG_20050127.0726-E27-2
EM20	LIUYIFENG_20050127.0726-E2-3
EM21	LIUYIFENG_20050127.0726-E3-4
EM22	LIUYIFENG_20050127.0726-E4-5
EM23	LIUYIFENG_20050127.0726-E5-6
EM24	LIUYIFENG_20050127.0726-E33-7
EM25	LIUYIFENG_20050127.0726-E24-8
EM26	LIUYIFENG_20050127.0726-E6-9
EM27	LIUYIFENG_20050127.0726-E7-10
EM28	LIUYIFENG_20050127.0726-E8-11
EM29	LIUYIFENG_20050127.0726-E9-12
EM30	LIUYIFENG_20050127.0726-E10-13
EM31	LIUYIFENG_20050127.0726-E11-14
EM32	LIUYIFENG_20050127.0726-E12-15
EM34	LIUYIFENG_20050127.0726-E13-16
EM35	LIUYIFENG_20050127.0726-E14-17
EM36	LIUYIFENG_20050127.0726-E15-18
EM37	LIUYIFENG_20050127.0726-E4-19
EM38	LIUYIFENG_20050127.0726-E5-20
EM39	LIUYIFENG_20050127.0726-E28-21
EM40	LIUYIFENG_20050127.0726-E16-22
EM41	LIUYIFENG_20050127.0726-E26-23
EM42	LIUYIFENG_20050127.0726-E17-24
EM43	LIUYIFENG_20050127.0726-E32-25
EM44	LIUYIFENG_20050127.0726-E18-26
EM45	LIUYIFENG_20050127.0726-E33-27
EM47	LIUYIFENG_20050127.0726-E27-28
EM48	LIUYIFENG_20050127.0726-E8-29
EM49	LIUYIFENG_20050127.0726-E19-30
EM51	LIUYIFENG_20050127.0726-E24-31
EM50	LIUYIFENG_20050127.0726-E24-32
EM52	LIUYIFENG_20050127.0726-E20-33
EM53	LIUYIFENG_20050127.0726-E27-34
EM54	LIUYIFENG_20050127.0726-E1-35
EM55	LIUYIFENG_20050127.0726-E27-36
EM56	LIUYIFENG_20050127.0726-E2-37
EM57	LIUYIFENG_20050127.0726-E5-38
EM58	LIUYIFENG_20050127.0726-E3-39
EM59	LIUYIFENG_20050127.0726-E22-40
EM60	LIUYIFENG_20050127.0726-E28-41
EM61	LIUYIFENG_20050127.0726-E2-42
EM62	LIUYIFENG_20050127.0726-E23-43
EM2	LIUYIFENG_20050127.0726-E24-44
EM3	LIUYIFENG_20050127.0726-E25-45
EM4	LIUYIFENG_20050127.0726-E26-46
EM5	LIUYIFENG_20050127.0726-E27-47
EM6	LIUYIFENG_20050127.0726-E28-48
EM7	LIUYIFENG_20050127.0726-E29-49
EM8	LIUYIFENG_20050127.0726-E30-50
EM9	LIUYIFENG_20050127.0726-E27-51
EM10	LIUYIFENG_20050127.0726-E31-52
EM13	LIUYIFENG_20050127.0726-E32-53
EM14	LIUYIFENG_20050127.0726-E32-54
EM15	LIUYIFENG_20050127.0726-E27-55
EM16	LIUYIFENG_20050127.0726-E33-56
EM17	LIUYIFENG_20050127.0726-E24-57
EM18	LIUYIFENG_20050127.0726-E1-58
R1	LIUYIFENG_20050127.0726-R1
R3	LIUYIFENG_20050127.0726-R2
R4	LIUYIFENG_20050127.0726-R3
R5	LIUYIFENG_20050127.0726-R4
R6	LIUYIFENG_20050127.0726-R5
R8	LIUYIFENG_20050127.0726-R6
R9	LIUYIFENG_20050127.0726-R7
R10	LIUYIFENG_20050127.0726-R8
R11	LIUYIFENG_20050127.0726-R9
R12	LIUYIFENG_20050127.0726-R10
R13	LIUYIFENG_20050127.0726-R11
R14	LIUYIFENG_20050127.0726-R12
R16	LIUYIFENG_20050127.0726-R13
R17	LIUYIFENG_20050127.0726-R14
RM1	LIUYIFENG_20050127.0726-R1-1
RM3	LIUYIFENG_20050127.0726-R2-1
RM4	LIUYIFENG_20050127.0726-R3-1
RM5	LIUYIFENG_20050127.0726-R4-1
RM6	LIUYIFENG_20050127.0726-R5-1
RM8	LIUYIFENG_20050127.0726-R6-1
RM9	LIUYIFENG_20050127.0726-R7-1
RM10	LIUYIFENG_20050127.0726-R7-2
RM11	LIUYIFENG_20050127.0726-R9-1
RM12	LIUYIFENG_20050127.0726-R10-1
RM13	LIUYIFENG_20050127.0726-R11-1
RM14	LIUYIFENG_20050127.0726-R12-1
RM16	LIUYIFENG_20050127.0726-R13-1
RM17	LIUYIFENG_20050127.0726-R6-2
V1	LIUYIFENG_20050127.0726-EV1
V2	LIUYIFENG_20050127.0726-EV2
V3	LIUYIFENG_20050127.0726-EV3
V4	LIUYIFENG_20050127.0726-EV4
V5	LIUYIFENG_20050127.0726-EV5
V6	LIUYIFENG_20050127.0726-EV6
VM1	LIUYIFENG_20050127.0726-EV1-1
VM2	LIUYIFENG_20050127.0726-EV1-2
VM3	LIUYIFENG_20050127.0726-EV1-3
VM4	LIUYIFENG_20050127.0726-EV2-1
VM5	LIUYIFENG_20050127.0726-EV3-1
VM6	LIUYIFENG_20050127.0726-EV4-1
VM7	LIUYIFENG_20050127.0726-EV5-1
VM8	LIUYIFENG_20050127.0726-EV6-1
Q1	LIUYIFENG_20050127.0726-T1
Q2	LIUYIFENG_20050127.0726-T2
Q3	LIUYIFENG_20050127.0726-T3
Q4	LIUYIFENG_20050127.0726-T4
Q5	LIUYIFENG_20050127.0726-V1
Q6	LIUYIFENG_20050127.0726-V2
Q7	LIUYIFENG_20050127.0726-T5
Q8	LIUYIFENG_20050127.0726-T6
Q9	LIUYIFENG_20050127.0726-V3
Q10	LIUYIFENG_20050127.0726-T7
Q11	LIUYIFENG_20050127.0726-V4
Q12	LIUYIFENG_20050127.0726-V5
Q13	LIUYIFENG_20050127.0726-V6
Q14	LIUYIFENG_20050127.0726-V7
Q15	LIUYIFENG_20050127.0726-V8
Q16	LIUYIFENG_20050127.0726-V9
Q17	LIUYIFENG_20050127.0726-V10
QM5	LIUYIFENG_20050127.0726-V1-1
QM6	LIUYIFENG_20050127.0726-V2-1
QM9	LIUYIFENG_20050127.0726-V3-1
QM11	LIUYIFENG_20050127.0726-V4-1
QM12	LIUYIFENG_20050127.0726-V5-1
QM13	LIUYIFENG_20050127.0726-V6-1
QM14	LIUYIFENG_20050127.0726-V7-1
QM15	LIUYIFENG_20050127.0726-V8-1
QM16	LIUYIFENG_20050127.0726-V9-1
QM17	LIUYIFENG_20050127.0726-V10-1
