CE1	LIUYIFENG_20050124.1722-CE1
CE2	LIUYIFENG_20050124.1722-CE2
CE3	LIUYIFENG_20050124.1722-CE3
CE4	LIUYIFENG_20050124.1722-CE4
CE5	LIUYIFENG_20050124.1722-CE5
CE6	LIUYIFENG_20050124.1722-CE6
CE7	LIUYIFENG_20050124.1722-CE7
CE8	LIUYIFENG_20050124.1722-CE8
CE9	LIUYIFENG_20050124.1722-CE9
CE10	LIUYIFENG_20050124.1722-CE10
CE11	LIUYIFENG_20050124.1722-CE11
E1	LIUYIFENG_20050124.1722-E1
E2	LIUYIFENG_20050124.1722-E2
E3	LIUYIFENG_20050124.1722-E3
E4	LIUYIFENG_20050124.1722-E4
E5	LIUYIFENG_20050124.1722-E5
E6	LIUYIFENG_20050124.1722-E6
E7	LIUYIFENG_20050124.1722-E7
E8	LIUYIFENG_20050124.1722-E8
E9	LIUYIFENG_20050124.1722-E9
E10	LIUYIFENG_20050124.1722-E10
E11	LIUYIFENG_20050124.1722-E11
EM1	LIUYIFENG_20050124.1722-E1-1
EM20	LIUYIFENG_20050124.1722-E3-2
EM21	LIUYIFENG_20050124.1722-E6-3
EM2	LIUYIFENG_20050124.1722-E2-4
EM3	LIUYIFENG_20050124.1722-E3-5
EM4	LIUYIFENG_20050124.1722-E4-6
EM5	LIUYIFENG_20050124.1722-E5-7
EM6	LIUYIFENG_20050124.1722-E6-8
EM7	LIUYIFENG_20050124.1722-E7-9
EM8	LIUYIFENG_20050124.1722-E8-10
EM9	LIUYIFENG_20050124.1722-E3-11
EM10	LIUYIFENG_20050124.1722-E6-12
EM11	LIUYIFENG_20050124.1722-E3-13
EM12	LIUYIFENG_20050124.1722-E5-14
EM13	LIUYIFENG_20050124.1722-E6-15
EM14	LIUYIFENG_20050124.1722-E7-16
EM15	LIUYIFENG_20050124.1722-E8-17
EM16	LIUYIFENG_20050124.1722-E9-18
EM17	LIUYIFENG_20050124.1722-E10-19
EM18	LIUYIFENG_20050124.1722-E11-20
EM19	LIUYIFENG_20050124.1722-E11-21
R1	LIUYIFENG_20050124.1722-R1
R2	LIUYIFENG_20050124.1722-R2
R3	LIUYIFENG_20050124.1722-R3
R4	LIUYIFENG_20050124.1722-R4
R5	LIUYIFENG_20050124.1722-R5
R6	LIUYIFENG_20050124.1722-R6
R7	LIUYIFENG_20050124.1722-R7
R8	LIUYIFENG_20050124.1722-R8
RM1	LIUYIFENG_20050124.1722-R1-1
RM2	LIUYIFENG_20050124.1722-R2-1
RM3	LIUYIFENG_20050124.1722-R3-1
RM4	LIUYIFENG_20050124.1722-R4-1
RM5	LIUYIFENG_20050124.1722-R5-1
RM6	LIUYIFENG_20050124.1722-R2-2
RM7	LIUYIFENG_20050124.1722-R3-2
RM8	LIUYIFENG_20050124.1722-R8-1
V1	LIUYIFENG_20050124.1722-EV1
V2	LIUYIFENG_20050124.1722-EV2
V3	LIUYIFENG_20050124.1722-EV3
V4	LIUYIFENG_20050124.1722-EV4
VM1	LIUYIFENG_20050124.1722-EV1-1
VM2	LIUYIFENG_20050124.1722-EV2-1
VM3	LIUYIFENG_20050124.1722-EV1-2
VM4	LIUYIFENG_20050124.1722-EV3-1
VM5	LIUYIFENG_20050124.1722-EV4-1
Q1	LIUYIFENG_20050124.1722-T1
Q2	LIUYIFENG_20050124.1722-T2
Q3	LIUYIFENG_20050124.1722-T3
Q4	LIUYIFENG_20050124.1722-T4
