CE1	DAVYZW_20050111.1514-CE1
CE2	DAVYZW_20050111.1514-CE2
CE4	DAVYZW_20050111.1514-CE3
CE5	DAVYZW_20050111.1514-CE4
CE6	DAVYZW_20050111.1514-CE5
CE7	DAVYZW_20050111.1514-CE6
CE8	DAVYZW_20050111.1514-CE7
CE9	DAVYZW_20050111.1514-CE8
E1	DAVYZW_20050111.1514-E1
E2	DAVYZW_20050111.1514-E2
E4	DAVYZW_20050111.1514-E3
E5	DAVYZW_20050111.1514-E4
E6	DAVYZW_20050111.1514-E5
E7	DAVYZW_20050111.1514-E6
E8	DAVYZW_20050111.1514-E7
E9	DAVYZW_20050111.1514-E8
E10	DAVYZW_20050111.1514-E9
EM1	DAVYZW_20050111.1514-E1-1
EM2	DAVYZW_20050111.1514-E2-2
EM4	DAVYZW_20050111.1514-E3-3
EM5	DAVYZW_20050111.1514-E4-4
EM6	DAVYZW_20050111.1514-E3-5
EM7	DAVYZW_20050111.1514-E5-6
EM8	DAVYZW_20050111.1514-E6-7
EM9	DAVYZW_20050111.1514-E7-8
EM10	DAVYZW_20050111.1514-E6-9
EM11	DAVYZW_20050111.1514-E8-10
EM12	DAVYZW_20050111.1514-E2-11
EM13	DAVYZW_20050111.1514-E3-12
EM14	DAVYZW_20050111.1514-E2-13
EM15	DAVYZW_20050111.1514-E2-14
EM16	DAVYZW_20050111.1514-E6-15
EM17	DAVYZW_20050111.1514-E9-16
R1	DAVYZW_20050111.1514-R1
RM1	DAVYZW_20050111.1514-R1-1
V1	DAVYZW_20050111.1514-EV1
V2	DAVYZW_20050111.1514-EV2
V3	DAVYZW_20050111.1514-EV3
VM1	DAVYZW_20050111.1514-EV1-1
VM2	DAVYZW_20050111.1514-EV1-2
VM3	DAVYZW_20050111.1514-EV2-1
VM4	DAVYZW_20050111.1514-EV3-1
Q4	DAVYZW_20050111.1514-V1
Q6	DAVYZW_20050111.1514-T1
Q7	DAVYZW_20050111.1514-T2
Q1	DAVYZW_20050111.1514-T3
Q2	DAVYZW_20050111.1514-T4
Q3	DAVYZW_20050111.1514-T5
QM4	DAVYZW_20050111.1514-V1-1
