CE11	LIUYIFENG_20050126.0832-CE1
CE12	LIUYIFENG_20050126.0832-CE2
CE13	LIUYIFENG_20050126.0832-CE3
CE14	LIUYIFENG_20050126.0832-CE4
CE15	LIUYIFENG_20050126.0832-CE5
CE16	LIUYIFENG_20050126.0832-CE6
CE1	LIUYIFENG_20050126.0832-CE7
CE2	LIUYIFENG_20050126.0832-CE8
CE3	LIUYIFENG_20050126.0832-CE9
CE4	LIUYIFENG_20050126.0832-CE10
CE5	LIUYIFENG_20050126.0832-CE11
CE6	LIUYIFENG_20050126.0832-CE12
CE7	LIUYIFENG_20050126.0832-CE13
CE8	LIUYIFENG_20050126.0832-CE14
CE9	LIUYIFENG_20050126.0832-CE15
CE10	LIUYIFENG_20050126.0832-CE16
E12	LIUYIFENG_20050126.0832-E1
E13	LIUYIFENG_20050126.0832-E2
E14	LIUYIFENG_20050126.0832-E3
E15	LIUYIFENG_20050126.0832-E4
E16	LIUYIFENG_20050126.0832-E5
E17	LIUYIFENG_20050126.0832-E6
E18	LIUYIFENG_20050126.0832-E7
E1	LIUYIFENG_20050126.0832-E8
E2	LIUYIFENG_20050126.0832-E9
E3	LIUYIFENG_20050126.0832-E10
E4	LIUYIFENG_20050126.0832-E11
E5	LIUYIFENG_20050126.0832-E12
E6	LIUYIFENG_20050126.0832-E13
E7	LIUYIFENG_20050126.0832-E14
E8	LIUYIFENG_20050126.0832-E15
E9	LIUYIFENG_20050126.0832-E16
E10	LIUYIFENG_20050126.0832-E17
E11	LIUYIFENG_20050126.0832-E18
EM1	LIUYIFENG_20050126.0832-E8-1
EM20	LIUYIFENG_20050126.0832-E12-2
EM21	LIUYIFENG_20050126.0832-E13-3
EM22	LIUYIFENG_20050126.0832-E13-4
EM23	LIUYIFENG_20050126.0832-E11-5
EM24	LIUYIFENG_20050126.0832-E15-6
EM25	LIUYIFENG_20050126.0832-E9-7
EM26	LIUYIFENG_20050126.0832-E12-8
EM27	LIUYIFENG_20050126.0832-E13-9
EM28	LIUYIFENG_20050126.0832-E13-10
EM29	LIUYIFENG_20050126.0832-E1-11
EM30	LIUYIFENG_20050126.0832-E10-12
EM31	LIUYIFENG_20050126.0832-E11-13
EM32	LIUYIFENG_20050126.0832-E2-14
EM33	LIUYIFENG_20050126.0832-E9-15
EM34	LIUYIFENG_20050126.0832-E12-16
EM35	LIUYIFENG_20050126.0832-E2-17
EM36	LIUYIFENG_20050126.0832-E3-18
EM38	LIUYIFENG_20050126.0832-E4-19
EM39	LIUYIFENG_20050126.0832-E4-20
EM40	LIUYIFENG_20050126.0832-E5-21
EM41	LIUYIFENG_20050126.0832-E6-22
EM42	LIUYIFENG_20050126.0832-E13-23
EM43	LIUYIFENG_20050126.0832-E13-24
EM44	LIUYIFENG_20050126.0832-E7-25
EM2	LIUYIFENG_20050126.0832-E9-26
EM3	LIUYIFENG_20050126.0832-E10-27
EM4	LIUYIFENG_20050126.0832-E11-28
EM5	LIUYIFENG_20050126.0832-E12-29
EM6	LIUYIFENG_20050126.0832-E13-30
EM7	LIUYIFENG_20050126.0832-E13-31
EM8	LIUYIFENG_20050126.0832-E14-32
EM9	LIUYIFENG_20050126.0832-E9-33
EM10	LIUYIFENG_20050126.0832-E9-34
EM11	LIUYIFENG_20050126.0832-E15-35
EM12	LIUYIFENG_20050126.0832-E9-36
EM13	LIUYIFENG_20050126.0832-E16-37
EM14	LIUYIFENG_20050126.0832-E17-38
EM15	LIUYIFENG_20050126.0832-E18-39
EM16	LIUYIFENG_20050126.0832-E15-40
EM17	LIUYIFENG_20050126.0832-E9-41
EM18	LIUYIFENG_20050126.0832-E13-42
EM19	LIUYIFENG_20050126.0832-E13-43
R1	LIUYIFENG_20050126.0832-R1
R2	LIUYIFENG_20050126.0832-R2
R3	LIUYIFENG_20050126.0832-R3
R4	LIUYIFENG_20050126.0832-R4
R5	LIUYIFENG_20050126.0832-R5
R6	LIUYIFENG_20050126.0832-R6
R7	LIUYIFENG_20050126.0832-R7
R8	LIUYIFENG_20050126.0832-R8
R9	LIUYIFENG_20050126.0832-R9
R10	LIUYIFENG_20050126.0832-R10
R11	LIUYIFENG_20050126.0832-R11
R12	LIUYIFENG_20050126.0832-R12
R13	LIUYIFENG_20050126.0832-R13
RM1	LIUYIFENG_20050126.0832-R1-1
RM2	LIUYIFENG_20050126.0832-R2-1
RM3	LIUYIFENG_20050126.0832-R3-1
RM4	LIUYIFENG_20050126.0832-R4-1
RM5	LIUYIFENG_20050126.0832-R5-1
RM6	LIUYIFENG_20050126.0832-R6-1
RM7	LIUYIFENG_20050126.0832-R7-1
RM8	LIUYIFENG_20050126.0832-R5-2
RM9	LIUYIFENG_20050126.0832-R3-2
RM10	LIUYIFENG_20050126.0832-R10-1
RM11	LIUYIFENG_20050126.0832-R2-2
RM12	LIUYIFENG_20050126.0832-R12-1
RM13	LIUYIFENG_20050126.0832-R13-1
V2	LIUYIFENG_20050126.0832-EV1
V3	LIUYIFENG_20050126.0832-EV2
V4	LIUYIFENG_20050126.0832-EV3
VM2	LIUYIFENG_20050126.0832-EV1-1
VM3	LIUYIFENG_20050126.0832-EV2-1
VM4	LIUYIFENG_20050126.0832-EV3-1
Q1	LIUYIFENG_20050126.0832-T1
Q2	LIUYIFENG_20050126.0832-T2
Q3	LIUYIFENG_20050126.0832-T3
Q4	LIUYIFENG_20050126.0832-T4
Q5	LIUYIFENG_20050126.0832-T5
