CE10	DAVYZW_20050118.1045-CE1
CE11	DAVYZW_20050118.1045-CE2
CE12	DAVYZW_20050118.1045-CE3
CE21	DAVYZW_20050118.1045-CE4
CE14	DAVYZW_20050118.1045-CE5
CE16	DAVYZW_20050118.1045-CE6
CE17	DAVYZW_20050118.1045-CE7
CE18	DAVYZW_20050118.1045-CE8
CE19	DAVYZW_20050118.1045-CE9
CE22	DAVYZW_20050118.1045-CE10
CE23	DAVYZW_20050118.1045-CE11
CE24	DAVYZW_20050118.1045-CE12
CE25	DAVYZW_20050118.1045-CE13
CE26	DAVYZW_20050118.1045-CE14
CE27	DAVYZW_20050118.1045-CE15
CE3	DAVYZW_20050118.1045-CE16
CE20	DAVYZW_20050118.1045-CE17
CE5	DAVYZW_20050118.1045-CE18
CE6	DAVYZW_20050118.1045-CE19
CE8	DAVYZW_20050118.1045-CE20
CE9	DAVYZW_20050118.1045-CE21
E10	DAVYZW_20050118.1045-E1
E11	DAVYZW_20050118.1045-E2
E12	DAVYZW_20050118.1045-E3
E23	DAVYZW_20050118.1045-E4
E14	DAVYZW_20050118.1045-E5
E16	DAVYZW_20050118.1045-E6
E17	DAVYZW_20050118.1045-E7
E18	DAVYZW_20050118.1045-E8
E19	DAVYZW_20050118.1045-E9
E24	DAVYZW_20050118.1045-E10
E25	DAVYZW_20050118.1045-E11
E26	DAVYZW_20050118.1045-E12
E27	DAVYZW_20050118.1045-E13
E20	DAVYZW_20050118.1045-E14
E28	DAVYZW_20050118.1045-E15
E29	DAVYZW_20050118.1045-E16
E3	DAVYZW_20050118.1045-E17
E21	DAVYZW_20050118.1045-E18
E5	DAVYZW_20050118.1045-E19
E22	DAVYZW_20050118.1045-E20
E6	DAVYZW_20050118.1045-E21
E8	DAVYZW_20050118.1045-E22
E9	DAVYZW_20050118.1045-E23
EM38	DAVYZW_20050118.1045-E14-1
EM24	DAVYZW_20050118.1045-E1-2
EM25	DAVYZW_20050118.1045-E21-3
EM26	DAVYZW_20050118.1045-E19-4
EM27	DAVYZW_20050118.1045-E2-5
EM28	DAVYZW_20050118.1045-E3-6
EM29	DAVYZW_20050118.1045-E21-7
EM30	DAVYZW_20050118.1045-E19-8
EM59	DAVYZW_20050118.1045-E4-9
EM60	DAVYZW_20050118.1045-E18-10
EM33	DAVYZW_20050118.1045-E1-11
EM34	DAVYZW_20050118.1045-E5-12
EM35	DAVYZW_20050118.1045-E17-13
EM36	DAVYZW_20050118.1045-E17-14
EM37	DAVYZW_20050118.1045-E17-15
EM39	DAVYZW_20050118.1045-E1-16
EM40	DAVYZW_20050118.1045-E5-17
EM61	DAVYZW_20050118.1045-E21-18
EM62	DAVYZW_20050118.1045-E19-19
