CE11	DAVYZW_20050125.1704-CE1
CE13	DAVYZW_20050125.1704-CE2
CE14	DAVYZW_20050125.1704-CE3
CE15	DAVYZW_20050125.1704-CE4
CE16	DAVYZW_20050125.1704-CE5
CE17	DAVYZW_20050125.1704-CE6
CE18	DAVYZW_20050125.1704-CE7
CE19	DAVYZW_20050125.1704-CE8
CE20	DAVYZW_20050125.1704-CE9
CE21	DAVYZW_20050125.1704-CE10
CE22	DAVYZW_20050125.1704-CE11
CE23	DAVYZW_20050125.1704-CE12
CE24	DAVYZW_20050125.1704-CE13
CE26	DAVYZW_20050125.1704-CE14
CE27	DAVYZW_20050125.1704-CE15
CE28	DAVYZW_20050125.1704-CE16
CE1	DAVYZW_20050125.1704-CE17
CE2	DAVYZW_20050125.1704-CE18
CE3	DAVYZW_20050125.1704-CE19
CE4	DAVYZW_20050125.1704-CE20
CE5	DAVYZW_20050125.1704-CE21
CE6	DAVYZW_20050125.1704-CE22
CE7	DAVYZW_20050125.1704-CE23
E13	DAVYZW_20050125.1704-E1
E14	DAVYZW_20050125.1704-E2
E15	DAVYZW_20050125.1704-E3
E16	DAVYZW_20050125.1704-E4
E17	DAVYZW_20050125.1704-E5
E18	DAVYZW_20050125.1704-E6
E19	DAVYZW_20050125.1704-E7
E20	DAVYZW_20050125.1704-E8
E21	DAVYZW_20050125.1704-E9
E22	DAVYZW_20050125.1704-E10
E23	DAVYZW_20050125.1704-E11
E1	DAVYZW_20050125.1704-E12
E24	DAVYZW_20050125.1704-E13
E26	DAVYZW_20050125.1704-E14
E27	DAVYZW_20050125.1704-E15
E28	DAVYZW_20050125.1704-E16
E29	DAVYZW_20050125.1704-E17
E2	DAVYZW_20050125.1704-E18
E31	DAVYZW_20050125.1704-E19
E3	DAVYZW_20050125.1704-E20
E4	DAVYZW_20050125.1704-E21
E5	DAVYZW_20050125.1704-E22
E6	DAVYZW_20050125.1704-E23
E7	DAVYZW_20050125.1704-E24
E11	DAVYZW_20050125.1704-E25
EM1	DAVYZW_20050125.1704-E12-1
EM21	DAVYZW_20050125.1704-E1-2
EM22	DAVYZW_20050125.1704-E22-3
EM25	DAVYZW_20050125.1704-E20-4
EM66	DAVYZW_20050125.1704-E7-5
EM27	DAVYZW_20050125.1704-E2-6
EM28	DAVYZW_20050125.1704-E25-7
EM30	DAVYZW_20050125.1704-E22-8
EM31	DAVYZW_20050125.1704-E25-9
EM33	DAVYZW_20050125.1704-E22-10
EM35	DAVYZW_20050125.1704-E22-11
EM37	DAVYZW_20050125.1704-E3-12
EM38	DAVYZW_20050125.1704-E23-13
EM39	DAVYZW_20050125.1704-E4-14
EM40	DAVYZW_20050125.1704-E25-15
EM49	DAVYZW_20050125.1704-E5-16
EM42	DAVYZW_20050125.1704-E22-17
EM44	DAVYZW_20050125.1704-E25-18
EM45	DAVYZW_20050125.1704-E22-19
EM46	DAVYZW_20050125.1704-E23-20
EM47	DAVYZW_20050125.1704-E25-21
EM50	DAVYZW_20050125.1704-E6-22
EM51	DAVYZW_20050125.1704-E20-23
EM67	DAVYZW_20050125.1704-E8-24
EM53	DAVYZW_20050125.1704-E22-25
EM55	DAVYZW_20050125.1704-E22-26
EM57	DAVYZW_20050125.1704-E18-27
EM58	DAVYZW_20050125.1704-E20-28
EM68	DAVYZW_20050125.1704-E9-29
EM60	DAVYZW_20050125.1704-E25-30
EM69	DAVYZW_20050125.1704-E23-31
EM70	DAVYZW_20050125.1704-E7-32
EM71	DAVYZW_20050125.1704-E10-33
EM72	DAVYZW_20050125.1704-E25-34
EM74	DAVYZW_20050125.1704-E11-35
EM75	DAVYZW_20050125.1704-E20-36
EM76	DAVYZW_20050125.1704-E13-37
EM77	DAVYZW_20050125.1704-E23-38
EM79	DAVYZW_20050125.1704-E14-39
EM81	DAVYZW_20050125.1704-E15-40
EM82	DAVYZW_20050125.1704-E16-41
EM83	DAVYZW_20050125.1704-E15-42
EM84	DAVYZW_20050125.1704-E23-43
EM85	DAVYZW_20050125.1704-E15-44
EM86	DAVYZW_20050125.1704-E15-45
EM88	DAVYZW_20050125.1704-E22-46
EM90	DAVYZW_20050125.1704-E17-47
EM2	DAVYZW_20050125.1704-E18-48
EM12	DAVYZW_20050125.1704-E21-49
EM92	DAVYZW_20050125.1704-E1-50
EM24	DAVYZW_20050125.1704-E25-51
EM93	DAVYZW_20050125.1704-E15-52
EM94	DAVYZW_20050125.1704-E20-53
EM95	DAVYZW_20050125.1704-E19-54
EM3	DAVYZW_20050125.1704-E20-55
EM5	DAVYZW_20050125.1704-E22-56
EM7	DAVYZW_20050125.1704-E24-57
EM8	DAVYZW_20050125.1704-E22-58
EM10	DAVYZW_20050125.1704-E23-59
EM13	DAVYZW_20050125.1704-E21-60
EM14	DAVYZW_20050125.1704-E22-61
EM16	DAVYZW_20050125.1704-E20-62
EM19	DAVYZW_20050125.1704-E25-63
R19	DAVYZW_20050125.1704-R1
R20	DAVYZW_20050125.1704-R2
R22	DAVYZW_20050125.1704-R3
R23	DAVYZW_20050125.1704-R4
R25	DAVYZW_20050125.1704-R5
R26	DAVYZW_20050125.1704-R6
R27	DAVYZW_20050125.1704-R7
R28	DAVYZW_20050125.1704-R8
R29	DAVYZW_20050125.1704-R9
R30	DAVYZW_20050125.1704-R10
R31	DAVYZW_20050125.1704-R11
R32	DAVYZW_20050125.1704-R12
R33	DAVYZW_20050125.1704-R13
R34	DAVYZW_20050125.1704-R14
R36	DAVYZW_20050125.1704-R15
R37	DAVYZW_20050125.1704-R16
RM22	DAVYZW_20050125.1704-R1-1
RM23	DAVYZW_20050125.1704-R2-1
RM25	DAVYZW_20050125.1704-R3-1
RM28	DAVYZW_20050125.1704-R4-1
RM30	DAVYZW_20050125.1704-R5-1
RM31	DAVYZW_20050125.1704-R6-1
RM32	DAVYZW_20050125.1704-R5-2
RM33	DAVYZW_20050125.1704-R8-1
RM34	DAVYZW_20050125.1704-R5-3
RM35	DAVYZW_20050125.1704-R5-4
RM36	DAVYZW_20050125.1704-R5-5
RM37	DAVYZW_20050125.1704-R12-1
RM38	DAVYZW_20050125.1704-R8-2
RM39	DAVYZW_20050125.1704-R14-1
RM41	DAVYZW_20050125.1704-R15-1
RM42	DAVYZW_20050125.1704-R16-1
V1	DAVYZW_20050125.1704-EV1
V2	DAVYZW_20050125.1704-EV2
V4	DAVYZW_20050125.1704-EV3
V5	DAVYZW_20050125.1704-EV4
V9	DAVYZW_20050125.1704-EV5
VM1	DAVYZW_20050125.1704-EV1-1
VM3	DAVYZW_20050125.1704-EV1-2
VM4	DAVYZW_20050125.1704-EV2-1
VM7	DAVYZW_20050125.1704-EV3-1
VM8	DAVYZW_20050125.1704-EV3-2
VM9	DAVYZW_20050125.1704-EV4-1
VM12	DAVYZW_20050125.1704-EV1-3
VM15	DAVYZW_20050125.1704-EV5-1
VM16	DAVYZW_20050125.1704-EV1-4
VM17	DAVYZW_20050125.1704-EV1-5
Q1	DAVYZW_20050125.1704-T1
Q2	DAVYZW_20050125.1704-T2
Q3	DAVYZW_20050125.1704-T3
Q4	DAVYZW_20050125.1704-T4
Q5	DAVYZW_20050125.1704-T5
Q6	DAVYZW_20050125.1704-T6
Q7	DAVYZW_20050125.1704-V1
Q8	DAVYZW_20050125.1704-T7
Q9	DAVYZW_20050125.1704-V2
Q10	DAVYZW_20050125.1704-V3
Q11	DAVYZW_20050125.1704-T8
Q12	DAVYZW_20050125.1704-V4
Q13	DAVYZW_20050125.1704-V5
Q14	DAVYZW_20050125.1704-V6
Q15	DAVYZW_20050125.1704-T9
Q16	DAVYZW_20050125.1704-T10
Q17	DAVYZW_20050125.1704-T11
Q18	DAVYZW_20050125.1704-T12
Q19	DAVYZW_20050125.1704-V7
Q20	DAVYZW_20050125.1704-T13
Q21	DAVYZW_20050125.1704-V8
Q22	DAVYZW_20050125.1704-T14
QM7	DAVYZW_20050125.1704-V1-1
QM9	DAVYZW_20050125.1704-V2-1
QM10	DAVYZW_20050125.1704-V3-1
QM12	DAVYZW_20050125.1704-V4-1
QM13	DAVYZW_20050125.1704-V5-1
QM14	DAVYZW_20050125.1704-V6-1
QM19	DAVYZW_20050125.1704-V7-1
QM21	DAVYZW_20050125.1704-V8-1
