CE10	LIUYIFENG_20050124.1822-CE1
CE11	LIUYIFENG_20050124.1822-CE2
CE1	LIUYIFENG_20050124.1822-CE3
CE2	LIUYIFENG_20050124.1822-CE4
CE3	LIUYIFENG_20050124.1822-CE5
CE4	LIUYIFENG_20050124.1822-CE6
CE5	LIUYIFENG_20050124.1822-CE7
CE6	LIUYIFENG_20050124.1822-CE8
CE7	LIUYIFENG_20050124.1822-CE9
CE8	LIUYIFENG_20050124.1822-CE10
E10	LIUYIFENG_20050124.1822-E1
E11	LIUYIFENG_20050124.1822-E2
E1	LIUYIFENG_20050124.1822-E3
E2	LIUYIFENG_20050124.1822-E4
E3	LIUYIFENG_20050124.1822-E5
E4	LIUYIFENG_20050124.1822-E6
E5	LIUYIFENG_20050124.1822-E7
E6	LIUYIFENG_20050124.1822-E8
E7	LIUYIFENG_20050124.1822-E9
E8	LIUYIFENG_20050124.1822-E10
EM1	LIUYIFENG_20050124.1822-E3-1
EM19	LIUYIFENG_20050124.1822-E1-2
EM20	LIUYIFENG_20050124.1822-E6-3
EM21	LIUYIFENG_20050124.1822-E8-4
EM22	LIUYIFENG_20050124.1822-E2-5
EM23	LIUYIFENG_20050124.1822-E6-6
EM24	LIUYIFENG_20050124.1822-E8-7
EM2	LIUYIFENG_20050124.1822-E4-8
EM3	LIUYIFENG_20050124.1822-E5-9
EM4	LIUYIFENG_20050124.1822-E6-10
EM5	LIUYIFENG_20050124.1822-E7-11
EM6	LIUYIFENG_20050124.1822-E7-12
EM7	LIUYIFENG_20050124.1822-E8-13
EM8	LIUYIFENG_20050124.1822-E5-14
EM9	LIUYIFENG_20050124.1822-E9-15
EM10	LIUYIFENG_20050124.1822-E6-16
EM11	LIUYIFENG_20050124.1822-E6-17
EM12	LIUYIFENG_20050124.1822-E8-18
EM13	LIUYIFENG_20050124.1822-E5-19
EM14	LIUYIFENG_20050124.1822-E6-20
EM15	LIUYIFENG_20050124.1822-E10-21
EM16	LIUYIFENG_20050124.1822-E5-22
EM17	LIUYIFENG_20050124.1822-E9-23
EM18	LIUYIFENG_20050124.1822-E4-24
Q3	LIUYIFENG_20050124.1822-T1
Q4	LIUYIFENG_20050124.1822-T2
Q5	LIUYIFENG_20050124.1822-T3
Q6	LIUYIFENG_20050124.1822-T4
Q1	LIUYIFENG_20050124.1822-T5
Q2	LIUYIFENG_20050124.1822-T6
