CE10	DAVYZW_20050110.1249-CE1
CE12	DAVYZW_20050110.1249-CE2
CE13	DAVYZW_20050110.1249-CE3
CE14	DAVYZW_20050110.1249-CE4
CE15	DAVYZW_20050110.1249-CE5
CE16	DAVYZW_20050110.1249-CE6
CE17	DAVYZW_20050110.1249-CE7
CE18	DAVYZW_20050110.1249-CE8
CE19	DAVYZW_20050110.1249-CE9
CE20	DAVYZW_20050110.1249-CE10
CE21	DAVYZW_20050110.1249-CE11
CE22	DAVYZW_20050110.1249-CE12
CE1	DAVYZW_20050110.1249-CE13
CE23	DAVYZW_20050110.1249-CE14
CE24	DAVYZW_20050110.1249-CE15
CE2	DAVYZW_20050110.1249-CE16
CE3	DAVYZW_20050110.1249-CE17
CE4	DAVYZW_20050110.1249-CE18
CE5	DAVYZW_20050110.1249-CE19
CE6	DAVYZW_20050110.1249-CE20
CE7	DAVYZW_20050110.1249-CE21
CE8	DAVYZW_20050110.1249-CE22
CE9	DAVYZW_20050110.1249-CE23
E10	DAVYZW_20050110.1249-E1
E11	DAVYZW_20050110.1249-E2
E13	DAVYZW_20050110.1249-E3
E14	DAVYZW_20050110.1249-E4
E15	DAVYZW_20050110.1249-E5
E16	DAVYZW_20050110.1249-E6
E17	DAVYZW_20050110.1249-E7
E18	DAVYZW_20050110.1249-E8
E19	DAVYZW_20050110.1249-E9
E20	DAVYZW_20050110.1249-E10
E21	DAVYZW_20050110.1249-E11
E22	DAVYZW_20050110.1249-E12
E1	DAVYZW_20050110.1249-E13
E23	DAVYZW_20050110.1249-E14
E24	DAVYZW_20050110.1249-E15
E25	DAVYZW_20050110.1249-E16
E26	DAVYZW_20050110.1249-E17
E2	DAVYZW_20050110.1249-E18
E3	DAVYZW_20050110.1249-E19
E4	DAVYZW_20050110.1249-E20
E5	DAVYZW_20050110.1249-E21
E6	DAVYZW_20050110.1249-E22
E7	DAVYZW_20050110.1249-E23
E8	DAVYZW_20050110.1249-E24
E9	DAVYZW_20050110.1249-E25
EM1	DAVYZW_20050110.1249-E13-1
EM18	DAVYZW_20050110.1249-E1-2
EM19	DAVYZW_20050110.1249-E1-3
EM20	DAVYZW_20050110.1249-E2-4
EM22	DAVYZW_20050110.1249-E1-5
EM23	DAVYZW_20050110.1249-E3-6
EM24	DAVYZW_20050110.1249-E4-7
EM25	DAVYZW_20050110.1249-E21-8
EM26	DAVYZW_20050110.1249-E5-9
EM27	DAVYZW_20050110.1249-E6-10
EM28	DAVYZW_20050110.1249-E7-11
EM29	DAVYZW_20050110.1249-E6-12
EM30	DAVYZW_20050110.1249-E8-13
EM32	DAVYZW_20050110.1249-E9-14
EM33	DAVYZW_20050110.1249-E7-15
