CE1	DAVYZW_20041228.1337-CE1
CE2	DAVYZW_20041228.1337-CE2
CE3	DAVYZW_20041228.1337-CE3
CE4	DAVYZW_20041228.1337-CE4
CE5	DAVYZW_20041228.1337-CE5
CE6	DAVYZW_20041228.1337-CE6
CE7	DAVYZW_20041228.1337-CE7
CE9	DAVYZW_20041228.1337-CE8
CE10	DAVYZW_20041228.1337-CE9
E1	DAVYZW_20041228.1337-E1
E2	DAVYZW_20041228.1337-E2
E3	DAVYZW_20041228.1337-E3
E4	DAVYZW_20041228.1337-E4
E5	DAVYZW_20041228.1337-E5
E6	DAVYZW_20041228.1337-E6
E7	DAVYZW_20041228.1337-E7
E8	DAVYZW_20041228.1337-E8
E10	DAVYZW_20041228.1337-E9
E11	DAVYZW_20041228.1337-E10
EM1	DAVYZW_20041228.1337-E1-1
EM2	DAVYZW_20041228.1337-E2-2
EM3	DAVYZW_20041228.1337-E3-3
EM4	DAVYZW_20041228.1337-E4-4
EM5	DAVYZW_20041228.1337-E5-5
EM6	DAVYZW_20041228.1337-E6-6
EM7	DAVYZW_20041228.1337-E7-7
EM8	DAVYZW_20041228.1337-E8-8
EM9	DAVYZW_20041228.1337-E2-9
EM10	DAVYZW_20041228.1337-E4-10
EM11	DAVYZW_20041228.1337-E5-11
EM12	DAVYZW_20041228.1337-E5-12
EM13	DAVYZW_20041228.1337-E2-13
EM15	DAVYZW_20041228.1337-E9-14
EM16	DAVYZW_20041228.1337-E10-15
R1	DAVYZW_20041228.1337-R1
R2	DAVYZW_20041228.1337-R2
R4	DAVYZW_20041228.1337-R3
R5	DAVYZW_20041228.1337-R4
R6	DAVYZW_20041228.1337-R5
RM1	DAVYZW_20041228.1337-R1-1
RM2	DAVYZW_20041228.1337-R2-1
RM4	DAVYZW_20041228.1337-R3-1
RM5	DAVYZW_20041228.1337-R4-1
RM6	DAVYZW_20041228.1337-R1-2
V1	DAVYZW_20041228.1337-EV1
V2	DAVYZW_20041228.1337-EV2
VM1	DAVYZW_20041228.1337-EV1-1
VM3	DAVYZW_20041228.1337-EV2-1
Q6	DAVYZW_20041228.1337-T1
Q7	DAVYZW_20041228.1337-V1
Q1	DAVYZW_20041228.1337-T2
Q2	DAVYZW_20041228.1337-T3
Q3	DAVYZW_20041228.1337-T4
Q5	DAVYZW_20041228.1337-V2
QM7	DAVYZW_20041228.1337-V1-1
QM5	DAVYZW_20041228.1337-V2-1
