CE16	DAVYZW_20050118.0946-CE1
CE17	DAVYZW_20050118.0946-CE2
CE18	DAVYZW_20050118.0946-CE3
CE19	DAVYZW_20050118.0946-CE4
CE20	DAVYZW_20050118.0946-CE5
CE21	DAVYZW_20050118.0946-CE6
CE22	DAVYZW_20050118.0946-CE7
CE23	DAVYZW_20050118.0946-CE8
CE24	DAVYZW_20050118.0946-CE9
CE25	DAVYZW_20050118.0946-CE10
CE26	DAVYZW_20050118.0946-CE11
CE27	DAVYZW_20050118.0946-CE12
CE28	DAVYZW_20050118.0946-CE13
CE29	DAVYZW_20050118.0946-CE14
CE30	DAVYZW_20050118.0946-CE15
CE31	DAVYZW_20050118.0946-CE16
CE32	DAVYZW_20050118.0946-CE17
CE33	DAVYZW_20050118.0946-CE18
CE35	DAVYZW_20050118.0946-CE19
CE36	DAVYZW_20050118.0946-CE20
CE37	DAVYZW_20050118.0946-CE21
CE38	DAVYZW_20050118.0946-CE22
CE39	DAVYZW_20050118.0946-CE23
CE40	DAVYZW_20050118.0946-CE24
CE41	DAVYZW_20050118.0946-CE25
CE42	DAVYZW_20050118.0946-CE26
CE43	DAVYZW_20050118.0946-CE27
CE44	DAVYZW_20050118.0946-CE28
CE45	DAVYZW_20050118.0946-CE29
CE1	DAVYZW_20050118.0946-CE30
CE46	DAVYZW_20050118.0946-CE31
CE47	DAVYZW_20050118.0946-CE32
CE48	DAVYZW_20050118.0946-CE33
CE50	DAVYZW_20050118.0946-CE34
CE51	DAVYZW_20050118.0946-CE35
CE52	DAVYZW_20050118.0946-CE36
CE53	DAVYZW_20050118.0946-CE37
CE54	DAVYZW_20050118.0946-CE38
CE55	DAVYZW_20050118.0946-CE39
CE56	DAVYZW_20050118.0946-CE40
CE57	DAVYZW_20050118.0946-CE41
CE58	DAVYZW_20050118.0946-CE42
CE59	DAVYZW_20050118.0946-CE43
CE60	DAVYZW_20050118.0946-CE44
CE61	DAVYZW_20050118.0946-CE45
CE62	DAVYZW_20050118.0946-CE46
CE2	DAVYZW_20050118.0946-CE47
CE3	DAVYZW_20050118.0946-CE48
CE4	DAVYZW_20050118.0946-CE49
CE5	DAVYZW_20050118.0946-CE50
CE6	DAVYZW_20050118.0946-CE51
CE7	DAVYZW_20050118.0946-CE52
CE8	DAVYZW_20050118.0946-CE53
CE9	DAVYZW_20050118.0946-CE54
CE10	DAVYZW_20050118.0946-CE55
CE11	DAVYZW_20050118.0946-CE56
E16	DAVYZW_20050118.0946-E1
E17	DAVYZW_20050118.0946-E2
E18	DAVYZW_20050118.0946-E3
E19	DAVYZW_20050118.0946-E4
E20	DAVYZW_20050118.0946-E5
E21	DAVYZW_20050118.0946-E6
E22	DAVYZW_20050118.0946-E7
E23	DAVYZW_20050118.0946-E8
E24	DAVYZW_20050118.0946-E9
E25	DAVYZW_20050118.0946-E10
E26	DAVYZW_20050118.0946-E11
E27	DAVYZW_20050118.0946-E12
E28	DAVYZW_20050118.0946-E13
E29	DAVYZW_20050118.0946-E14
E30	DAVYZW_20050118.0946-E15
E31	DAVYZW_20050118.0946-E16
E32	DAVYZW_20050118.0946-E17
E33	DAVYZW_20050118.0946-E18
E34	DAVYZW_20050118.0946-E19
E36	DAVYZW_20050118.0946-E20
E1	DAVYZW_20050118.0946-E21
E37	DAVYZW_20050118.0946-E22
E38	DAVYZW_20050118.0946-E23
E39	DAVYZW_20050118.0946-E24
E40	DAVYZW_20050118.0946-E25
E41	DAVYZW_20050118.0946-E26
E42	DAVYZW_20050118.0946-E27
E43	DAVYZW_20050118.0946-E28
