CE13	DAVYZW_20050124.1833-CE1
CE14	DAVYZW_20050124.1833-CE2
CE15	DAVYZW_20050124.1833-CE3
CE16	DAVYZW_20050124.1833-CE4
CE37	DAVYZW_20050124.1833-CE5
CE18	DAVYZW_20050124.1833-CE6
CE19	DAVYZW_20050124.1833-CE7
CE20	DAVYZW_20050124.1833-CE8
CE21	DAVYZW_20050124.1833-CE9
CE22	DAVYZW_20050124.1833-CE10
CE23	DAVYZW_20050124.1833-CE11
CE24	DAVYZW_20050124.1833-CE12
CE25	DAVYZW_20050124.1833-CE13
CE26	DAVYZW_20050124.1833-CE14
CE27	DAVYZW_20050124.1833-CE15
CE28	DAVYZW_20050124.1833-CE16
CE30	DAVYZW_20050124.1833-CE17
CE31	DAVYZW_20050124.1833-CE18
CE33	DAVYZW_20050124.1833-CE19
CE34	DAVYZW_20050124.1833-CE20
CE35	DAVYZW_20050124.1833-CE21
CE40	DAVYZW_20050124.1833-CE22
CE41	DAVYZW_20050124.1833-CE23
CE42	DAVYZW_20050124.1833-CE24
CE44	DAVYZW_20050124.1833-CE25
CE1	DAVYZW_20050124.1833-CE26
CE45	DAVYZW_20050124.1833-CE27
CE46	DAVYZW_20050124.1833-CE28
CE47	DAVYZW_20050124.1833-CE29
CE48	DAVYZW_20050124.1833-CE30
CE49	DAVYZW_20050124.1833-CE31
CE50	DAVYZW_20050124.1833-CE32
CE51	DAVYZW_20050124.1833-CE33
CE52	DAVYZW_20050124.1833-CE34
CE53	DAVYZW_20050124.1833-CE35
CE54	DAVYZW_20050124.1833-CE36
CE2	DAVYZW_20050124.1833-CE37
CE3	DAVYZW_20050124.1833-CE38
CE4	DAVYZW_20050124.1833-CE39
CE6	DAVYZW_20050124.1833-CE40
CE7	DAVYZW_20050124.1833-CE41
CE8	DAVYZW_20050124.1833-CE42
CE9	DAVYZW_20050124.1833-CE43
CE10	DAVYZW_20050124.1833-CE44
CE36	DAVYZW_20050124.1833-CE45
E13	DAVYZW_20050124.1833-E1
