CE11	LIUYIFENG_20050128.0841-CE1
CE12	LIUYIFENG_20050128.0841-CE2
CE14	LIUYIFENG_20050128.0841-CE3
CE15	LIUYIFENG_20050128.0841-CE4
CE16	LIUYIFENG_20050128.0841-CE5
CE17	LIUYIFENG_20050128.0841-CE6
CE18	LIUYIFENG_20050128.0841-CE7
CE19	LIUYIFENG_20050128.0841-CE8
CE20	LIUYIFENG_20050128.0841-CE9
CE21	LIUYIFENG_20050128.0841-CE10
CE22	LIUYIFENG_20050128.0841-CE11
CE23	LIUYIFENG_20050128.0841-CE12
CE24	LIUYIFENG_20050128.0841-CE13
CE25	LIUYIFENG_20050128.0841-CE14
CE26	LIUYIFENG_20050128.0841-CE15
CE27	LIUYIFENG_20050128.0841-CE16
CE28	LIUYIFENG_20050128.0841-CE17
CE29	LIUYIFENG_20050128.0841-CE18
CE30	LIUYIFENG_20050128.0841-CE19
CE1	LIUYIFENG_20050128.0841-CE20
CE2	LIUYIFENG_20050128.0841-CE21
CE3	LIUYIFENG_20050128.0841-CE22
CE4	LIUYIFENG_20050128.0841-CE23
CE7	LIUYIFENG_20050128.0841-CE24
CE8	LIUYIFENG_20050128.0841-CE25
CE9	LIUYIFENG_20050128.0841-CE26
CE10	LIUYIFENG_20050128.0841-CE27
E12	LIUYIFENG_20050128.0841-E1
E13	LIUYIFENG_20050128.0841-E2
E14	LIUYIFENG_20050128.0841-E3
E16	LIUYIFENG_20050128.0841-E4
E17	LIUYIFENG_20050128.0841-E5
E18	LIUYIFENG_20050128.0841-E6
E19	LIUYIFENG_20050128.0841-E7
E20	LIUYIFENG_20050128.0841-E8
E21	LIUYIFENG_20050128.0841-E9
E22	LIUYIFENG_20050128.0841-E10
E24	LIUYIFENG_20050128.0841-E11
E25	LIUYIFENG_20050128.0841-E12
E26	LIUYIFENG_20050128.0841-E13
E27	LIUYIFENG_20050128.0841-E14
E28	LIUYIFENG_20050128.0841-E15
E29	LIUYIFENG_20050128.0841-E16
E30	LIUYIFENG_20050128.0841-E17
E31	LIUYIFENG_20050128.0841-E18
E32	LIUYIFENG_20050128.0841-E19
E33	LIUYIFENG_20050128.0841-E20
E1	LIUYIFENG_20050128.0841-E21
E34	LIUYIFENG_20050128.0841-E22
E35	LIUYIFENG_20050128.0841-E23
E36	LIUYIFENG_20050128.0841-E24
E37	LIUYIFENG_20050128.0841-E25
E38	LIUYIFENG_20050128.0841-E26
E39	LIUYIFENG_20050128.0841-E27
E2	LIUYIFENG_20050128.0841-E28
E3	LIUYIFENG_20050128.0841-E29
E4	LIUYIFENG_20050128.0841-E30
E6	LIUYIFENG_20050128.0841-E31
E8	LIUYIFENG_20050128.0841-E32
E9	LIUYIFENG_20050128.0841-E33
E10	LIUYIFENG_20050128.0841-E34
E11	LIUYIFENG_20050128.0841-E35
EM1	LIUYIFENG_20050128.0841-E21-1
EM20	LIUYIFENG_20050128.0841-E34-2
EM21	LIUYIFENG_20050128.0841-E29-3
EM22	LIUYIFENG_20050128.0841-E1-4
EM23	LIUYIFENG_20050128.0841-E2-5
EM24	LIUYIFENG_20050128.0841-E3-6
EM26	LIUYIFENG_20050128.0841-E4-7
EM28	LIUYIFENG_20050128.0841-E5-8
EM29	LIUYIFENG_20050128.0841-E6-9
EM30	LIUYIFENG_20050128.0841-E7-10
EM31	LIUYIFENG_20050128.0841-E28-11
EM32	LIUYIFENG_20050128.0841-E28-12
EM33	LIUYIFENG_20050128.0841-E8-13
EM34	LIUYIFENG_20050128.0841-E6-14
EM35	LIUYIFENG_20050128.0841-E9-15
EM36	LIUYIFENG_20050128.0841-E35-16
EM37	LIUYIFENG_20050128.0841-E10-17
EM38	LIUYIFENG_20050128.0841-E29-18
EM39	LIUYIFENG_20050128.0841-E29-19
EM41	LIUYIFENG_20050128.0841-E21-20
EM42	LIUYIFENG_20050128.0841-E11-21
EM43	LIUYIFENG_20050128.0841-E21-22
EM44	LIUYIFENG_20050128.0841-E29-23
EM46	LIUYIFENG_20050128.0841-E12-24
EM47	LIUYIFENG_20050128.0841-E13-25
EM48	LIUYIFENG_20050128.0841-E14-26
EM49	LIUYIFENG_20050128.0841-E29-27
EM50	LIUYIFENG_20050128.0841-E30-28
EM51	LIUYIFENG_20050128.0841-E15-29
EM52	LIUYIFENG_20050128.0841-E6-30
EM53	LIUYIFENG_20050128.0841-E16-31
EM54	LIUYIFENG_20050128.0841-E28-32
EM55	LIUYIFENG_20050128.0841-E6-33
EM56	LIUYIFENG_20050128.0841-E17-34
EM57	LIUYIFENG_20050128.0841-E18-35
EM58	LIUYIFENG_20050128.0841-E19-36
EM59	LIUYIFENG_20050128.0841-E29-37
EM60	LIUYIFENG_20050128.0841-E29-38
EM61	LIUYIFENG_20050128.0841-E20-39
EM62	LIUYIFENG_20050128.0841-E35-40
EM63	LIUYIFENG_20050128.0841-E6-41
EM64	LIUYIFENG_20050128.0841-E21-42
EM65	LIUYIFENG_20050128.0841-E28-43
EM66	LIUYIFENG_20050128.0841-E29-44
EM67	LIUYIFENG_20050128.0841-E22-45
EM68	LIUYIFENG_20050128.0841-E29-46
EM69	LIUYIFENG_20050128.0841-E23-47
EM70	LIUYIFENG_20050128.0841-E32-48
EM71	LIUYIFENG_20050128.0841-E28-49
EM72	LIUYIFENG_20050128.0841-E24-50
EM73	LIUYIFENG_20050128.0841-E29-51
EM74	LIUYIFENG_20050128.0841-E25-52
EM75	LIUYIFENG_20050128.0841-E26-53
EM76	LIUYIFENG_20050128.0841-E27-54
EM2	LIUYIFENG_20050128.0841-E28-55
EM3	LIUYIFENG_20050128.0841-E29-56
EM4	LIUYIFENG_20050128.0841-E30-57
EM6	LIUYIFENG_20050128.0841-E29-58
EM7	LIUYIFENG_20050128.0841-E31-59
EM9	LIUYIFENG_20050128.0841-E28-60
EM10	LIUYIFENG_20050128.0841-E32-61
EM11	LIUYIFENG_20050128.0841-E21-62
EM12	LIUYIFENG_20050128.0841-E28-63
EM13	LIUYIFENG_20050128.0841-E29-64
EM14	LIUYIFENG_20050128.0841-E33-65
EM15	LIUYIFENG_20050128.0841-E21-66
EM16	LIUYIFENG_20050128.0841-E29-67
EM17	LIUYIFENG_20050128.0841-E29-68
EM18	LIUYIFENG_20050128.0841-E34-69
EM19	LIUYIFENG_20050128.0841-E35-70
R1	LIUYIFENG_20050128.0841-R1
R2	LIUYIFENG_20050128.0841-R2
R4	LIUYIFENG_20050128.0841-R3
R5	LIUYIFENG_20050128.0841-R4
R6	LIUYIFENG_20050128.0841-R5
R7	LIUYIFENG_20050128.0841-R6
R8	LIUYIFENG_20050128.0841-R7
R9	LIUYIFENG_20050128.0841-R8
R10	LIUYIFENG_20050128.0841-R9
R11	LIUYIFENG_20050128.0841-R10
R12	LIUYIFENG_20050128.0841-R11
R13	LIUYIFENG_20050128.0841-R12
R14	LIUYIFENG_20050128.0841-R13
R15	LIUYIFENG_20050128.0841-R14
R16	LIUYIFENG_20050128.0841-R15
R17	LIUYIFENG_20050128.0841-R16
R18	LIUYIFENG_20050128.0841-R17
RM1	LIUYIFENG_20050128.0841-R1-1
