CE10	DAVYZW_20050127.1720-CE1
CE12	DAVYZW_20050127.1720-CE2
CE13	DAVYZW_20050127.1720-CE3
CE14	DAVYZW_20050127.1720-CE4
CE15	DAVYZW_20050127.1720-CE5
CE16	DAVYZW_20050127.1720-CE6
CE17	DAVYZW_20050127.1720-CE7
CE18	DAVYZW_20050127.1720-CE8
CE19	DAVYZW_20050127.1720-CE9
CE20	DAVYZW_20050127.1720-CE10
CE21	DAVYZW_20050127.1720-CE11
CE22	DAVYZW_20050127.1720-CE12
CE23	DAVYZW_20050127.1720-CE13
CE24	DAVYZW_20050127.1720-CE14
CE25	DAVYZW_20050127.1720-CE15
CE26	DAVYZW_20050127.1720-CE16
CE27	DAVYZW_20050127.1720-CE17
CE28	DAVYZW_20050127.1720-CE18
CE29	DAVYZW_20050127.1720-CE19
CE30	DAVYZW_20050127.1720-CE20
CE1	DAVYZW_20050127.1720-CE21
CE31	DAVYZW_20050127.1720-CE22
CE2	DAVYZW_20050127.1720-CE23
CE3	DAVYZW_20050127.1720-CE24
CE4	DAVYZW_20050127.1720-CE25
CE5	DAVYZW_20050127.1720-CE26
CE6	DAVYZW_20050127.1720-CE27
CE7	DAVYZW_20050127.1720-CE28
CE8	DAVYZW_20050127.1720-CE29
CE9	DAVYZW_20050127.1720-CE30
E12	DAVYZW_20050127.1720-E1
E13	DAVYZW_20050127.1720-E2
E14	DAVYZW_20050127.1720-E3
E15	DAVYZW_20050127.1720-E4
E16	DAVYZW_20050127.1720-E5
E17	DAVYZW_20050127.1720-E6
E18	DAVYZW_20050127.1720-E7
E19	DAVYZW_20050127.1720-E8
E20	DAVYZW_20050127.1720-E9
E21	DAVYZW_20050127.1720-E10
E22	DAVYZW_20050127.1720-E11
E24	DAVYZW_20050127.1720-E12
E25	DAVYZW_20050127.1720-E13
E26	DAVYZW_20050127.1720-E14
E27	DAVYZW_20050127.1720-E15
E28	DAVYZW_20050127.1720-E16
E29	DAVYZW_20050127.1720-E17
E1	DAVYZW_20050127.1720-E18
E30	DAVYZW_20050127.1720-E19
E31	DAVYZW_20050127.1720-E20
E32	DAVYZW_20050127.1720-E21
E33	DAVYZW_20050127.1720-E22
E34	DAVYZW_20050127.1720-E23
E35	DAVYZW_20050127.1720-E24
E2	DAVYZW_20050127.1720-E25
E3	DAVYZW_20050127.1720-E26
E4	DAVYZW_20050127.1720-E27
E5	DAVYZW_20050127.1720-E28
E6	DAVYZW_20050127.1720-E29
E7	DAVYZW_20050127.1720-E30
E8	DAVYZW_20050127.1720-E31
E9	DAVYZW_20050127.1720-E32
E10	DAVYZW_20050127.1720-E33
EM1	DAVYZW_20050127.1720-E18-1
EM22	DAVYZW_20050127.1720-E27-2
