CE12	DAVYZW_20050118.1319-CE1
CE13	DAVYZW_20050118.1319-CE2
CE14	DAVYZW_20050118.1319-CE3
CE15	DAVYZW_20050118.1319-CE4
CE16	DAVYZW_20050118.1319-CE5
CE17	DAVYZW_20050118.1319-CE6
CE18	DAVYZW_20050118.1319-CE7
CE19	DAVYZW_20050118.1319-CE8
CE20	DAVYZW_20050118.1319-CE9
CE21	DAVYZW_20050118.1319-CE10
CE22	DAVYZW_20050118.1319-CE11
CE23	DAVYZW_20050118.1319-CE12
CE24	DAVYZW_20050118.1319-CE13
CE25	DAVYZW_20050118.1319-CE14
CE26	DAVYZW_20050118.1319-CE15
CE27	DAVYZW_20050118.1319-CE16
CE28	DAVYZW_20050118.1319-CE17
CE29	DAVYZW_20050118.1319-CE18
CE30	DAVYZW_20050118.1319-CE19
CE31	DAVYZW_20050118.1319-CE20
CE32	DAVYZW_20050118.1319-CE21
CE33	DAVYZW_20050118.1319-CE22
CE34	DAVYZW_20050118.1319-CE23
CE35	DAVYZW_20050118.1319-CE24
CE1	DAVYZW_20050118.1319-CE25
CE36	DAVYZW_20050118.1319-CE26
CE2	DAVYZW_20050118.1319-CE27
CE3	DAVYZW_20050118.1319-CE28
CE4	DAVYZW_20050118.1319-CE29
CE5	DAVYZW_20050118.1319-CE30
CE6	DAVYZW_20050118.1319-CE31
CE7	DAVYZW_20050118.1319-CE32
CE8	DAVYZW_20050118.1319-CE33
CE9	DAVYZW_20050118.1319-CE34
CE10	DAVYZW_20050118.1319-CE35
E13	DAVYZW_20050118.1319-E1
E14	DAVYZW_20050118.1319-E2
E15	DAVYZW_20050118.1319-E3
E16	DAVYZW_20050118.1319-E4
E17	DAVYZW_20050118.1319-E5
E18	DAVYZW_20050118.1319-E6
E19	DAVYZW_20050118.1319-E7
E20	DAVYZW_20050118.1319-E8
E21	DAVYZW_20050118.1319-E9
E22	DAVYZW_20050118.1319-E10
E23	DAVYZW_20050118.1319-E11
E24	DAVYZW_20050118.1319-E12
E25	DAVYZW_20050118.1319-E13
E26	DAVYZW_20050118.1319-E14
E27	DAVYZW_20050118.1319-E15
E28	DAVYZW_20050118.1319-E16
E29	DAVYZW_20050118.1319-E17
E1	DAVYZW_20050118.1319-E18
E30	DAVYZW_20050118.1319-E19
E31	DAVYZW_20050118.1319-E20
E32	DAVYZW_20050118.1319-E21
E33	DAVYZW_20050118.1319-E22
E34	DAVYZW_20050118.1319-E23
E35	DAVYZW_20050118.1319-E24
E36	DAVYZW_20050118.1319-E25
E37	DAVYZW_20050118.1319-E26
E38	DAVYZW_20050118.1319-E27
E2	DAVYZW_20050118.1319-E28
E3	DAVYZW_20050118.1319-E29
E4	DAVYZW_20050118.1319-E30
E5	DAVYZW_20050118.1319-E31
E6	DAVYZW_20050118.1319-E32
E7	DAVYZW_20050118.1319-E33
E8	DAVYZW_20050118.1319-E34
E9	DAVYZW_20050118.1319-E35
E10	DAVYZW_20050118.1319-E36
E11	DAVYZW_20050118.1319-E37
EM1	DAVYZW_20050118.1319-E18-1
EM19	DAVYZW_20050118.1319-E1-2
EM20	DAVYZW_20050118.1319-E35-3
EM21	DAVYZW_20050118.1319-E31-4
EM22	DAVYZW_20050118.1319-E2-5
EM23	DAVYZW_20050118.1319-E3-6
EM24	DAVYZW_20050118.1319-E35-7
EM25	DAVYZW_20050118.1319-E2-8
EM26	DAVYZW_20050118.1319-E35-9
EM27	DAVYZW_20050118.1319-E31-10
EM28	DAVYZW_20050118.1319-E4-11
EM29	DAVYZW_20050118.1319-E29-12
EM30	DAVYZW_20050118.1319-E31-13
EM31	DAVYZW_20050118.1319-E28-14
EM32	DAVYZW_20050118.1319-E28-15
EM33	DAVYZW_20050118.1319-E31-16
EM34	DAVYZW_20050118.1319-E5-17
EM35	DAVYZW_20050118.1319-E35-18
EM36	DAVYZW_20050118.1319-E6-19
EM37	DAVYZW_20050118.1319-E31-20
EM38	DAVYZW_20050118.1319-E7-21
EM39	DAVYZW_20050118.1319-E31-22
EM40	DAVYZW_20050118.1319-E31-23
EM41	DAVYZW_20050118.1319-E29-24
EM42	DAVYZW_20050118.1319-E31-25
EM43	DAVYZW_20050118.1319-E31-26
EM44	DAVYZW_20050118.1319-E32-27
EM45	DAVYZW_20050118.1319-E31-28
EM46	DAVYZW_20050118.1319-E8-29
EM47	DAVYZW_20050118.1319-E35-30
EM48	DAVYZW_20050118.1319-E6-31
EM49	DAVYZW_20050118.1319-E3-32
EM50	DAVYZW_20050118.1319-E8-33
EM51	DAVYZW_20050118.1319-E6-34
EM52	DAVYZW_20050118.1319-E9-35
EM53	DAVYZW_20050118.1319-E9-36
EM54	DAVYZW_20050118.1319-E10-37
EM56	DAVYZW_20050118.1319-E11-38
EM57	DAVYZW_20050118.1319-E12-39
EM58	DAVYZW_20050118.1319-E13-40
EM59	DAVYZW_20050118.1319-E14-41
EM60	DAVYZW_20050118.1319-E15-42
EM61	DAVYZW_20050118.1319-E16-43
EM62	DAVYZW_20050118.1319-E17-44
EM63	DAVYZW_20050118.1319-E12-45
EM64	DAVYZW_20050118.1319-E31-46
EM65	DAVYZW_20050118.1319-E31-47
EM66	DAVYZW_20050118.1319-E31-48
EM67	DAVYZW_20050118.1319-E19-49
EM68	DAVYZW_20050118.1319-E31-50
EM69	DAVYZW_20050118.1319-E34-51
EM70	DAVYZW_20050118.1319-E20-52
EM71	DAVYZW_20050118.1319-E34-53
EM72	DAVYZW_20050118.1319-E21-54
EM73	DAVYZW_20050118.1319-E22-55
EM74	DAVYZW_20050118.1319-E23-56
EM75	DAVYZW_20050118.1319-E12-57
EM76	DAVYZW_20050118.1319-E31-58
EM77	DAVYZW_20050118.1319-E24-59
EM78	DAVYZW_20050118.1319-E25-60
EM79	DAVYZW_20050118.1319-E26-61
EM80	DAVYZW_20050118.1319-E34-62
EM81	DAVYZW_20050118.1319-E36-63
EM82	DAVYZW_20050118.1319-E37-64
EM2	DAVYZW_20050118.1319-E28-65
EM83	DAVYZW_20050118.1319-E27-66
EM3	DAVYZW_20050118.1319-E28-67
EM4	DAVYZW_20050118.1319-E28-68
EM5	DAVYZW_20050118.1319-E29-69
EM6	DAVYZW_20050118.1319-E29-70
EM7	DAVYZW_20050118.1319-E30-71
EM8	DAVYZW_20050118.1319-E29-72
EM9	DAVYZW_20050118.1319-E31-73
EM10	DAVYZW_20050118.1319-E31-74
EM11	DAVYZW_20050118.1319-E32-75
EM12	DAVYZW_20050118.1319-E33-76
EM13	DAVYZW_20050118.1319-E34-77
EM14	DAVYZW_20050118.1319-E35-78
EM15	DAVYZW_20050118.1319-E34-79
EM16	DAVYZW_20050118.1319-E36-80
EM17	DAVYZW_20050118.1319-E37-81
EM18	DAVYZW_20050118.1319-E32-82
R1	DAVYZW_20050118.1319-R1
R2	DAVYZW_20050118.1319-R2
R3	DAVYZW_20050118.1319-R3
R4	DAVYZW_20050118.1319-R4
R5	DAVYZW_20050118.1319-R5
R6	DAVYZW_20050118.1319-R6
R7	DAVYZW_20050118.1319-R7
R8	DAVYZW_20050118.1319-R8
R9	DAVYZW_20050118.1319-R9
R10	DAVYZW_20050118.1319-R10
R11	DAVYZW_20050118.1319-R11
R12	DAVYZW_20050118.1319-R12
R13	DAVYZW_20050118.1319-R13
R14	DAVYZW_20050118.1319-R14
R15	DAVYZW_20050118.1319-R15
R16	DAVYZW_20050118.1319-R16
R17	DAVYZW_20050118.1319-R17
R18	DAVYZW_20050118.1319-R18
R19	DAVYZW_20050118.1319-R19
R20	DAVYZW_20050118.1319-R20
R21	DAVYZW_20050118.1319-R21
R22	DAVYZW_20050118.1319-R22
R23	DAVYZW_20050118.1319-R23
RM1	DAVYZW_20050118.1319-R1-1
RM2	DAVYZW_20050118.1319-R2-1
RM3	DAVYZW_20050118.1319-R3-1
RM4	DAVYZW_20050118.1319-R4-1
RM5	DAVYZW_20050118.1319-R5-1
RM6	DAVYZW_20050118.1319-R6-1
RM7	DAVYZW_20050118.1319-R7-1
RM8	DAVYZW_20050118.1319-R8-1
RM9	DAVYZW_20050118.1319-R9-1
RM10	DAVYZW_20050118.1319-R10-1
RM11	DAVYZW_20050118.1319-R11-1
RM12	DAVYZW_20050118.1319-R11-2
RM13	DAVYZW_20050118.1319-R13-1
