CE13	DAVYZW_20050201.1538-CE1
CE14	DAVYZW_20050201.1538-CE2
CE15	DAVYZW_20050201.1538-CE3
CE16	DAVYZW_20050201.1538-CE4
CE18	DAVYZW_20050201.1538-CE5
CE19	DAVYZW_20050201.1538-CE6
CE20	DAVYZW_20050201.1538-CE7
CE21	DAVYZW_20050201.1538-CE8
CE22	DAVYZW_20050201.1538-CE9
CE24	DAVYZW_20050201.1538-CE10
CE25	DAVYZW_20050201.1538-CE11
CE1	DAVYZW_20050201.1538-CE12
CE2	DAVYZW_20050201.1538-CE13
CE3	DAVYZW_20050201.1538-CE14
CE4	DAVYZW_20050201.1538-CE15
CE5	DAVYZW_20050201.1538-CE16
CE6	DAVYZW_20050201.1538-CE17
CE7	DAVYZW_20050201.1538-CE18
CE8	DAVYZW_20050201.1538-CE19
CE9	DAVYZW_20050201.1538-CE20
CE10	DAVYZW_20050201.1538-CE21
CE11	DAVYZW_20050201.1538-CE22
CE12	DAVYZW_20050201.1538-CE23
E14	DAVYZW_20050201.1538-E1
E15	DAVYZW_20050201.1538-E2
E16	DAVYZW_20050201.1538-E3
E17	DAVYZW_20050201.1538-E4
E18	DAVYZW_20050201.1538-E5
E19	DAVYZW_20050201.1538-E6
E20	DAVYZW_20050201.1538-E7
E22	DAVYZW_20050201.1538-E8
E23	DAVYZW_20050201.1538-E9
E24	DAVYZW_20050201.1538-E10
E25	DAVYZW_20050201.1538-E11
E26	DAVYZW_20050201.1538-E12
E27	DAVYZW_20050201.1538-E13
E29	DAVYZW_20050201.1538-E14
E1	DAVYZW_20050201.1538-E15
E30	DAVYZW_20050201.1538-E16
E2	DAVYZW_20050201.1538-E17
E3	DAVYZW_20050201.1538-E18
E4	DAVYZW_20050201.1538-E19
E5	DAVYZW_20050201.1538-E20
E6	DAVYZW_20050201.1538-E21
E7	DAVYZW_20050201.1538-E22
E8	DAVYZW_20050201.1538-E23
E9	DAVYZW_20050201.1538-E24
E10	DAVYZW_20050201.1538-E25
E11	DAVYZW_20050201.1538-E26
E12	DAVYZW_20050201.1538-E27
E13	DAVYZW_20050201.1538-E28
EM1	DAVYZW_20050201.1538-E15-1
EM18	DAVYZW_20050201.1538-E19-2
EM19	DAVYZW_20050201.1538-E18-3
EM20	DAVYZW_20050201.1538-E1-4
EM21	DAVYZW_20050201.1538-E15-5
EM22	DAVYZW_20050201.1538-E18-6
EM23	DAVYZW_20050201.1538-E17-7
EM24	DAVYZW_20050201.1538-E15-8
EM25	DAVYZW_20050201.1538-E2-9
EM27	DAVYZW_20050201.1538-E3-10
EM28	DAVYZW_20050201.1538-E17-11
EM29	DAVYZW_20050201.1538-E4-12
EM30	DAVYZW_20050201.1538-E5-13
EM31	DAVYZW_20050201.1538-E15-14
EM32	DAVYZW_20050201.1538-E4-15
EM33	DAVYZW_20050201.1538-E6-16
EM34	DAVYZW_20050201.1538-E6-17
EM35	DAVYZW_20050201.1538-E7-18
EM36	DAVYZW_20050201.1538-E19-19
EM37	DAVYZW_20050201.1538-E19-20
EM40	DAVYZW_20050201.1538-E8-21
EM41	DAVYZW_20050201.1538-E15-22
EM42	DAVYZW_20050201.1538-E19-23
EM43	DAVYZW_20050201.1538-E9-24
EM44	DAVYZW_20050201.1538-E10-25
EM45	DAVYZW_20050201.1538-E15-26
EM46	DAVYZW_20050201.1538-E15-27
EM47	DAVYZW_20050201.1538-E11-28
EM48	DAVYZW_20050201.1538-E4-29
EM49	DAVYZW_20050201.1538-E4-30
EM50	DAVYZW_20050201.1538-E15-31
EM51	DAVYZW_20050201.1538-E12-32
EM52	DAVYZW_20050201.1538-E13-33
EM53	DAVYZW_20050201.1538-E15-34
EM54	DAVYZW_20050201.1538-E26-35
EM55	DAVYZW_20050201.1538-E4-36
EM56	DAVYZW_20050201.1538-E4-37
EM57	DAVYZW_20050201.1538-E18-38
EM58	DAVYZW_20050201.1538-E4-39
EM59	DAVYZW_20050201.1538-E18-40
EM60	DAVYZW_20050201.1538-E18-41
EM61	DAVYZW_20050201.1538-E15-42
EM62	DAVYZW_20050201.1538-E14-43
EM63	DAVYZW_20050201.1538-E15-44
EM64	DAVYZW_20050201.1538-E16-45
EM65	DAVYZW_20050201.1538-E16-46
EM66	DAVYZW_20050201.1538-E18-47
EM2	DAVYZW_20050201.1538-E17-48
EM3	DAVYZW_20050201.1538-E15-49
EM4	DAVYZW_20050201.1538-E18-50
EM5	DAVYZW_20050201.1538-E19-51
EM6	DAVYZW_20050201.1538-E20-52
EM7	DAVYZW_20050201.1538-E21-53
EM8	DAVYZW_20050201.1538-E22-54
EM9	DAVYZW_20050201.1538-E23-55
EM10	DAVYZW_20050201.1538-E24-56
EM11	DAVYZW_20050201.1538-E25-57
EM12	DAVYZW_20050201.1538-E17-58
EM13	DAVYZW_20050201.1538-E26-59
EM14	DAVYZW_20050201.1538-E15-60
EM15	DAVYZW_20050201.1538-E15-61
EM16	DAVYZW_20050201.1538-E27-62
EM17	DAVYZW_20050201.1538-E28-63
R1	DAVYZW_20050201.1538-R1
R2	DAVYZW_20050201.1538-R2
R3	DAVYZW_20050201.1538-R3
R4	DAVYZW_20050201.1538-R4
R5	DAVYZW_20050201.1538-R5
R6	DAVYZW_20050201.1538-R6
R7	DAVYZW_20050201.1538-R7
R8	DAVYZW_20050201.1538-R8
R9	DAVYZW_20050201.1538-R9
R10	DAVYZW_20050201.1538-R10
RM1	DAVYZW_20050201.1538-R1-1
RM2	DAVYZW_20050201.1538-R2-1
RM3	DAVYZW_20050201.1538-R3-1
RM4	DAVYZW_20050201.1538-R4-1
RM5	DAVYZW_20050201.1538-R5-1
RM6	DAVYZW_20050201.1538-R6-1
RM7	DAVYZW_20050201.1538-R7-1
RM8	DAVYZW_20050201.1538-R8-1
RM9	DAVYZW_20050201.1538-R9-1
RM10	DAVYZW_20050201.1538-R10-1
Q1	DAVYZW_20050201.1538-T1
Q2	DAVYZW_20050201.1538-T2
Q3	DAVYZW_20050201.1538-V1
Q4	DAVYZW_20050201.1538-T3
Q5	DAVYZW_20050201.1538-T4
Q6	DAVYZW_20050201.1538-T5
Q7	DAVYZW_20050201.1538-T6
Q8	DAVYZW_20050201.1538-T7
Q9	DAVYZW_20050201.1538-T8
Q10	DAVYZW_20050201.1538-T9
Q11	DAVYZW_20050201.1538-V2
QM3	DAVYZW_20050201.1538-V1-1
QM11	DAVYZW_20050201.1538-V2-1
