CE13	LIUYIFENG_20050123.1752-CE1
CE14	LIUYIFENG_20050123.1752-CE2
CE15	LIUYIFENG_20050123.1752-CE3
CE16	LIUYIFENG_20050123.1752-CE4
CE17	LIUYIFENG_20050123.1752-CE5
CE18	LIUYIFENG_20050123.1752-CE6
CE19	LIUYIFENG_20050123.1752-CE7
CE20	LIUYIFENG_20050123.1752-CE8
CE21	LIUYIFENG_20050123.1752-CE9
CE22	LIUYIFENG_20050123.1752-CE10
CE23	LIUYIFENG_20050123.1752-CE11
CE24	LIUYIFENG_20050123.1752-CE12
CE25	LIUYIFENG_20050123.1752-CE13
CE26	LIUYIFENG_20050123.1752-CE14
CE27	LIUYIFENG_20050123.1752-CE15
CE28	LIUYIFENG_20050123.1752-CE16
CE29	LIUYIFENG_20050123.1752-CE17
CE30	LIUYIFENG_20050123.1752-CE18
CE1	LIUYIFENG_20050123.1752-CE19
CE3	LIUYIFENG_20050123.1752-CE20
CE4	LIUYIFENG_20050123.1752-CE21
CE6	LIUYIFENG_20050123.1752-CE22
CE7	LIUYIFENG_20050123.1752-CE23
CE8	LIUYIFENG_20050123.1752-CE24
CE9	LIUYIFENG_20050123.1752-CE25
CE10	LIUYIFENG_20050123.1752-CE26
CE11	LIUYIFENG_20050123.1752-CE27
CE12	LIUYIFENG_20050123.1752-CE28
E15	LIUYIFENG_20050123.1752-E1
E16	LIUYIFENG_20050123.1752-E2
E17	LIUYIFENG_20050123.1752-E3
E18	LIUYIFENG_20050123.1752-E4
E19	LIUYIFENG_20050123.1752-E5
E20	LIUYIFENG_20050123.1752-E6
E21	LIUYIFENG_20050123.1752-E7
E22	LIUYIFENG_20050123.1752-E8
E23	LIUYIFENG_20050123.1752-E9
E24	LIUYIFENG_20050123.1752-E10
E25	LIUYIFENG_20050123.1752-E11
E26	LIUYIFENG_20050123.1752-E12
E27	LIUYIFENG_20050123.1752-E13
E28	LIUYIFENG_20050123.1752-E14
E29	LIUYIFENG_20050123.1752-E15
E30	LIUYIFENG_20050123.1752-E16
E31	LIUYIFENG_20050123.1752-E17
E32	LIUYIFENG_20050123.1752-E18
E33	LIUYIFENG_20050123.1752-E19
E1	LIUYIFENG_20050123.1752-E20
E3	LIUYIFENG_20050123.1752-E21
E4	LIUYIFENG_20050123.1752-E22
E6	LIUYIFENG_20050123.1752-E23
E7	LIUYIFENG_20050123.1752-E24
E8	LIUYIFENG_20050123.1752-E25
E9	LIUYIFENG_20050123.1752-E26
E10	LIUYIFENG_20050123.1752-E27
E11	LIUYIFENG_20050123.1752-E28
E12	LIUYIFENG_20050123.1752-E29
E13	LIUYIFENG_20050123.1752-E30
E14	LIUYIFENG_20050123.1752-E31
EM1	LIUYIFENG_20050123.1752-E20-1
EM19	LIUYIFENG_20050123.1752-E2-2
