CE11	LIUYIFENG_20050128.0853-CE1
CE12	LIUYIFENG_20050128.0853-CE2
CE13	LIUYIFENG_20050128.0853-CE3
CE14	LIUYIFENG_20050128.0853-CE4
CE15	LIUYIFENG_20050128.0853-CE5
CE16	LIUYIFENG_20050128.0853-CE6
CE18	LIUYIFENG_20050128.0853-CE7
CE19	LIUYIFENG_20050128.0853-CE8
CE20	LIUYIFENG_20050128.0853-CE9
CE21	LIUYIFENG_20050128.0853-CE10
CE22	LIUYIFENG_20050128.0853-CE11
CE23	LIUYIFENG_20050128.0853-CE12
CE24	LIUYIFENG_20050128.0853-CE13
CE25	LIUYIFENG_20050128.0853-CE14
CE26	LIUYIFENG_20050128.0853-CE15
CE27	LIUYIFENG_20050128.0853-CE16
CE28	LIUYIFENG_20050128.0853-CE17
CE29	LIUYIFENG_20050128.0853-CE18
CE30	LIUYIFENG_20050128.0853-CE19
CE31	LIUYIFENG_20050128.0853-CE20
CE32	LIUYIFENG_20050128.0853-CE21
CE33	LIUYIFENG_20050128.0853-CE22
CE34	LIUYIFENG_20050128.0853-CE23
CE1	LIUYIFENG_20050128.0853-CE24
CE2	LIUYIFENG_20050128.0853-CE25
CE3	LIUYIFENG_20050128.0853-CE26
CE4	LIUYIFENG_20050128.0853-CE27
CE5	LIUYIFENG_20050128.0853-CE28
CE6	LIUYIFENG_20050128.0853-CE29
CE7	LIUYIFENG_20050128.0853-CE30
CE9	LIUYIFENG_20050128.0853-CE31
CE10	LIUYIFENG_20050128.0853-CE32
E12	LIUYIFENG_20050128.0853-E1
E13	LIUYIFENG_20050128.0853-E2
E14	LIUYIFENG_20050128.0853-E3
E15	LIUYIFENG_20050128.0853-E4
E16	LIUYIFENG_20050128.0853-E5
E17	LIUYIFENG_20050128.0853-E6
E19	LIUYIFENG_20050128.0853-E7
E20	LIUYIFENG_20050128.0853-E8
E21	LIUYIFENG_20050128.0853-E9
E22	LIUYIFENG_20050128.0853-E10
E23	LIUYIFENG_20050128.0853-E11
E24	LIUYIFENG_20050128.0853-E12
E25	LIUYIFENG_20050128.0853-E13
E26	LIUYIFENG_20050128.0853-E14
E27	LIUYIFENG_20050128.0853-E15
E28	LIUYIFENG_20050128.0853-E16
E29	LIUYIFENG_20050128.0853-E17
E30	LIUYIFENG_20050128.0853-E18
E31	LIUYIFENG_20050128.0853-E19
E32	LIUYIFENG_20050128.0853-E20
E33	LIUYIFENG_20050128.0853-E21
E34	LIUYIFENG_20050128.0853-E22
E35	LIUYIFENG_20050128.0853-E23
E36	LIUYIFENG_20050128.0853-E24
E37	LIUYIFENG_20050128.0853-E25
E38	LIUYIFENG_20050128.0853-E26
E39	LIUYIFENG_20050128.0853-E27
E1	LIUYIFENG_20050128.0853-E28
E2	LIUYIFENG_20050128.0853-E29
E3	LIUYIFENG_20050128.0853-E30
E4	LIUYIFENG_20050128.0853-E31
E5	LIUYIFENG_20050128.0853-E32
E6	LIUYIFENG_20050128.0853-E33
E7	LIUYIFENG_20050128.0853-E34
E9	LIUYIFENG_20050128.0853-E35
E10	LIUYIFENG_20050128.0853-E36
E11	LIUYIFENG_20050128.0853-E37
EM20	LIUYIFENG_20050128.0853-E2-1
EM21	LIUYIFENG_20050128.0853-E32-2
EM22	LIUYIFENG_20050128.0853-E3-3
EM23	LIUYIFENG_20050128.0853-E29-4
EM24	LIUYIFENG_20050128.0853-E29-5
EM25	LIUYIFENG_20050128.0853-E4-6
EM26	LIUYIFENG_20050128.0853-E5-7
EM27	LIUYIFENG_20050128.0853-E3-8
EM28	LIUYIFENG_20050128.0853-E29-9
EM29	LIUYIFENG_20050128.0853-E32-10
EM30	LIUYIFENG_20050128.0853-E29-11
EM31	LIUYIFENG_20050128.0853-E29-12
EM32	LIUYIFENG_20050128.0853-E6-13
EM33	LIUYIFENG_20050128.0853-E29-14
EM34	LIUYIFENG_20050128.0853-E33-15
EM35	LIUYIFENG_20050128.0853-E29-16
EM36	LIUYIFENG_20050128.0853-E32-17
EM37	LIUYIFENG_20050128.0853-E29-18
EM38	LIUYIFENG_20050128.0853-E33-19
EM40	LIUYIFENG_20050128.0853-E7-20
EM41	LIUYIFENG_20050128.0853-E29-21
EM42	LIUYIFENG_20050128.0853-E8-22
EM43	LIUYIFENG_20050128.0853-E32-23
EM44	LIUYIFENG_20050128.0853-E9-24
EM45	LIUYIFENG_20050128.0853-E35-25
EM46	LIUYIFENG_20050128.0853-E29-26
EM47	LIUYIFENG_20050128.0853-E29-27
EM48	LIUYIFENG_20050128.0853-E3-28
EM49	LIUYIFENG_20050128.0853-E10-29
EM50	LIUYIFENG_20050128.0853-E11-30
EM51	LIUYIFENG_20050128.0853-E35-31
EM52	LIUYIFENG_20050128.0853-E35-32
EM53	LIUYIFENG_20050128.0853-E3-33
EM54	LIUYIFENG_20050128.0853-E12-34
EM55	LIUYIFENG_20050128.0853-E13-35
EM56	LIUYIFENG_20050128.0853-E12-36
EM57	LIUYIFENG_20050128.0853-E14-37
EM58	LIUYIFENG_20050128.0853-E15-38
EM59	LIUYIFENG_20050128.0853-E3-39
EM60	LIUYIFENG_20050128.0853-E12-40
EM61	LIUYIFENG_20050128.0853-E12-41
EM62	LIUYIFENG_20050128.0853-E32-42
EM64	LIUYIFENG_20050128.0853-E29-43
EM65	LIUYIFENG_20050128.0853-E29-44
EM66	LIUYIFENG_20050128.0853-E16-45
EM67	LIUYIFENG_20050128.0853-E17-46
EM68	LIUYIFENG_20050128.0853-E29-47
EM69	LIUYIFENG_20050128.0853-E29-48
EM70	LIUYIFENG_20050128.0853-E32-49
EM71	LIUYIFENG_20050128.0853-E32-50
EM72	LIUYIFENG_20050128.0853-E29-51
EM73	LIUYIFENG_20050128.0853-E29-52
EM74	LIUYIFENG_20050128.0853-E32-53
EM75	LIUYIFENG_20050128.0853-E29-54
EM76	LIUYIFENG_20050128.0853-E34-55
EM77	LIUYIFENG_20050128.0853-E18-56
EM78	LIUYIFENG_20050128.0853-E3-57
EM79	LIUYIFENG_20050128.0853-E35-58
EM80	LIUYIFENG_20050128.0853-E6-59
EM63	LIUYIFENG_20050128.0853-E6-60
EM81	LIUYIFENG_20050128.0853-E19-61
EM82	LIUYIFENG_20050128.0853-E16-62
EM83	LIUYIFENG_20050128.0853-E17-63
EM84	LIUYIFENG_20050128.0853-E20-64
EM85	LIUYIFENG_20050128.0853-E3-65
EM86	LIUYIFENG_20050128.0853-E19-66
