CE11	LIUYIFENG_20050124.1819-CE1
CE12	LIUYIFENG_20050124.1819-CE2
CE13	LIUYIFENG_20050124.1819-CE3
CE14	LIUYIFENG_20050124.1819-CE4
CE15	LIUYIFENG_20050124.1819-CE5
CE16	LIUYIFENG_20050124.1819-CE6
CE17	LIUYIFENG_20050124.1819-CE7
CE18	LIUYIFENG_20050124.1819-CE8
CE20	LIUYIFENG_20050124.1819-CE9
CE21	LIUYIFENG_20050124.1819-CE10
CE22	LIUYIFENG_20050124.1819-CE11
CE1	LIUYIFENG_20050124.1819-CE12
CE2	LIUYIFENG_20050124.1819-CE13
CE3	LIUYIFENG_20050124.1819-CE14
CE4	LIUYIFENG_20050124.1819-CE15
CE5	LIUYIFENG_20050124.1819-CE16
CE6	LIUYIFENG_20050124.1819-CE17
CE7	LIUYIFENG_20050124.1819-CE18
CE8	LIUYIFENG_20050124.1819-CE19
CE9	LIUYIFENG_20050124.1819-CE20
CE10	LIUYIFENG_20050124.1819-CE21
E12	LIUYIFENG_20050124.1819-E1
E13	LIUYIFENG_20050124.1819-E2
E14	LIUYIFENG_20050124.1819-E3
E15	LIUYIFENG_20050124.1819-E4
E16	LIUYIFENG_20050124.1819-E5
E17	LIUYIFENG_20050124.1819-E6
E18	LIUYIFENG_20050124.1819-E7
E19	LIUYIFENG_20050124.1819-E8
E20	LIUYIFENG_20050124.1819-E9
E21	LIUYIFENG_20050124.1819-E10
E22	LIUYIFENG_20050124.1819-E11
E24	LIUYIFENG_20050124.1819-E12
E25	LIUYIFENG_20050124.1819-E13
E1	LIUYIFENG_20050124.1819-E14
E26	LIUYIFENG_20050124.1819-E15
E2	LIUYIFENG_20050124.1819-E16
E3	LIUYIFENG_20050124.1819-E17
E4	LIUYIFENG_20050124.1819-E18
E5	LIUYIFENG_20050124.1819-E19
E6	LIUYIFENG_20050124.1819-E20
E7	LIUYIFENG_20050124.1819-E21
E8	LIUYIFENG_20050124.1819-E22
E9	LIUYIFENG_20050124.1819-E23
E10	LIUYIFENG_20050124.1819-E24
E11	LIUYIFENG_20050124.1819-E25
EM1	LIUYIFENG_20050124.1819-E14-1
EM20	LIUYIFENG_20050124.1819-E18-2
EM21	LIUYIFENG_20050124.1819-E22-3
EM22	LIUYIFENG_20050124.1819-E14-4
EM23	LIUYIFENG_20050124.1819-E2-5
EM24	LIUYIFENG_20050124.1819-E3-6
EM25	LIUYIFENG_20050124.1819-E4-7
EM26	LIUYIFENG_20050124.1819-E3-8
EM27	LIUYIFENG_20050124.1819-E3-9
EM28	LIUYIFENG_20050124.1819-E18-10
